time_s,time_h,radius_cm,z_m,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
52260,14.51666667,1.22890000,0.110,0.4955417565,0.4934753380,0.4874215932,0.4772903802,0.4631487322,0.4449185295,0.4225982944,0.3960422099,0.3649807369,0.3287933368,0.2861665987,0.2334940037,0.1547719589,,,,,,,,,0.1081446091
52260,14.51666667,1.22890000,0.115,0.4440037415,0.4422494503,0.4371068040,0.4284888108,0.4164350968,0.4008527188,0.3817054481,0.3588203410,0.3319009621,0.3003161847,0.2627728726,0.2157843845,0.1436261727,,,,,,,,,0.0971854009
52260,14.51666667,1.22890000,0.120,0.3519261725,0.3506939747,0.3470779829,0.3410047117,0.3324808737,0.3214071557,0.3077106191,0.2911987301,0.2715588150,0.2481776753,0.2198471288,0.1834055891,0.1243346247,,,,,,,,,0.0794893362
52260,14.51666667,1.22890000,0.125,0.1030653761,0.1026701391,0.1015151525,0.0995925095,0.0969311665,0.0935427464,0.0894652457,0.0847303114,0.0793782896,0.0734479948,0.0669810334,0.0599982947,0.0524301267,,,,,,,,,0.0502104433
52320,14.53333333,1.22880000,0.000,0.5558158925,0.5533703511,0.5462113021,0.5342477127,0.5175851773,0.4961702055,0.4700528003,0.4391288234,0.4031734664,0.3615936130,0.3130765524,0.2539277277,0.1680918080,,,,,,,,,0.1216033388
52320,14.53333333,1.22880000,0.005,0.5558158581,0.5533703169,0.5462112685,0.5342476802,0.5175851461,0.4961701761,0.4700527730,0.4391287986,0.4031734443,0.3615935940,0.3130765367,0.2539277157,0.1680917999,,,,,,,,,0.1216033307
52320,14.53333333,1.22880000,0.010,0.5558157809,0.5533702401,0.5462111931,0.5342476070,0.5175850761,0.4961701101,0.4700527118,0.4391287428,0.4031733948,0.3615935512,0.3130765015,0.2539276887,0.1680917818,,,,,,,,,0.1216033124
52320,14.53333333,1.22880000,0.015,0.5558156357,0.5533700959,0.5462110514,0.5342474696,0.5175849446,0.4961699861,0.4700525967,0.4391286381,0.4031733017,0.3615934710,0.3130764353,0.2539276380,0.1680917477,,,,,,,,,0.1216032781
52320,14.53333333,1.22880000,0.020,0.5558153738,0.5533698356,0.5462107958,0.5342472218,0.5175847074,0.4961697624,0.4700523892,0.4391284492,0.4031731337,0.3615933261,0.3130763159,0.2539275464,0.1680916861,,,,,,,,,0.1216032161
52320,14.53333333,1.22880000,0.025,0.5558149571,0.5533694214,0.5462103890,0.5342468273,0.5175843299,0.4961694064,0.4700520588,0.4391281485,0.4031728663,0.3615930956,0.3130761257,0.2539274007,0.1680915881,,,,,,,,,0.1216031175
52320,14.53333333,1.22880000,0.030,0.5558143054,0.5533687737,0.5462097529,0.5342462105,0.5175837396,0.4961688497,0.4700515423,0.4391276782,0.4031724481,0.3615927350,0.3130758283,0.2539271728,0.1680914348,,,,,,,,,0.1216029632
52320,14.53333333,1.22880000,0.035,0.5558132947,0.5533677691,0.5462087664,0.5342452537,0.5175828241,0.4961679862,0.4700507410,0.4391269487,0.4031717994,0.3615921757,0.3130753669,0.2539268192,0.1680911970,,,,,,,,,0.1216027238
52320,14.53333333,1.22880000,0.040,0.5558117321,0.5533662160,0.5462072411,0.5342437746,0.5175814085,0.4961666512,0.4700495022,0.4391258211,0.4031707966,0.3615913110,0.3130746537,0.2539262726,0.1680908293,,,,,,,,,0.1216023538
52320,14.53333333,1.22880000,0.045,0.5558093145,0.5533638133,0.5462048814,0.5342414865,0.5175792190,0.4961645864,0.4700475865,0.4391240773,0.4031692462,0.3615899744,0.3130735514,0.2539254280,0.1680902613,,,,,,,,,0.1216017821
52320,14.53333333,1.22880000,0.050,0.5558055467,0.5533600686,0.5462012044,0.5342379216,0.5175758085,0.4961613711,0.4700446045,0.4391213642,0.4031668350,0.3615878967,0.3130718388,0.2539241165,0.1680893798,,,,,,,,,0.1216008949
52320,14.53333333,1.22880000,0.055,0.5557995410,0.5533541004,0.5461953453,0.5342322435,0.5175703794,0.4961562567,0.4700398654,0.4391170568,0.4031630115,0.3615846063,0.3130691304,0.2539220453,0.1680879895,,,,,,,,,0.1215994962
52320,14.53333333,1.22880000,0.060,0.5557894487,0.5533440727,0.5461855060,0.5342227161,0.5175612805,0.4961476977,0.4700319486,0.4391098763,0.4031566527,0.3615791485,0.3130646506,0.2539186297,0.1680857035,,,,,,,,,0.1215971973
52320,14.53333333,1.22880000,0.065,0.5557708000,0.5533255481,0.5461673426,0.5342051500,0.5175445328,0.4961319785,0.4700174478,0.4390967653,0.4031450839,0.3615692590,0.3130565692,0.2539124970,0.1680816180,,,,,,,,,0.1215930919
52320,14.53333333,1.22880000,0.070,0.5557319458,0.5532869616,0.5461295355,0.5341686296,0.5175097723,0.4960994232,0.4699874957,0.4390697700,0.4031213517,0.3615490564,0.3130401371,0.2539000897,0.1680733938,,,,,,,,,0.1215848352
52320,14.53333333,1.22880000,0.075,0.5556257098,0.5531814713,0.5460262148,0.5340688893,0.5174149249,0.4960106994,0.4699059886,0.4389964425,0.4030570267,0.3614944357,0.3129958378,0.2538667478,0.1680513666,,,,,,,,,0.1215627332
52320,14.53333333,1.22880000,0.080,0.5553482046,0.5529059016,0.5457562780,0.5338082507,0.5171669992,0.4957786948,0.4696927628,0.4388045212,0.4028885788,0.3613513215,0.3128797034,0.2537792943,0.1679935713,,,,,,,,,0.1215047380
52320,14.53333333,1.22880000,0.085,0.5546736752,0.5522359963,0.5450998346,0.5331740452,0.5165632303,0.4952130988,0.4691722741,0.4383353229,0.4024760467,0.3610001462,0.3125941219,0.2535637599,0.1678508490,,,,,,,,,0.1213614700
52320,14.53333333,1.22880000,0.090,0.5528911852,0.5504654022,0.5433638896,0.5314953974,0.5149631271,0.4937117182,0.4677878715,0.4370843906,0.4013731901,0.3600584345,0.3118257270,0.2529818077,0.1674644351,,,,,,,,,0.1209733635
52320,14.53333333,1.22880000,0.095,0.5490272695,0.5466266905,0.5395986204,0.5278516821,0.5114862600,0.4904449449,0.4647706195,0.4343526678,0.3989593670,0.3579920689,0.3101350201,0.2516978305,0.1666107383,,,,,,,,,0.1201156084
52320,14.53333333,1.22880000,0.100,0.5405133022,0.5381669722,0.5312970478,0.5198120898,0.5038067548,0.4832197097,0.4580862001,0.4282889793,0.3935893501,0.3533836976,0.3063547726,0.2488208065,0.1647008195,,,,,,,,,0.1181966021
52320,14.53333333,1.22880000,0.105,0.5242124692,0.5219682385,0.5153960511,0.5044046579,0.4890784238,0.4693493401,0.4452391369,0.4166191815,0.3832389756,0.3444873348,0.2990467648,0.2432569053,0.1610327505,,,,,,,,,0.1145151793
52320,14.53333333,1.22880000,0.110,0.4947254524,0.4926633642,0.4866225067,0.4765125096,0.4624002214,0.4442069339,0.4219316978,0.3954273807,0.3644246519,0.3283019777,0.2857465658,0.2331486887,0.1544740268,,,,,,,,,0.1079610525
52320,14.53333333,1.22880000,0.115,0.4433090557,0.4415583389,0.4364263415,0.4278258916,0.4157964927,0.4002447353,0.3811349179,0.3582930275,0.3314229172,0.2998926940,0.2624099886,0.2154855547,0.1433670137,,,,,,,,,0.0970378703
52320,14.53333333,1.22880000,0.120,0.3514321144,0.3502022964,0.3465934057,0.3405318384,0.3320242501,0.3209710247,0.3072996761,0.2908169650,0.2712105575,0.2478668142,0.2195784369,0.1831821045,0.1241366608,,,,,,,,,0.0793988208
52320,14.53333333,1.22880000,0.125,0.1029003971,0.1025063053,0.1013547126,0.0994376847,0.0967841342,0.0934055910,0.0893401240,0.0846191481,0.0792830038,0.0733703295,0.0669226942,0.0599607530,0.0524146865,,,,,,,,,0.0502097812
52380,14.55000000,1.22870000,0.000,0.5548755920,0.5524351725,0.5452913578,0.5333528203,0.5167248939,0.4953533450,0.4692886969,0.4384251954,0.4025381268,0.3610330855,0.3125977354,0.2535334816,0.1677510647,,,,,,,,,0.1213811262
52380,14.55000000,1.22870000,0.005,0.5548755576,0.5524351384,0.5452913243,0.5333527878,0.5167248628,0.4953533157,0.4692886697,0.4384251707,0.4025381047,0.3610330666,0.3125977197,0.2535334696,0.1677510567,,,,,,,,,0.1213811181
52380,14.55000000,1.22870000,0.010,0.5548754806,0.5524350618,0.5452912490,0.5333527148,0.5167247930,0.4953532499,0.4692886086,0.4384251151,0.4025380553,0.3610330239,0.3125976846,0.2535334427,0.1677510386,,,,,,,,,0.1213810999
52380,14.55000000,1.22870000,0.015,0.5548753358,0.5524349179,0.5452911077,0.5333525778,0.5167246618,0.4953531262,0.4692884939,0.4384250106,0.4025379624,0.3610329439,0.3125976186,0.2535333921,0.1677510046,,,,,,,,,0.1213810657
52380,14.55000000,1.22870000,0.020,0.5548750745,0.5524346582,0.5452908527,0.5333523305,0.5167244252,0.4953529030,0.4692882868,0.4384248222,0.4025377949,0.3610327994,0.3125974994,0.2535333008,0.1677509433,,,,,,,,,0.1213810039
52380,14.55000000,1.22870000,0.025,0.5548746588,0.5524342451,0.5452904469,0.5333519370,0.5167240486,0.4953525479,0.4692879573,0.4384245222,0.4025375282,0.3610325695,0.3125973098,0.2535331555,0.1677508456,,,,,,,,,0.1213809056
52380,14.55000000,1.22870000,0.030,0.5548740088,0.5524335990,0.5452898125,0.5333513218,0.5167234598,0.4953519926,0.4692874420,0.4384240531,0.4025371110,0.3610322098,0.3125970132,0.2535329282,0.1677506929,,,,,,,,,0.1213807518
52380,14.55000000,1.22870000,0.035,0.5548730006,0.5524325970,0.5452888284,0.5333503674,0.5167225465,0.4953511312,0.4692866428,0.4384233255,0.4025364640,0.3610316519,0.3125965530,0.2535325757,0.1677504559,,,,,,,,,0.1213805132
52380,14.55000000,1.22870000,0.040,0.5548714419,0.5524310477,0.5452873069,0.5333488920,0.5167211346,0.4953497996,0.4692854072,0.4384222007,0.4025354638,0.3610307895,0.3125958417,0.2535320307,0.1677500896,,,,,,,,,0.1213801444
52380,14.55000000,1.22870000,0.045,0.5548690303,0.5524286509,0.5452849531,0.5333466095,0.5167189504,0.4953477399,0.4692834962,0.4384204613,0.4025339173,0.3610294563,0.3125947423,0.2535311885,0.1677495236,,,,,,,,,0.1213795746
52380,14.55000000,1.22870000,0.050,0.5548652713,0.5524249151,0.5452812847,0.5333430530,0.5167155479,0.4953445322,0.4692805213,0.4384177546,0.4025315119,0.3610273838,0.3125930341,0.2535298806,0.1677486453,,,,,,,,,0.1213786903
52380,14.55000000,1.22870000,0.055,0.5548592780,0.5524189591,0.5452754377,0.5333373867,0.5167101302,0.4953394286,0.4692757922,0.4384134565,0.4025276967,0.3610241007,0.3125903321,0.2535278148,0.1677472597,,,,,,,,,0.1213772957
52380,14.55000000,1.22870000,0.060,0.5548492013,0.5524089469,0.5452656137,0.5333278742,0.5167010455,0.4953308832,0.4692678881,0.4384062877,0.4025213486,0.3610186524,0.3125858606,0.2535244064,0.1677449803,,,,,,,,,0.1213750026
52380,14.55000000,1.22870000,0.065,0.5548305671,0.5523904367,0.5452474645,0.5333103219,0.5166843114,0.4953151770,0.4692533996,0.4383931884,0.4025097907,0.3610087729,0.3125777884,0.2535182823,0.1677409037,,,,,,,,,0.1213709046
52380,14.55000000,1.22870000,0.070,0.5547917147,0.5523518522,0.5452096593,0.5332738037,0.5166495533,0.4952826245,0.4692234508,0.4383661968,0.4024860627,0.3609885753,0.3125613621,0.2535058825,0.1677326909,,,,,,,,,0.1213626561
52380,14.55000000,1.22870000,0.075,0.5546854457,0.5522463290,0.5451063067,0.5331740327,0.5165546770,0.4951938741,0.4691419200,0.4382928491,0.4024217215,0.3609339433,0.3125170577,0.2534725443,0.1677106829,,,,,,,,,0.1213405648
52380,14.55000000,1.22870000,0.080,0.5544079020,0.5519707211,0.5448363319,0.5329133571,0.5163067157,0.4949618363,0.4689286638,0.4381009015,0.4022532530,0.3607908165,0.3124009221,0.2533851085,0.1676529421,,,,,,,,,0.1212826018
52380,14.55000000,1.22870000,0.085,0.5537335464,0.5513009881,0.5441800560,0.5322793118,0.5157030973,0.4943963803,0.4684083028,0.4376318197,0.4018408276,0.3604397425,0.3121154439,0.2531696967,0.1675104066,,,,,,,,,0.1211394657
52380,14.55000000,1.22870000,0.090,0.5519525666,0.5495318933,0.5424455773,0.5306020775,0.5141043363,0.4928962563,0.4670250559,0.4363819351,0.4007389064,0.3594988580,0.3113477802,0.2525884194,0.1671247286,,,,,,,,,0.1207519492
52380,14.55000000,1.22870000,0.095,0.5480938101,0.5456983056,0.5386853269,0.5269632108,0.5106320864,0.4896338174,0.4640118035,0.4336538442,0.3983283214,0.3574353299,0.3096595220,0.2513065719,0.1662730910,,,,,,,,,0.1198959396
52380,14.55000000,1.22870000,0.100,0.5395953633,0.5372540064,0.5303988725,0.5189382461,0.5029665391,0.4824217135,0.4573395329,0.4276012091,0.3929681668,0.3528355773,0.3058866358,0.2484357626,0.1643687697,,,,,,,,,0.1179818588
52380,14.55000000,1.22870000,0.105,0.5233296601,0.5210901789,0.5145321193,0.5035639744,0.4882698854,0.4685811821,0.4445201157,0.4159565954,0.3826402767,0.3439588432,0.2985953131,0.2428857430,0.1607127663,,,,,,,,,0.1143112924
52380,14.55000000,1.22870000,0.110,0.4939117141,0.4918539418,0.4858259287,0.4757370773,0.4616540522,0.4434975589,0.4212671754,0.3948144587,0.3638702873,0.3278121367,0.2853278344,0.2328044549,0.1541769322,,,,,,,,,0.1077781168
52380,14.55000000,1.22870000,0.115,0.4426165379,0.4408693835,0.4357479994,0.4271650343,0.4151598695,0.3996386316,0.3805661445,0.3577673302,0.3309463301,0.2994704886,0.2620482027,0.2151876299,0.1431085574,,,,,,,,,0.0968908455
52380,14.55000000,1.22870000,0.120,0.3509395590,0.3497121128,0.3461102991,0.3400603962,0.3315690029,0.3205362017,0.3068899577,0.2904363288,0.2708633205,0.2475568542,0.2193105141,0.1829592486,0.1239391902,,,,,,,,,0.0793086224
52380,14.55000000,1.22870000,0.125,0.1027360810,0.1023431303,0.1011949192,0.0992834864,0.0966377005,0.0932689985,0.0892155209,0.0845084515,0.0791881244,0.0732930018,0.0668646152,0.0599233857,0.0523993269,,,,,,,,,0.0502091217
52440,14.56666667,1.22860000,0.000,0.5539381344,0.5515028209,0.5443741926,0.5324606287,0.5158672036,0.4945389436,0.4685268904,0.4377236806,0.4019046955,0.3604742466,0.3121203740,0.2531404568,0.1674112723,,,,,,,,,0.1211596586
52440,14.56666667,1.22860000,0.005,0.5539381002,0.5515027869,0.5443741592,0.5324605963,0.5158671726,0.4945389144,0.4685268633,0.4377236559,0.4019046736,0.3604742277,0.3121203584,0.2531404449,0.1674112643,,,,,,,,,0.1211596505
52440,14.56666667,1.22860000,0.010,0.5539380233,0.5515027105,0.5443740841,0.5324605235,0.5158671030,0.4945388487,0.4685268024,0.4377236004,0.4019046243,0.3604741852,0.3121203234,0.2531404180,0.1674112463,,,,,,,,,0.1211596324
52440,14.56666667,1.22860000,0.015,0.5539378789,0.5515025669,0.5443739431,0.5324603868,0.5158669722,0.4945387254,0.4685266879,0.4377234962,0.4019045316,0.3604741053,0.3121202575,0.2531403676,0.1674112124,,,,,,,,,0.1211595983
52440,14.56666667,1.22860000,0.020,0.5539376183,0.5515023079,0.5443736888,0.5324601402,0.5158667361,0.4945385028,0.4685264814,0.4377233082,0.4019043645,0.3604739612,0.3121201387,0.2531402766,0.1674111513,,,,,,,,,0.1211595367
52440,14.56666667,1.22860000,0.025,0.5539372036,0.5515018958,0.5443732840,0.5324597477,0.5158663605,0.4945381485,0.4685261527,0.4377230090,0.4019040984,0.3604737319,0.3121199496,0.2531401317,0.1674110540,,,,,,,,,0.1211594387
52440,14.56666667,1.22860000,0.030,0.5539365552,0.5515012513,0.5443726511,0.5324591339,0.5158657732,0.4945375946,0.4685256387,0.4377225411,0.4019036824,0.3604733732,0.3121196538,0.2531399051,0.1674109018,,,,,,,,,0.1211592854
52440,14.56666667,1.22860000,0.035,0.5539355495,0.5515002518,0.5443716695,0.5324581820,0.5158648622,0.4945367354,0.4685248414,0.4377218154,0.4019030370,0.3604728167,0.3121191948,0.2531395536,0.1674106658,,,,,,,,,0.1211590476
52440,14.56666667,1.22860000,0.040,0.5539339947,0.5514987065,0.5443701518,0.5324567103,0.5158634537,0.4945354071,0.4685236089,0.4377206934,0.4019020393,0.3604719566,0.3121184855,0.2531390102,0.1674103008,,,,,,,,,0.1211586800
52440,14.56666667,1.22860000,0.045,0.5539315890,0.5514963155,0.5443678038,0.5324544334,0.5158612750,0.4945333525,0.4685217027,0.4377189583,0.4019004967,0.3604706268,0.3121173890,0.2531381704,0.1674097369,,,,,,,,,0.1211581121
52440,14.56666667,1.22860000,0.050,0.5539278389,0.5514925884,0.5443641440,0.5324508852,0.5158578805,0.4945301524,0.4685187348,0.4377162581,0.4018980972,0.3604685594,0.3121156852,0.2531368662,0.1674088617,,,,,,,,,0.1211572306
52440,14.56666667,1.22860000,0.055,0.5539218580,0.5514866448,0.5443583092,0.5324452307,0.5158524741,0.4945250594,0.4685140157,0.4377119692,0.4018942903,0.3604652836,0.3121129894,0.2531348057,0.1674074807,,,,,,,,,0.1211558401
52440,14.56666667,1.22860000,0.060,0.5539117967,0.5514766480,0.5443485002,0.5324357329,0.5158434036,0.4945165275,0.4685061244,0.4377048121,0.4018879528,0.3604598448,0.3121085263,0.2531314045,0.1674052079,,,,,,,,,0.1211535528
52440,14.56666667,1.22860000,0.065,0.5538931769,0.5514581521,0.5443303652,0.5324181945,0.5158266828,0.4945008343,0.4684916481,0.4376917244,0.4018764056,0.3604499753,0.3121004632,0.2531252888,0.1674011402,,,,,,,,,0.1211494622
52440,14.56666667,1.22860000,0.070,0.5538543264,0.5514195694,0.5442925620,0.5323816785,0.5157919272,0.4944682846,0.4684617025,0.4376647364,0.4018526819,0.3604297825,0.3120840427,0.2531128966,0.1673929388,,,,,,,,,0.1211412220
52440,14.56666667,1.22860000,0.075,0.5537480246,0.5513140139,0.5441891777,0.5322818771,0.5156970223,0.4943795080,0.4683801482,0.4375913687,0.4017883247,0.3603751394,0.3120397333,0.2530795621,0.1673709500,,,,,,,,,0.1211191415
52440,14.56666667,1.22860000,0.080,0.5534704438,0.5510383690,0.5439191663,0.5320211658,0.5154490267,0.4941474382,0.4681668627,0.4373993959,0.4016198363,0.3602320007,0.3119235969,0.2529921443,0.1673132643,,,,,,,,,0.1210612111
52440,14.56666667,1.22860000,0.085,0.5527962655,0.5503688118,0.5432630612,0.5313872838,0.5148455619,0.4935821250,0.4676466320,0.4369304327,0.4012075197,0.3598810297,0.3116382233,0.2527768560,0.1671709165,,,,,,,,,0.1209182078
52440,14.56666667,1.22860000,0.090,0.5510168017,0.5486012220,0.5415300544,0.5297114684,0.5132481480,0.4920832622,0.4662645451,0.4356815998,0.4001065372,0.3589409749,0.3108712928,0.2521962548,0.1667859755,,,,,,,,,0.1205312831
52440,14.56666667,1.22860000,0.095,0.5471632075,0.5447727614,0.5377748260,0.5260774533,0.5097805182,0.4888251604,0.4632552947,0.4329571426,0.3976991916,0.3568802851,0.3091854833,0.2509165362,0.1659363968,,,,,,,,,0.1196770198
52440,14.56666667,1.22860000,0.100,0.5386802620,0.5363438623,0.5295034710,0.5180670981,0.5021289113,0.4816261712,0.4565951573,0.4269155465,0.3923488859,0.3522891385,0.3054199460,0.2480519292,0.1640376638,,,,,,,,,0.1177678588
52440,14.56666667,1.22860000,0.105,0.5224496087,0.5202148614,0.5136708833,0.5027259107,0.4874638625,0.4678154093,0.4438033221,0.4152960576,0.3820434261,0.3434319842,0.2981452642,0.2425157507,0.1603936949,,,,,,,,,0.1141081248
52440,14.56666667,1.22860000,0.110,0.4931005314,0.4910470607,0.4850318493,0.4749640737,0.4609102152,0.4427903958,0.4206047189,0.3942034364,0.3633176362,0.3273238076,0.2849103988,0.2324612968,0.1538806768,,,,,,,,,0.1075958394
52440,14.56666667,1.22860000,0.115,0.4419261793,0.4401825756,0.4350717691,0.4265062304,0.4145252192,0.3990344002,0.3799991208,0.3572432425,0.3304711950,0.2990495630,0.2616875103,0.2148906058,0.1428508034,,,,,,,,,0.0967443594
52440,14.56666667,1.22860000,0.120,0.3504485003,0.3492234178,0.3456286572,0.3395903793,0.3311151266,0.3201026816,0.3064814590,0.2900568170,0.2705170999,0.2472477917,0.2190433572,0.1827370186,0.1237422112,,,,,,,,,0.0792187639
52440,14.56666667,1.22860000,0.125,0.1025724248,0.1021806111,0.1010357697,0.0991299119,0.0964918626,0.0931329664,0.0890914341,0.0843982195,0.0790936494,0.0732160103,0.0668067951,0.0598861918,0.0523840474,,,,,,,,,0.0502084650
52500,14.58333333,1.22850000,0.000,0.5530035096,0.5505732861,0.5434597964,0.5315711282,0.5150120971,0.4937269924,0.4677673724,0.4370242710,0.4012731656,0.3599170899,0.3116444627,0.2527486471,0.1670724360,,,,,,,,,0.1209389582
52500,14.58333333,1.22850000,0.005,0.5530034754,0.5505732521,0.5434597631,0.5315710959,0.5150120662,0.4937269633,0.4677673453,0.4370242464,0.4012731437,0.3599170711,0.3116444472,0.2527486352,0.1670724281,,,,,,,,,0.1209389501
52500,14.58333333,1.22850000,0.010,0.5530033987,0.5505731759,0.5434596882,0.5315710233,0.5150119967,0.4937268978,0.4677672846,0.4370241911,0.4012730946,0.3599170287,0.3116444122,0.2527486084,0.1670724101,,,,,,,,,0.1209389320
52500,14.58333333,1.22850000,0.015,0.5530032547,0.5505730327,0.5434595476,0.5315708869,0.5150118662,0.4937267747,0.4677671704,0.4370240871,0.4012730022,0.3599169490,0.3116443465,0.2527485581,0.1670723764,,,,,,,,,0.1209388980
52500,14.58333333,1.22850000,0.020,0.5530029947,0.5505727743,0.5434592939,0.5315706409,0.5150116308,0.4937265526,0.4677669644,0.4370238996,0.4012728354,0.3599168053,0.3116442280,0.2527484674,0.1670723155,,,,,,,,,0.1209388367
52500,14.58333333,1.22850000,0.025,0.5530025811,0.5505723632,0.5434588901,0.5315702494,0.5150112561,0.4937261993,0.4677666365,0.4370236012,0.4012725701,0.3599165765,0.3116440394,0.2527483229,0.1670722185,,,,,,,,,0.1209387390
52500,14.58333333,1.22850000,0.030,0.5530019343,0.5505717204,0.5434582588,0.5315696372,0.5150106702,0.4937256467,0.4677661238,0.4370231345,0.4012721551,0.3599162188,0.3116437444,0.2527480970,0.1670720669,,,,,,,,,0.1209385862
52500,14.58333333,1.22850000,0.035,0.5530009312,0.5505707234,0.5434572797,0.5315686876,0.5150097615,0.4937247897,0.4677653286,0.4370224105,0.4012715113,0.3599156638,0.3116432867,0.2527477465,0.1670718317,,,,,,,,,0.1209383492
52500,14.58333333,1.22850000,0.040,0.5529993802,0.5505691819,0.5434557658,0.5315672196,0.5150083566,0.4937234647,0.4677640991,0.4370212914,0.4012705162,0.3599148058,0.3116425792,0.2527472046,0.1670714681,,,,,,,,,0.1209379828
52500,14.58333333,1.22850000,0.045,0.5529969804,0.5505667968,0.5434534235,0.5315649483,0.5150061832,0.4937214152,0.4677621976,0.4370195607,0.4012689775,0.3599134795,0.3116414856,0.2527463673,0.1670709062,,,,,,,,,0.1209374167
52500,14.58333333,1.22850000,0.050,0.5529932391,0.5505630784,0.5434497723,0.5315614084,0.5150027967,0.4937182226,0.4677592368,0.4370168669,0.4012665837,0.3599114171,0.3116397862,0.2527450667,0.1670700341,,,,,,,,,0.1209365380
52500,14.58333333,1.22850000,0.055,0.5529872705,0.5505571471,0.5434439495,0.5315557657,0.5149974015,0.4937131404,0.4677545277,0.4370125871,0.4012627851,0.3599081487,0.3116370967,0.2527430115,0.1670686578,,,,,,,,,0.1209351517
52500,14.58333333,1.22850000,0.060,0.5529772246,0.5505471656,0.5434341557,0.5315462825,0.5149883452,0.4937046219,0.4677466489,0.4370054417,0.4012564582,0.3599027194,0.3116326419,0.2527396175,0.1670663916,,,,,,,,,0.1209328702
52500,14.58333333,1.22850000,0.065,0.5529586191,0.5505286839,0.5434160347,0.5315287579,0.5149716378,0.4936889415,0.4677321849,0.4369923655,0.4012449218,0.3598928597,0.3116245878,0.2527335103,0.1670623326,,,,,,,,,0.1209287869
52500,14.58333333,1.22850000,0.070,0.5529197704,0.5504901032,0.5433782335,0.5314922440,0.5149368846,0.4936563947,0.4677022424,0.4369653812,0.4012212022,0.3598726717,0.3116081731,0.2527211255,0.1670541427,,,,,,,,,0.1209205550
52500,14.58333333,1.22850000,0.075,0.5528134364,0.5503845156,0.5432748178,0.5313924126,0.5148419514,0.4935675921,0.4676206650,0.4368919936,0.4011568292,0.3598180177,0.3115638588,0.2526877949,0.1670321733,,,,,,,,,0.1208984853
52500,14.58333333,1.22850000,0.080,0.5525358199,0.5501088352,0.5430047713,0.5311316670,0.5145939227,0.4933354914,0.4674073511,0.4366999964,0.4009883218,0.3596748677,0.3114477223,0.2526003954,0.1669745429,,,,,,,,,0.1208405879
52500,14.58333333,1.22850000,0.085,0.5518618222,0.5494394571,0.5423488403,0.5304979515,0.5139906144,0.4927703238,0.4668872533,0.4362311543,0.4005761158,0.3593240013,0.3111624544,0.2523852316,0.1668323836,,,,,,,,,0.1206977183
52500,14.58333333,1.22850000,0.090,0.5500838799,0.5476733778,0.5406173107,0.5288235601,0.5123945528,0.4912727270,0.4655063306,0.4349833767,0.3994760753,0.3583847789,0.3103962590,0.2518053075,0.1664481808,,,,,,,,,0.1203113870
52500,14.58333333,1.22850000,0.095,0.5462354513,0.5438500475,0.5368671074,0.5251943997,0.5089315458,0.4880189648,0.4625010845,0.4322625553,0.3970719706,0.3563269282,0.3087128981,0.2505277167,0.1656006606,,,,,,,,,0.1194588708
52500,14.58333333,1.22850000,0.100,0.5377679877,0.5354365292,0.5286108329,0.5171986356,0.5012938618,0.4808330736,0.4558530646,0.4262319834,0.3917315000,0.3517443746,0.3049546973,0.2476692999,0.1637075064,,,,,,,,,0.1175546234
52500,14.58333333,1.22850000,0.105,0.5215723043,0.5193422755,0.5128123327,0.5018904570,0.4866603454,0.4670520127,0.4430887474,0.4146375602,0.3814484166,0.3429067513,0.2976966122,0.2421469223,0.1600755401,,,,,,,,,0.1139056970
52500,14.58333333,1.22850000,0.110,0.4922918943,0.4902427109,0.4842402588,0.4741934893,0.4601687013,0.4420854360,0.4199443200,0.3935943062,0.3627666918,0.3268369844,0.2844942539,0.2321192088,0.1535852632,,,,,,,,,0.1074142392
52500,14.58333333,1.22850000,0.115,0.4412379715,0.4394979065,0.4343976421,0.4258494718,0.4138925340,0.3984320335,0.3794338396,0.3567207580,0.3299975058,0.2986299120,0.2613279068,0.2145944780,0.1425937531,,,,,,,,,0.0965984284
52500,14.58333333,1.22850000,0.120,0.3499589324,0.3487362056,0.3451484741,0.3391217820,0.3306626156,0.3196704589,0.3060741751,0.2896784252,0.2701718916,0.2469396229,0.2187769632,0.1825154117,0.1235457230,,,,,,,,,0.0791292557
52500,14.58333333,1.22850000,0.125,0.1024094257,0.1020187451,0.1008772612,0.0989769586,0.0963466180,0.0929974921,0.0889678613,0.0842884499,0.0789995768,0.0731393531,0.0667492325,0.0598491704,0.0523688474,,,,,,,,,0.0502078111
52560,14.60000000,1.22840000,0.000,0.5520717072,0.5496465577,0.5425481593,0.5306843090,0.5141595649,0.4929174824,0.4670101345,0.4363269591,0.4006435301,0.3593616092,0.3111699957,0.2523580461,0.1667345596,,,,,,,,,0.1207190378
52560,14.60000000,1.22840000,0.005,0.5520716731,0.5496465239,0.5425481260,0.5306842767,0.5141595341,0.4929174533,0.4670101075,0.4363269345,0.4006435083,0.3593615904,0.3111699801,0.2523580342,0.1667345516,,,,,,,,,0.1207190298
