time_s,time_h,z_m,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
48900,13.58333333,0.040,0.396845,0.396268,0.395045,0.392867,0.389723,0.385740,0.380905,0.375202,0.368459,0.360624,0.351803,0.341941,0.330971,0.318576,0.304508,0.288700,0.270739,0.249990,0.224326,0.182992,0.129726
48900,13.58333333,0.045,0.396711,0.396134,0.394912,0.392735,0.389593,0.385612,0.380780,0.375081,0.368340,0.360510,0.351693,0.341836,0.330871,0.318483,0.304420,0.288618,0.270665,0.249923,0.224267,0.182934,0.129663
48900,13.58333333,0.050,0.396487,0.395911,0.394690,0.392515,0.389375,0.385398,0.380570,0.374876,0.368142,0.360318,0.351509,0.341659,0.330703,0.318324,0.304271,0.288481,0.270539,0.249809,0.224166,0.182836,0.129555
48900,13.58333333,0.055,0.396140,0.395564,0.394345,0.392173,0.389038,0.385067,0.380245,0.374558,0.367833,0.360019,0.351221,0.341385,0.330441,0.318076,0.304040,0.288266,0.270342,0.249631,0.224009,0.182681,0.129386
48900,13.58333333,0.060,0.395588,0.395014,0.393797,0.391630,0.388502,0.384539,0.379728,0.374053,0.367341,0.359543,0.350763,0.340946,0.330023,0.317681,0.303669,0.287921,0.270026,0.249346,0.223756,0.182431,0.129113
48900,13.58333333,0.065,0.394755,0.394183,0.392970,0.390810,0.387692,0.383742,0.378946,0.373289,0.366598,0.358824,0.350070,0.340280,0.329389,0.317081,0.303106,0.287398,0.269545,0.248911,0.223370,0.182050,0.128696
48900,13.58333333,0.070,0.393534,0.392964,0.391757,0.389607,0.386504,0.382572,0.377798,0.372167,0.365506,0.357766,0.349050,0.339302,0.328456,0.316197,0.302276,0.286627,0.268836,0.248269,0.222800,0.181488,0.128080
48900,13.58333333,0.075,0.391720,0.391154,0.389956,0.387821,0.384739,0.380833,0.376092,0.370498,0.363882,0.356192,0.347532,0.337846,0.327066,0.314881,0.301039,0.285476,0.267778,0.247311,0.221951,0.180647,0.127160
48900,13.58333333,0.080,0.389190,0.388630,0.387443,0.385329,0.382276,0.378408,0.373712,0.368171,0.361616,0.353996,0.345413,0.335812,0.325125,0.313041,0.299311,0.283868,0.266300,0.245972,0.220765,0.179474,0.125874
48900,13.58333333,0.085,0.385579,0.385027,0.383856,0.381771,0.378761,0.374946,0.370314,0.364847,0.358380,0.350860,0.342388,0.332908,0.322353,0.310415,0.296844,0.281573,0.264191,0.244064,0.219077,0.177807,0.124048
48900,13.58333333,0.090,0.380596,0.380055,0.378907,0.376863,0.373911,0.370170,0.365626,0.360263,0.353917,0.346535,0.338216,0.328905,0.318534,0.306797,0.293447,0.278415,0.261292,0.241447,0.216770,0.175532,0.121558
48900,13.58333333,0.095,0.373789,0.373263,0.372147,0.370159,0.367288,0.363648,0.359227,0.354007,0.347827,0.340637,0.332529,0.323450,0.313332,0.301873,0.288829,0.274126,0.257362,0.237906,0.213662,0.172480,0.118223
48900,13.58333333,0.100,0.364183,0.363678,0.362608,0.360701,0.357946,0.354452,0.350205,0.345191,0.339251,0.332335,0.324530,0.315784,0.306029,0.294969,0.282362,0.268134,0.251884,0.232992,0.209380,0.168308,0.113683
48900,13.58333333,0.105,0.350981,0.350506,0.349499,0.347704,0.345111,0.341821,0.337820,0.333092,0.327487,0.320953,0.313573,0.305292,0.296045,0.285544,0.273549,0.259986,0.244461,0.226363,0.203655,0.162793,0.107729
48900,13.58333333,0.110,0.331571,0.331140,0.330226,0.328598,0.326243,0.323253,0.319615,0.315312,0.310204,0.304240,0.297492,0.289907,0.281420,0.271757,0.260685,0.248126,0.233700,0.216816,0.195512,0.155119,0.099601
48900,13.58333333,0.115,0.302118,0.301751,0.300974,0.299588,0.297582,0.295033,0.291928,0.288252,0.283880,0.278764,0.272962,0.266424,0.259089,0.250705,0.241053,0.230051,0.217345,0.202388,0.183362,0.144127,0.088489
48900,13.58333333,0.120,0.253200,0.252928,0.252350,0.251320,0.249829,0.247934,0.245624,0.242886,0.239627,0.235807,0.231466,0.226561,0.221041,0.214702,0.207358,0.198928,0.189112,0.177453,0.162452,0.126652,0.072873
48900,13.58333333,0.125,0.111394,0.111202,0.110794,0.110069,0.109027,0.107714,0.106129,0.104274,0.102103,0.099618,0.096864,0.093842,0.090554,0.086956,0.083048,0.078867,0.074398,0.069605,0.064325,0.055534,0.053382
48960,13.60000000,0.000,0.396496,0.395920,0.394698,0.392522,0.389381,0.385402,0.380571,0.374874,0.368137,0.360310,0.351498,0.341645,0.330686,0.318303,0.304248,0.288455,0.270511,0.249780,0.224137,0.182800,0.129514
48960,13.60000000,0.005,0.396495,0.395919,0.394697,0.392521,0.389380,0.385401,0.380571,0.374874,0.368136,0.360309,0.351497,0.341645,0.330685,0.318303,0.304247,0.288454,0.270511,0.249780,0.224136,0.182800,0.129513
48960,13.60000000,0.010,0.396493,0.395917,0.394695,0.392519,0.389378,0.385399,0.380569,0.374872,0.368134,0.360307,0.351495,0.341643,0.330684,0.318301,0.304246,0.288453,0.270509,0.249779,0.224135,0.182799,0.129512
48960,13.60000000,0.015,0.396489,0.395912,0.394690,0.392514,0.389374,0.385395,0.380564,0.374867,0.368130,0.360304,0.351492,0.341639,0.330680,0.318298,0.304243,0.288450,0.270507,0.249777,0.224133,0.182797,0.129510
48960,13.60000000,0.020,0.396480,0.395904,0.394682,0.392506,0.389365,0.385387,0.380556,0.374860,0.368123,0.360296,0.351485,0.341633,0.330674,0.318292,0.304238,0.288445,0.270502,0.249772,0.224130,0.182794,0.129507
48960,13.60000000,0.025,0.396464,0.395888,0.394666,0.392490,0.389350,0.385372,0.380542,0.374845,0.368109,0.360283,0.351472,0.341621,0.330662,0.318281,0.304227,0.288436,0.270494,0.249765,0.224123,0.182787,0.129500
48960,13.60000000,0.030,0.396437,0.395861,0.394639,0.392464,0.389324,0.385346,0.380517,0.374821,0.368085,0.360260,0.351450,0.341600,0.330643,0.318263,0.304210,0.288420,0.270479,0.249752,0.224112,0.182776,0.129487
48960,13.60000000,0.035,0.396389,0.395813,0.394592,0.392417,0.389277,0.385300,0.380472,0.374777,0.368043,0.360219,0.351411,0.341562,0.330607,0.318229,0.304179,0.288391,0.270453,0.249728,0.224091,0.182756,0.129465
48960,13.60000000,0.040,0.396308,0.395732,0.394511,0.392337,0.389198,0.385222,0.380396,0.374703,0.367971,0.360150,0.351344,0.341499,0.330547,0.318172,0.304126,0.288342,0.270408,0.249688,0.224055,0.182721,0.129427
48960,13.60000000,0.045,0.396174,0.395598,0.394378,0.392205,0.389069,0.385095,0.380271,0.374582,0.367853,0.360036,0.351235,0.341394,0.330447,0.318078,0.304038,0.288261,0.270334,0.249621,0.223996,0.182663,0.129364
48960,13.60000000,0.050,0.395950,0.395375,0.394156,0.391985,0.388851,0.384881,0.380062,0.374377,0.367654,0.359844,0.351050,0.341217,0.330279,0.317920,0.303890,0.288123,0.270208,0.249507,0.223896,0.182565,0.129257
48960,13.60000000,0.055,0.395604,0.395029,0.393812,0.391644,0.388515,0.384550,0.379737,0.374060,0.367346,0.359546,0.350763,0.340943,0.330018,0.317673,0.303659,0.287909,0.270012,0.249330,0.223739,0.182410,0.129088
48960,13.60000000,0.060,0.395053,0.394480,0.393265,0.391102,0.387979,0.384023,0.379220,0.373555,0.366856,0.359071,0.350306,0.340505,0.329600,0.317278,0.303288,0.287565,0.269696,0.249045,0.223486,0.182161,0.128816
48960,13.60000000,0.065,0.394221,0.393650,0.392440,0.390283,0.387171,0.383227,0.378440,0.372793,0.366114,0.358353,0.349613,0.339841,0.328968,0.316679,0.302727,0.287043,0.269217,0.248611,0.223102,0.181782,0.128401
48960,13.60000000,0.070,0.393003,0.392434,0.391229,0.389083,0.385985,0.382060,0.377295,0.371673,0.365024,0.357297,0.348596,0.338865,0.328037,0.315798,0.301899,0.286274,0.268510,0.247971,0.222534,0.181221,0.127787
48960,13.60000000,0.075,0.391193,0.390628,0.389432,0.387300,0.384224,0.380325,0.375592,0.370009,0.363404,0.355727,0.347082,0.337412,0.326650,0.314484,0.300665,0.285126,0.267454,0.247016,0.221687,0.180384,0.126870
48960,13.60000000,0.080,0.388669,0.388110,0.386925,0.384814,0.381768,0.377906,0.373218,0.367687,0.361143,0.353536,0.344968,0.335383,0.324714,0.312650,0.298942,0.283522,0.265980,0.245681,0.220505,0.179215,0.125590
48960,13.60000000,0.085,0.385067,0.384515,0.383347,0.381266,0.378261,0.374453,0.369828,0.364371,0.357915,0.350408,0.341950,0.332486,0.321949,0.310030,0.296481,0.281233,0.263877,0.243779,0.218824,0.177554,0.123771
48960,13.60000000,0.090,0.380096,0.379555,0.378410,0.376369,0.373423,0.369688,0.365152,0.359799,0.353463,0.346094,0.337789,0.328493,0.318140,0.306422,0.293094,0.278085,0.260987,0.241170,0.216525,0.175288,0.121290
48960,13.60000000,0.095,0.373306,0.372780,0.371666,0.369682,0.366816,0.363182,0.358768,0.353558,0.347389,0.340211,0.332117,0.323052,0.312951,0.301511,0.288487,0.273808,0.257068,0.237640,0.213428,0.172249,0.117969
48960,13.60000000,0.100,0.363722,0.363218,0.362149,0.360245,0.357495,0.354007,0.349768,0.344763,0.338833,0.331928,0.324137,0.315405,0.305666,0.294624,0.282037,0.267831,0.251606,0.232741,0.209161,0.168092,0.113447
48960,13.60000000,0.105,0.350549,0.350074,0.349069,0.347278,0.344689,0.341404,0.337410,0.332691,0.327095,0.320572,0.313204,0.304937,0.295705,0.285221,0.273246,0.259704,0.244202,0.226131,0.203454,0.162597,0.107517
48960,13.60000000,0.110,0.331177,0.330747,0.329835,0.328210,0.325859,0.322875,0.319243,0.314947,0.309848,0.303893,0.297156,0.289584,0.281111,0.271463,0.260409,0.247870,0.233465,0.216607,0.195333,0.154948,0.099420
48960,13.60000000,0.115,0.301778,0.301412,0.300636,0.299253,0.297250,0.294706,0.291606,0.287936,0.283571,0.278464,0.272672,0.266145,0.258821,0.250450,0.240814,0.229829,0.217143,0.202207,0.183210,0.143988,0.088350
48960,13.60000000,0.120,0.252938,0.252666,0.252090,0.251061,0.249573,0.247681,0.245375,0.242643,0.239389,0.235576,0.231242,0.226345,0.220834,0.214506,0.207173,0.198756,0.188955,0.177313,0.162334,0.126552,0.072790
48960,13.60000000,0.125,0.111189,0.110997,0.110590,0.109868,0.108829,0.107519,0.105940,0.104090,0.101926,0.099448,0.096702,0.093690,0.090413,0.086826,0.082931,0.078764,0.074310,0.069534,0.064272,0.055512,0.053367
49020,13.61666667,0.000,0.395961,0.395385,0.394166,0.391993,0.388858,0.384886,0.380064,0.374377,0.367651,0.359837,0.351040,0.341204,0.330263,0.317900,0.303867,0.288098,0.270181,0.249479,0.223867,0.182530,0.129217
49020,13.61666667,0.005,0.395960,0.395385,0.394165,0.391993,0.388858,0.384885,0.380063,0.374376,0.367651,0.359837,0.351040,0.341204,0.330262,0.317900,0.303867,0.288098,0.270181,0.249479,0.223867,0.182530,0.129216
49020,13.61666667,0.010,0.395958,0.395382,0.394163,0.391990,0.388855,0.384883,0.380061,0.374374,0.367649,0.359835,0.351038,0.341202,0.330261,0.317898,0.303865,0.288097,0.270180,0.249478,0.223866,0.182529,0.129215
49020,13.61666667,0.015,0.395953,0.395378,0.394158,0.391986,0.388851,0.384879,0.380057,0.374370,0.367645,0.359831,0.351034,0.341198,0.330257,0.317895,0.303862,0.288094,0.270177,0.249475,0.223864,0.182527,0.129213
49020,13.61666667,0.020,0.395945,0.395369,0.394150,0.391978,0.388843,0.384871,0.380049,0.374362,0.367637,0.359824,0.351027,0.341192,0.330251,0.317889,0.303857,0.288089,0.270173,0.249471,0.223860,0.182524,0.129210
49020,13.61666667,0.025,0.395929,0.395353,0.394134,0.391962,0.388827,0.384856,0.380034,0.374348,0.367623,0.359811,0.351014,0.341180,0.330240,0.317878,0.303847,0.288080,0.270164,0.249464,0.223854,0.182517,0.129202
49020,13.61666667,0.030,0.395902,0.395326,0.394107,0.391936,0.388801,0.384830,0.380009,0.374324,0.367600,0.359788,0.350992,0.341159,0.330220,0.317860,0.303830,0.288064,0.270150,0.249451,0.223842,0.182506,0.129190
49020,13.61666667,0.035,0.395854,0.395278,0.394060,0.391888,0.388755,0.384784,0.379964,0.374280,0.367557,0.359747,0.350953,0.341121,0.330184,0.317826,0.303798,0.288035,0.270123,0.249427,0.223821,0.182486,0.129168
49020,13.61666667,0.040,0.395772,0.395197,0.393979,0.391808,0.388676,0.384707,0.379888,0.374206,0.367485,0.359678,0.350887,0.341058,0.330124,0.317770,0.303745,0.287986,0.270078,0.249387,0.223786,0.182451,0.129131
49020,13.61666667,0.045,0.395639,0.395064,0.393846,0.391677,0.388546,0.384579,0.379764,0.374084,0.367368,0.359564,0.350777,0.340953,0.330025,0.317676,0.303658,0.287905,0.270004,0.249320,0.223727,0.182394,0.129068
49020,13.61666667,0.050,0.395415,0.394841,0.393624,0.391457,0.388329,0.384366,0.379555,0.373880,0.367169,0.359372,0.350593,0.340777,0.329857,0.317517,0.303510,0.287767,0.269879,0.249207,0.223627,0.182295,0.128960
49020,13.61666667,0.055,0.395069,0.394496,0.393281,0.391117,0.387993,0.384035,0.379231,0.373564,0.366862,0.359075,0.350307,0.340503,0.329596,0.317271,0.303279,0.287553,0.269682,0.249030,0.223470,0.182141,0.128792
49020,13.61666667,0.060,0.394519,0.393947,0.392735,0.390575,0.387458,0.383509,0.378715,0.373060,0.366372,0.358600,0.349850,0.340065,0.329179,0.316877,0.302909,0.287210,0.269368,0.248745,0.223218,0.181893,0.128521
49020,13.61666667,0.065,0.393690,0.393119,0.391911,0.389758,0.386652,0.382715,0.377936,0.372299,0.365631,0.357883,0.349159,0.339403,0.328548,0.316279,0.302349,0.286690,0.268889,0.248313,0.222835,0.181515,0.128107
49020,13.61666667,0.070,0.392473,0.391906,0.390703,0.388561,0.385468,0.381550,0.376793,0.371181,0.364544,0.356830,0.348144,0.338429,0.327619,0.315400,0.301523,0.285922,0.268184,0.247674,0.222269,0.180956,0.127495
49020,13.61666667,0.075,0.390667,0.390104,0.388909,0.386782,0.383711,0.379819,0.375094,0.369521,0.362927,0.355264,0.346633,0.336979,0.326236,0.314090,0.300292,0.284777,0.267132,0.246722,0.221425,0.180122,0.126581
49020,13.61666667,0.080,0.388150,0.387592,0.386409,0.384302,0.381260,0.377406,0.372726,0.367204,0.360672,0.353078,0.344525,0.334956,0.324304,0.312260,0.298573,0.283178,0.265662,0.245392,0.220247,0.178958,0.125306
49020,13.61666667,0.085,0.384556,0.384005,0.382839,0.380761,0.377762,0.373960,0.369344,0.363897,0.357451,0.349958,0.341514,0.332066,0.321547,0.309647,0.296119,0.280895,0.263565,0.243496,0.218572,0.177303,0.123494
49020,13.61666667,0.090,0.379597,0.379057,0.377914,0.375877,0.372936,0.369208,0.364679,0.359336,0.353011,0.345655,0.337364,0.328084,0.317747,0.306048,0.292741,0.277755,0.260684,0.240895,0.216281,0.175046,0.121024
49020,13.61666667,0.095,0.372823,0.372299,0.371187,0.369206,0.366345,0.362718,0.358312,0.353110,0.346952,0.339786,0.331705,0.322656,0.312572,0.301150,0.288147,0.273490,0.256776,0.237376,0.213195,0.172018,0.117716
49020,13.61666667,0.100,0.363262,0.362758,0.361692,0.359791,0.357046,0.353564,0.349333,0.344336,0.338416,0.331523,0.323745,0.315027,0.305305,0.294281,0.281714,0.267530,0.251329,0.232491,0.208942,0.167877,0.113213
49020,13.61666667,0.105,0.350118,0.349644,0.348641,0.346852,0.344268,0.340989,0.337002,0.332290,0.326704,0.320192,0.312837,0.304584,0.295367,0.284900,0.272944,0.259423,0.243944,0.225899,0.203253,0.162402,0.107306
49020,13.61666667,0.110,0.330785,0.330356,0.329446,0.327823,0.325476,0.322497,0.318871,0.314583,0.309492,0.303548,0.296822,0.289262,0.280803,0.271171,0.260135,0.247615,0.233232,0.216398,0.195155,0.154778,0.099241
49020,13.61666667,0.115,0.301440,0.301074,0.300300,0.298918,0.296919,0.294379,0.291285,0.287621,0.283263,0.278165,0.272382,0.265866,0.258554,0.250197,0.240575,0.229608,0.216941,0.202028,0.183058,0.143848,0.088212
49020,13.61666667,0.120,0.252677,0.252405,0.251830,0.250804,0.249318,0.247430,0.245127,0.242400,0.239152,0.235345,0.231018,0.226130,0.220628,0.214309,0.206988,0.198584,0.188798,0.177173,0.162216,0.126452,0.072708
49020,13.61666667,0.125,0.110985,0.110793,0.110388,0.109667,0.108631,0.107326,0.105751,0.103906,0.101749,0.099278,0.096542,0.093539,0.090272,0.086697,0.082814,0.078661,0.074222,0.069463,0.064219,0.055490,0.053353
49080,13.63333333,0.000,0.395427,0.394853,0.393635,0.391467,0.388337,0.384372,0.379558,0.373881,0.367167,0.359367,0.350584,0.340765,0.329841,0.317499,0.303488,0.287743,0.269852,0.249179,0.223599,0.182261,0.128921
49080,13.63333333,0.005,0.395426,0.394852,0.393635,0.391466,0.388336,0.384371,0.379558,0.373880,0.367166,0.359366,0.350584,0.340764,0.329841,0.317498,0.303488,0.287743,0.269852,0.249179,0.223598,0.182261,0.128921
49080,13.63333333,0.010,0.395424,0.394850,0.393632,0.391464,0.388334,0.384369,0.379556,0.373878,0.367164,0.359364,0.350582,0.340762,0.329839,0.317497,0.303486,0.287742,0.269851,0.249178,0.223597,0.182260,0.128920
49080,13.63333333,0.015,0.395420,0.394845,0.393628,0.391459,0.388330,0.384365,0.379551,0.373874,0.367160,0.359360,0.350578,0.340759,0.329836,0.317494,0.303483,0.287739,0.269848,0.249176,0.223596,0.182258,0.128918
49080,13.63333333,0.020,0.395411,0.394837,0.393619,0.391451,0.388322,0.384357,0.379543,0.373866,0.367153,0.359353,0.350571,0.340752,0.329830,0.317488,0.303478,0.287734,0.269844,0.249171,0.223592,0.182255,0.128914
49080,13.63333333,0.025,0.395395,0.394821,0.393604,0.391435,0.388306,0.384342,0.379529,0.373852,0.367139,0.359340,0.350558,0.340740,0.329818,0.317477,0.303468,0.287725,0.269835,0.249164,0.223585,0.182248,0.128907
49080,13.63333333,0.030,0.395368,0.394794,0.393577,0.391409,0.388280,0.384316,0.379504,0.373828,0.367115,0.359317,0.350536,0.340719,0.329798,0.317458,0.303450,0.287709,0.269821,0.249151,0.223574,0.182237,0.128895
49080,13.63333333,0.035,0.395320,0.394746,0.393529,0.391362,0.388233,0.384270,0.379459,0.373784,0.367073,0.359276,0.350497,0.340682,0.329763,0.317425,0.303419,0.287680,0.269795,0.249127,0.223553,0.182217,0.128873
49080,13.63333333,0.040,0.395239,0.394665,0.393448,0.391282,0.388155,0.384193,0.379383,0.373710,0.367001,0.359207,0.350431,0.340618,0.329703,0.317368,0.303366,0.287631,0.269750,0.249087,0.223518,0.182183,0.128835
49080,13.63333333,0.045,0.395106,0.394532,0.393316,0.391151,0.388025,0.384066,0.379258,0.373589,0.366884,0.359093,0.350321,0.340514,0.329603,0.317275,0.303279,0.287550,0.269676,0.249020,0.223459,0.182125,0.128772
49080,13.63333333,0.050,0.394882,0.394309,0.393094,0.390931,0.387808,0.383852,0.379049,0.373385,0.366685,0.358902,0.350137,0.340338,0.329436,0.317116,0.303131,0.287413,0.269550,0.248907,0.223359,0.182027,0.128665
49080,13.63333333,0.055,0.394537,0.393964,0.392751,0.390591,0.387473,0.383522,0.378726,0.373069,0.366378,0.358605,0.349851,0.340064,0.329175,0.316870,0.302900,0.287199,0.269355,0.248731,0.223203,0.181873,0.128498
49080,13.63333333,0.060,0.393988,0.393416,0.392206,0.390051,0.386939,0.382997,0.378211,0.372566,0.365889,0.358131,0.349396,0.339627,0.328759,0.316477,0.302532,0.286857,0.269041,0.248447,0.222952,0.181626,0.128227
49080,13.63333333,0.065,0.393159,0.392590,0.391384,0.389235,0.386134,0.382204,0.377433,0.371806,0.365150,0.357416,0.348706,0.338966,0.328129,0.315881,0.301972,0.286337,0.268564,0.248015,0.222569,0.181249,0.127815
49080,13.63333333,0.070,0.391946,0.391379,0.390179,0.388040,0.384953,0.381042,0.376293,0.370691,0.364065,0.356365,0.347693,0.337995,0.327203,0.315003,0.301149,0.285571,0.267860,0.247379,0.222005,0.180692,0.127205
49080,13.63333333,0.075,0.390144,0.389581,0.388389,0.386265,0.383200,0.379315,0.374598,0.369034,0.362452,0.354802,0.346186,0.336548,0.325822,0.313696,0.299921,0.284430,0.266811,0.246429,0.221164,0.179861,0.126295
49080,13.63333333,0.080,0.387632,0.387075,0.385894,0.383791,0.380755,0.376907,0.372235,0.366723,0.360202,0.352622,0.344082,0.334530,0.323896,0.311871,0.298207,0.282835,0.265345,0.245103,0.219990,0.178701,0.125024
49080,13.63333333,0.085,0.384047,0.383497,0.382333,0.380259,0.377265,0.373470,0.368862,0.363424,0.356990,0.349509,0.341079,0.331647,0.321145,0.309265,0.295759,0.280558,0.263254,0.243213,0.218321,0.177053,0.123219
49080,13.63333333,0.090,0.379100,0.378561,0.377420,0.375387,0.372451,0.368729,0.364209,0.358874,0.352560,0.345217,0.336940,0.327675,0.317356,0.305676,0.292390,0.277427,0.260381,0.240620,0.216038,0.174805,0.120759
49080,13.63333333,0.095,0.372343,0.371819,0.370709,0.368731,0.365876,0.362255,0.357856,0.352664,0.346516,0.339362,0.331296,0.322262,0.312194,0.300791,0.287808,0.273174,0.256485,0.237112,0.212963,0.171788,0.117465
49080,13.63333333,0.100,0.362803,0.362301,0.361236,0.359339,0.356598,0.353122,0.348898,0.343910,0.338000,0.331119,0.323354,0.314651,0.304945,0.293939,0.281391,0.267229,0.251053,0.232242,0.208725,0.167663,0.112979
49080,13.63333333,0.105,0.349688,0.349215,0.348214,0.346428,0.343849,0.340575,0.336595,0.331892,0.326315,0.319814,0.312471,0.304231,0.295030,0.284579,0.272642,0.259142,0.243687,0.225668,0.203054,0.162207,0.107096
49080,13.63333333,0.110,0.330395,0.329966,0.329057,0.327437,0.325095,0.322121,0.318501,0.314220,0.309138,0.303204,0.296489,0.288941,0.280496,0.270880,0.259861,0.247360,0.232999,0.216191,0.194977,0.154609,0.099062
49080,13.63333333,0.115,0.301102,0.300737,0.299964,0.298585,0.296590,0.294054,0.290965,0.287307,0.282957,0.277866,0.272094,0.265588,0.258288,0.249944,0.240338,0.229387,0.216740,0.201849,0.182907,0.143710,0.088074
49080,13.63333333,0.120,0.252417,0.252146,0.251571,0.250547,0.249064,0.247179,0.244881,0.242158,0.238916,0.235115,0.230796,0.225916,0.220422,0.214114,0.206804,0.198413,0.188641,0.177034,0.162098,0.126353,0.072626
49080,13.63333333,0.125,0.110781,0.110590,0.110186,0.109467,0.108435,0.107133,0.105563,0.103724,0.101573,0.099110,0.096382,0.093388,0.090131,0.086568,0.082698,0.078559,0.074135,0.069392,0.064166,0.055469,0.053338
49140,13.65000000,0.000,0.394895,0.394322,0.393107,0.390942,0.387818,0.383859,0.379054,0.373387,0.366684,0.358897,0.350130,0.340327,0.329421,0.317099,0.303110,0.287390,0.269525,0.248880,0.223331,0.181994,0.128627
49140,13.65000000,0.005,0.394895,0.394321,0.393106,0.390941,0.387817,0.383859,0.379054,0.373386,0.366684,0.358897,0.350129,0.340326,0.329421,0.317098,0.303110,0.287389,0.269525,0.248880,0.223331,0.181994,0.128626
49140,13.65000000,0.010,0.394892,0.394319,0.393104,0.390939,0.387815,0.383857,0.379052,0.373384,0.366682,0.358895,0.350127,0.340324,0.329419,0.317097,0.303108,0.287388,0.269524,0.248879,0.223330,0.181993,0.128625
49140,13.65000000,0.015,0.394888,0.394314,0.393099,0.390934,0.387810,0.383852,0.379047,0.373380,0.366678,0.358891,0.350124,0.340321,0.329416,0.317094,0.303105,0.287385,0.269521,0.248877,0.223328,0.181991,0.128623
49140,13.65000000,0.020,0.394879,0.394306,0.393091,0.390926,0.387802,0.383844,0.379039,0.373372,0.366670,0.358884,0.350117,0.340314,0.329410,0.317088,0.303100,0.287380,0.269517,0.248873,0.223325,0.181987,0.128620
49140,13.65000000,0.025,0.394863,0.394290,0.393075,0.390911,0.387787,0.383829,0.379025,0.373358,0.366657,0.358870,0.350104,0.340302,0.329398,0.317077,0.303090,0.287371,0.269508,0.248865,0.223318,0.181981,0.128613
49140,13.65000000,0.030,0.394836,0.394263,0.393048,0.390884,0.387761,0.383803,0.379000,0.373334,0.366633,0.358848,0.350082,0.340281,0.329378,0.317058,0.303073,0.287355,0.269494,0.248852,0.223307,0.181970,0.128600
49140,13.65000000,0.035,0.394788,0.394215,0.393000,0.390837,0.387714,0.383758,0.378955,0.373290,0.366591,0.358807,0.350043,0.340244,0.329343,0.317025,0.303041,0.287326,0.269467,0.248829,0.223286,0.181950,0.128579
49140,13.65000000,0.040,0.394707,0.394134,0.392920,0.390757,0.387635,0.383680,0.378879,0.373216,0.366519,0.358738,0.349976,0.340181,0.329283,0.316968,0.302989,0.287277,0.269423,0.248789,0.223251,0.181915,0.128541
49140,13.65000000,0.045,0.394574,0.394001,0.392788,0.390626,0.387506,0.383553,0.378755,0.373095,0.366401,0.358624,0.349867,0.340076,0.329184,0.316875,0.302901,0.287197,0.269349,0.248722,0.223192,0.181858,0.128478
49140,13.65000000,0.050,0.394351,0.393779,0.392566,0.390407,0.387290,0.383340,0.378546,0.372891,0.366203,0.358433,0.349683,0.339900,0.329016,0.316717,0.302753,0.287060,0.269224,0.248609,0.223092,0.181760,0.128372
49140,13.65000000,0.055,0.394006,0.393434,0.392224,0.390067,0.386954,0.383011,0.378223,0.372576,0.365897,0.358136,0.349398,0.339627,0.328756,0.316471,0.302523,0.286846,0.269028,0.248433,0.222936,0.181607,0.128204
49140,13.65000000,0.060,0.393458,0.392888,0.391680,0.389528,0.386422,0.382486,0.377709,0.372073,0.365408,0.357664,0.348943,0.339191,0.328341,0.316079,0.302155,0.286505,0.268715,0.248150,0.222686,0.181360,0.127935
49140,13.65000000,0.065,0.392631,0.392063,0.390859,0.388714,0.385618,0.381695,0.376933,0.371315,0.364671,0.356950,0.348255,0.338531,0.327712,0.315484,0.301597,0.285986,0.268239,0.247719,0.222305,0.180985,0.127524
49140,13.65000000,0.070,0.391420,0.390854,0.389656,0.387521,0.384440,0.380535,0.375795,0.370203,0.363588,0.355901,0.347244,0.337562,0.326788,0.314608,0.300776,0.285222,0.267537,0.247085,0.221743,0.180430,0.126916
49140,13.65000000,0.075,0.389622,0.389060,0.387870,0.385750,0.382690,0.378812,0.374104,0.368549,0.361979,0.354342,0.345740,0.336119,0.325411,0.313304,0.299551,0.284083,0.266491,0.246138,0.220904,0.179601,0.126009
49140,13.65000000,0.080,0.387116,0.386560,0.385381,0.383282,0.380251,0.376410,0.371746,0.366244,0.359734,0.352167,0.343642,0.334105,0.323489,0.311484,0.297841,0.282493,0.265029,0.244816,0.219735,0.178446,0.124744
49140,13.65000000,0.085,0.383539,0.382991,0.381829,0.379758,0.376770,0.372981,0.368381,0.362953,0.356530,0.349061,0.340646,0.331230,0.320745,0.308884,0.295400,0.280223,0.262944,0.242932,0.218071,0.176804,0.122946
49140,13.65000000,0.090,0.378605,0.378067,0.376928,0.374898,0.371967,0.368252,0.363739,0.358414,0.352111,0.344780,0.336517,0.327268,0.316966,0.305305,0.292040,0.277101,0.260080,0.240347,0.215796,0.174564,0.120495
49140,13.65000000,0.095,0.371864,0.371341,0.370233,0.368259,0.365408,0.361793,0.357402,0.352219,0.346082,0.338940,0.330887,0.321868,0.311817,0.300432,0.287471,0.272859,0.256195,0.236850,0.212733,0.171560,0.117214
