time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
18900,1.159564,1.157835,1.154173,1.147665,1.138315,1.126533,1.112320,1.095680,1.076209,1.053905,1.029164,1.001974,0.972317,0.939740,0.904159,0.865903,0.824856,0.780865,0.733124,0.680986,0.625810
18960,1.156172,1.154448,1.150796,1.144306,1.134981,1.123230,1.109055,1.092459,1.073039,1.050793,1.026116,0.998995,0.969411,0.936913,0.901416,0.863249,0.822291,0.778392,0.730743,0.678693,0.623604
19020,1.152794,1.151074,1.147432,1.140959,1.131660,1.119940,1.105803,1.089251,1.069882,1.047694,1.023080,0.996027,0.966517,0.934098,0.898685,0.860604,0.819736,0.775928,0.728371,0.676410,0.621406
19080,1.149428,1.147713,1.144081,1.137626,1.128351,1.116663,1.102563,1.086055,1.066737,1.044606,1.020055,0.993071,0.963634,0.931293,0.895964,0.857970,0.817191,0.773475,0.726009,0.674134,0.619216
19140,1.146076,1.144365,1.140743,1.134305,1.125055,1.113398,1.099336,1.082871,1.063604,1.041530,1.017042,0.990126,0.960762,0.928500,0.893253,0.855345,0.814656,0.771030,0.723655,0.671868,0.617034
19200,1.142736,1.141030,1.137417,1.130997,1.121772,1.110146,1.096121,1.079700,1.060483,1.038467,1.014041,0.987192,0.957901,0.925717,0.890553,0.852731,0.812131,0.768595,0.721311,0.669610,0.614860
19260,1.139409,1.137707,1.134105,1.127701,1.118501,1.106906,1.092919,1.076541,1.057374,1.035414,1.011051,0.984270,0.955051,0.922944,0.887863,0.850127,0.809615,0.766169,0.718975,0.667361,0.612695
19320,1.136095,1.134398,1.130805,1.124419,1.115243,1.103679,1.089729,1.073394,1.054277,1.032374,1.008073,0.981358,0.952212,0.920183,0.885183,0.847533,0.807109,0.763753,0.716649,0.665120,0.610537
19380,1.132793,1.131101,1.127518,1.121149,1.111998,1.100464,1.086551,1.070259,1.051192,1.029345,1.005106,0.978458,0.949383,0.917432,0.882514,0.844949,0.804612,0.761346,0.714331,0.662887,0.608387
19440,1.129505,1.127817,1.124243,1.117891,1.108765,1.097262,1.083385,1.067136,1.048119,1.026328,1.002150,0.975569,0.946566,0.914691,0.879855,0.842375,0.802126,0.758948,0.712022,0.660663,0.606245
19500,1.126229,1.124545,1.120981,1.114646,1.105544,1.094072,1.080232,1.064025,1.045057,1.023323,0.999206,0.972692,0.943760,0.911962,0.877207,0.839810,0.799648,0.756560,0.709722,0.658447,0.604112
19560,1.122965,1.121286,1.117732,1.111414,1.102336,1.090894,1.077090,1.060926,1.042007,1.020329,0.996273,0.969825,0.940964,0.909242,0.874568,0.837256,0.797181,0.754180,0.707431,0.656240,0.601986
19620,1.119714,1.118040,1.114495,1.108194,1.099140,1.087728,1.073961,1.057839,1.038969,1.017346,0.993351,0.966969,0.938179,0.906533,0.871940,0.834712,0.794723,0.751810,0.705149,0.654041,0.599867
19680,1.116476,1.114806,1.111270,1.104986,1.095956,1.084575,1.070844,1.054764,1.035943,1.014375,0.990441,0.964125,0.935405,0.903835,0.869322,0.832177,0.792274,0.749449,0.702875,0.651850,0.597757
19740,1.113250,1.111584,1.108058,1.101791,1.092784,1.081433,1.067738,1.051700,1.032928,1.011415,0.987542,0.961291,0.932642,0.901147,0.866714,0.829652,0.789835,0.747097,0.700610,0.649668,0.595655
19800,1.110036,1.108375,1.104858,1.098607,1.089625,1.078304,1.064645,1.048649,1.029925,1.008467,0.984654,0.958468,0.929889,0.898469,0.864116,0.827137,0.787405,0.744754,0.698354,0.647494,0.593560
19860,1.106834,1.105178,1.101671,1.095436,1.086478,1.075187,1.061563,1.045609,1.026934,1.005530,0.981777,0.955656,0.927146,0.895802,0.861528,0.824632,0.784985,0.742420,0.696106,0.645328,0.591473
19920,1.103645,1.101993,1.098495,1.092278,1.083343,1.072081,1.058494,1.042581,1.023953,1.002605,0.978911,0.952855,0.924415,0.893145,0.858950,0.822136,0.782574,0.740095,0.693867,0.643170,0.589394
19980,1.100469,1.098821,1.095332,1.089131,1.080220,1.068988,1.055436,1.039564,1.020985,0.999690,0.976056,0.950064,0.921694,0.890498,0.856382,0.819650,0.780172,0.737779,0.691637,0.641021,0.587322
20040,1.097304,1.095661,1.092181,1.085996,1.077109,1.065906,1.052389,1.036559,1.018027,0.996787,0.973212,0.947285,0.918983,0.887862,0.853824,0.817173,0.777779,0.735472,0.689415,0.638880,0.585259
20100,1.094151,1.092512,1.089042,1.082874,1.074009,1.062836,1.049355,1.033565,1.015081,0.993895,0.970379,0.944516,0.916283,0.885235,0.851275,0.814707,0.775396,0.733174,0.687202,0.636746,0.583202
20160,1.091011,1.089376,1.085915,1.079763,1.070922,1.059778,1.046332,1.030583,1.012147,0.991014,0.967557,0.941758,0.913593,0.882619,0.848737,0.812249,0.773022,0.730885,0.684997,0.634621,0.581154
20220,1.087882,1.086252,1.082800,1.076664,1.067847,1.056732,1.043321,1.027613,1.009223,0.988144,0.964745,0.939010,0.910913,0.880013,0.846208,0.809801,0.770657,0.728604,0.682801,0.632504,0.579113
20280,1.084766,1.083140,1.079697,1.073577,1.064783,1.053697,1.040321,1.024653,1.006311,0.985285,0.961945,0.936273,0.908244,0.877416,0.843690,0.807363,0.768302,0.726333,0.680613,0.630395,0.577079
20340,1.081661,1.080040,1.076606,1.070502,1.061731,1.050674,1.037332,1.021706,1.003410,0.982437,0.959155,0.933546,0.905585,0.874830,0.841181,0.804934,0.765955,0.724070,0.678434,0.628294,0.575054
20400,1.078569,1.076951,1.073527,1.067439,1.058691,1.047663,1.034356,1.018769,1.000520,0.979600,0.956376,0.930830,0.902937,0.872254,0.838681,0.802514,0.763618,0.721816,0.676263,0.626201,0.573035
20460,1.075488,1.073875,1.070459,1.064387,1.055662,1.044663,1.031390,1.015844,0.997642,0.976774,0.953608,0.928124,0.900298,0.869688,0.836192,0.800104,0.761289,0.719571,0.674100,0.624115,0.571024
20520,1.072419,1.070810,1.067403,1.061348,1.052645,1.041674,1.028436,1.012930,0.994774,0.973959,0.950851,0.925429,0.897670,0.867132,0.833711,0.797703,0.758970,0.717334,0.671946,0.622038,0.569021
20580,1.069362,1.067757,1.064359,1.058319,1.049639,1.038697,1.025493,1.010027,0.991917,0.971155,0.948104,0.922744,0.895052,0.864585,0.831241,0.795312,0.756660,0.715106,0.669800,0.619969,0.567025
20640,1.066316,1.064716,1.061327,1.055303,1.046645,1.035732,1.022562,1.007135,0.989072,0.968361,0.945367,0.920070,0.892444,0.862049,0.828780,0.792930,0.754358,0.712887,0.667662,0.617907,0.565036
20700,1.063282,1.061686,1.058306,1.052298,1.043663,1.032778,1.019642,1.004254,0.986237,0.965578,0.942641,0.917406,0.889846,0.859522,0.826329,0.790557,0.752066,0.710676,0.665532,0.615854,0.563055
20760,1.060260,1.058668,1.055297,1.049304,1.040692,1.029835,1.016733,1.001385,0.983413,0.962806,0.939926,0.914752,0.887258,0.857005,0.823887,0.788193,0.749782,0.708474,0.663411,0.613808,0.561081
20820,1.057249,1.055661,1.052299,1.046322,1.037732,1.026903,1.013835,0.998526,0.980600,0.960045,0.937221,0.912108,0.884680,0.854498,0.821454,0.785838,0.747507,0.706281,0.661298,0.611770,0.559114
20880,1.054250,1.052666,1.049313,1.043351,1.034784,1.023983,1.010948,0.995678,0.977797,0.957294,0.934526,0.909474,0.882112,0.852000,0.819031,0.783492,0.745241,0.704096,0.659193,0.609739,0.557155
20940,1.051262,1.049682,1.046338,1.040392,1.031847,1.021073,1.008072,0.992841,0.975006,0.954553,0.931842,0.906851,0.879554,0.849512,0.816618,0.781156,0.742984,0.701919,0.657096,0.607716,0.555203
21000,1.048286,1.046710,1.043374,1.037444,1.028921,1.018175,1.005207,0.990016,0.972225,0.951823,0.929168,0.904238,0.877006,0.847034,0.814213,0.778829,0.740736,0.699751,0.655007,0.605702,0.553258
21060,1.045321,1.043749,1.040422,1.034507,1.026006,1.015288,1.002354,0.987200,0.969455,0.949104,0.926504,0.901634,0.874468,0.844565,0.811818,0.776510,0.738496,0.697591,0.652927,0.603694,0.551321
21120,1.042367,1.040800,1.037481,1.031582,1.023102,1.012412,0.999511,0.984396,0.966695,0.946395,0.923851,0.899041,0.871939,0.842106,0.809433,0.774201,0.736265,0.695440,0.650854,0.601695,0.549390
21180,1.039425,1.037862,1.034551,1.028667,1.020210,1.009547,0.996679,0.981603,0.963946,0.943697,0.921208,0.896458,0.869420,0.839656,0.807056,0.771901,0.734043,0.693297,0.648790,0.599702,0.547467
21240,1.036494,1.034935,1.031633,1.025764,1.017329,1.006693,0.993858,0.978820,0.961208,0.941009,0.918575,0.893885,0.866911,0.837216,0.804689,0.769609,0.731830,0.691162,0.646733,0.597718,0.545551
21300,1.033574,1.032019,1.028726,1.022872,1.014458,1.003850,0.991047,0.976048,0.958480,0.938331,0.915952,0.891322,0.864412,0.834785,0.802331,0.767327,0.729625,0.689036,0.644684,0.595741,0.543642
21360,1.030665,1.029114,1.025829,1.019991,1.011599,1.001018,0.988248,0.973286,0.955762,0.935663,0.913339,0.888768,0.861922,0.832364,0.799982,0.765053,0.727428,0.686917,0.642643,0.593772,0.541740
21420,1.027767,1.026220,1.022944,1.017121,1.008751,0.998197,0.985459,0.970535,0.953055,0.933006,0.910736,0.886224,0.859442,0.829952,0.797642,0.762788,0.725240,0.684808,0.640611,0.591810,0.539845
21480,1.024881,1.023338,1.020070,1.014262,1.005913,0.995386,0.982681,0.967795,0.950359,0.930359,0.908144,0.883691,0.856971,0.827549,0.795312,0.760532,0.723061,0.682706,0.638586,0.589855,0.537957
21540,1.022005,1.020466,1.017207,1.011414,1.003086,0.992587,0.979913,0.965065,0.947672,0.927722,0.905561,0.881167,0.854510,0.825156,0.792990,0.758285,0.720890,0.680612,0.636569,0.587908,0.536076
21600,1.019141,1.017606,1.014355,1.008576,1.000270,0.989797,0.977157,0.962345,0.944996,0.925095,0.902988,0.878652,0.852059,0.822772,0.790677,0.756046,0.718728,0.678527,0.634559,0.585969,0.534202
21660,1.016287,1.014756,1.011514,1.005750,0.997465,0.987019,0.974410,0.959636,0.942331,0.922479,0.900425,0.876148,0.849617,0.820397,0.788374,0.753816,0.716574,0.676450,0.632558,0.584037,0.532336
21720,1.013444,1.011917,1.008683,1.002934,0.994671,0.984251,0.971674,0.956938,0.939675,0.919872,0.897872,0.873653,0.847184,0.818031,0.786079,0.751595,0.714428,0.674381,0.630564,0.582112,0.530476
21780,1.010612,1.009089,1.005864,1.000130,0.991887,0.981494,0.968949,0.954249,0.937030,0.917275,0.895329,0.871167,0.844761,0.815675,0.783793,0.749383,0.712291,0.672320,0.628578,0.580194,0.528622
21840,1.007791,1.006272,1.003055,0.997335,0.989114,0.978747,0.966234,0.951571,0.934395,0.914689,0.892796,0.868692,0.842347,0.813328,0.781516,0.747179,0.710162,0.670267,0.626600,0.578284,0.526776
21900,1.004981,1.003466,1.000257,0.994552,0.986352,0.976011,0.963529,0.948904,0.931770,0.912112,0.890272,0.866226,0.839943,0.810989,0.779248,0.744984,0.708041,0.668222,0.624629,0.576381,0.524937
21960,1.002181,1.000670,0.997469,0.991779,0.983600,0.973286,0.960835,0.946246,0.929155,0.909545,0.887758,0.863769,0.837548,0.808660,0.776989,0.742797,0.705929,0.666184,0.622666,0.574486,0.523104
22020,0.999393,0.997885,0.994692,0.989017,0.980858,0.970570,0.958151,0.943599,0.926550,0.906988,0.885254,0.861322,0.835162,0.806340,0.774738,0.740619,0.703825,0.664155,0.620711,0.572597,0.521279
22080,0.996614,0.995111,0.991926,0.986265,0.978127,0.967865,0.955478,0.940962,0.923955,0.904441,0.882759,0.858884,0.832785,0.804029,0.772496,0.738449,0.701729,0.662134,0.618763,0.570716,0.519460
22140,0.993847,0.992347,0.989170,0.983524,0.975407,0.965171,0.952814,0.938334,0.921370,0.901904,0.880274,0.856456,0.830418,0.801727,0.770263,0.736288,0.699641,0.660121,0.616823,0.568842,0.517647
22200,0.991090,0.989593,0.986425,0.980793,0.972697,0.962487,0.950161,0.935717,0.918795,0.899376,0.877799,0.854037,0.828059,0.799434,0.768039,0.734135,0.697562,0.658115,0.614890,0.566975,0.515842
22260,0.988343,0.986851,0.983691,0.978073,0.969997,0.959813,0.947518,0.933110,0.916229,0.896859,0.875333,0.851627,0.825710,0.797149,0.765823,0.731990,0.695490,0.656118,0.612965,0.565116,0.514043
22320,0.985607,0.984118,0.980966,0.975363,0.967307,0.957149,0.944885,0.930513,0.913674,0.894350,0.872876,0.849227,0.823370,0.794874,0.763616,0.729854,0.693427,0.654128,0.611047,0.563263,0.512251
22380,0.982881,0.981397,0.978253,0.972663,0.964628,0.954495,0.942262,0.927926,0.911128,0.891852,0.870429,0.846835,0.821039,0.792607,0.761418,0.727727,0.691372,0.652146,0.609137,0.561417,0.510466
22440,0.980166,0.978685,0.975549,0.969974,0.961959,0.951852,0.939650,0.925349,0.908593,0.889363,0.867992,0.844454,0.818717,0.790349,0.759228,0.725607,0.689325,0.650172,0.607234,0.559579,0.508687
22500,0.977461,0.975984,0.972856,0.967295,0.959300,0.949218,0.937047,0.922782,0.906067,0.886884,0.865563,0.842081,0.816404,0.788100,0.757046,0.723496,0.687285,0.648205,0.605339,0.557748,0.506915
22560,0.974766,0.973293,0.970173,0.964626,0.956652,0.946595,0.934454,0.920224,0.903550,0.884414,0.863145,0.839717,0.814099,0.785860,0.754874,0.721393,0.685254,0.646246,0.603451,0.555923,0.505149
22620,0.972082,0.970613,0.967500,0.961968,0.954013,0.943982,0.931871,0.917677,0.901044,0.881953,0.860735,0.837363,0.811804,0.783628,0.752709,0.719298,0.683231,0.644295,0.601570,0.554106,0.503390
22680,0.969408,0.967942,0.964838,0.959319,0.951385,0.941379,0.929298,0.915139,0.898546,0.879502,0.858335,0.835018,0.809518,0.781405,0.750553,0.717212,0.681216,0.642352,0.599697,0.552295,0.501637
22740,0.966744,0.965282,0.962186,0.956681,0.948767,0.938785,0.926735,0.912611,0.896059,0.877061,0.855944,0.832682,0.807241,0.779191,0.748406,0.715133,0.679208,0.640416,0.597831,0.550492,0.499891
22800,0.964090,0.962632,0.959543,0.954053,0.946158,0.936202,0.924181,0.910092,0.893581,0.874629,0.853562,0.830354,0.804972,0.776985,0.746266,0.713063,0.677209,0.638487,0.595972,0.548695,0.498152
22860,0.961447,0.959992,0.956911,0.951434,0.943560,0.933628,0.921638,0.907583,0.891112,0.872206,0.851190,0.828036,0.802712,0.774788,0.744135,0.711001,0.675217,0.636567,0.594121,0.546905,0.496418
22920,0.958813,0.957362,0.954289,0.948826,0.940971,0.931065,0.919104,0.905084,0.888653,0.869793,0.848826,0.825727,0.800461,0.772599,0.742013,0.708947,0.673233,0.634653,0.592277,0.545122,0.494692
22980,0.956190,0.954742,0.951677,0.946228,0.938393,0.928511,0.916579,0.902594,0.886204,0.867389,0.846472,0.823427,0.798219,0.770419,0.739898,0.706901,0.671257,0.632748,0.590440,0.543346,0.492972
23040,0.953576,0.952133,0.949075,0.943639,0.935824,0.925967,0.914065,0.900114,0.883764,0.864994,0.844127,0.821135,0.795985,0.768247,0.737792,0.704863,0.669288,0.630849,0.588610,0.541577,0.491258
23100,0.950973,0.949533,0.946483,0.941061,0.933265,0.923432,0.911560,0.897644,0.881333,0.862608,0.841790,0.818853,0.793760,0.766084,0.735695,0.702833,0.667328,0.628959,0.586787,0.539815,0.489550
23160,0.948379,0.946943,0.943901,0.938492,0.930716,0.920908,0.909065,0.895182,0.878911,0.860232,0.839463,0.816579,0.791544,0.763929,0.733605,0.700811,0.665375,0.627075,0.584972,0.538059,0.487849
23220,0.945795,0.944363,0.941328,0.935933,0.928176,0.918392,0.906579,0.892731,0.876499,0.857864,0.837145,0.814314,0.789336,0.761783,0.731523,0.698796,0.663429,0.625199,0.583163,0.536310,0.486154
23280,0.943222,0.941792,0.938765,0.933384,0.925646,0.915887,0.904102,0.890288,0.874096,0.855506,0.834836,0.812058,0.787136,0.759645,0.729450,0.696790,0.661492,0.623331,0.581362,0.534568,0.484465
23340,0.940657,0.939232,0.936213,0.930845,0.923126,0.913391,0.901636,0.887855,0.871703,0.853157,0.832535,0.809810,0.784946,0.757515,0.727385,0.694792,0.659561,0.621469,0.579567,0.532832,0.482783
23400,0.938103,0.936681,0.933669,0.928315,0.920616,0.910905,0.899178,0.885432,0.869318,0.850817,0.830244,0.807571,0.782764,0.755393,0.725328,0.692801,0.657639,0.619615,0.577780,0.531103,0.481107
23460,0.935559,0.934140,0.931136,0.925795,0.918115,0.908428,0.896730,0.883017,0.866943,0.848485,0.827961,0.805341,0.780590,0.753280,0.723278,0.690818,0.655724,0.617769,0.576000,0.529381,0.479437
23520,0.933024,0.931609,0.928612,0.923284,0.915623,0.905960,0.894292,0.880612,0.864576,0.846163,0.825687,0.803120,0.778424,0.751175,0.721237,0.688843,0.653816,0.615929,0.574226,0.527665,0.477774
23580,0.930498,0.929087,0.926098,0.920783,0.913142,0.903502,0.891862,0.878216,0.862219,0.843850,0.823422,0.800907,0.776268,0.749078,0.719204,0.686876,0.651917,0.614097,0.572460,0.525956,0.476116
23640,0.927983,0.926575,0.923593,0.918292,0.910669,0.901054,0.889442,0.875829,0.859871,0.841546,0.821166,0.798702,0.774119,0.746990,0.717179,0.684916,0.650024,0.612272,0.570701,0.524254,0.474465
23700,0.925477,0.924072,0.921098,0.915810,0.908206,0.898615,0.887031,0.873452,0.857532,0.839250,0.818918,0.796506,0.771979,0.744909,0.715161,0.682964,0.648139,0.610454,0.568948,0.522558,0.472820
23760,0.922980,0.921579,0.918613,0.913338,0.905753,0.896185,0.884630,0.871083,0.855202,0.836963,0.816679,0.794319,0.769847,0.742837,0.713152,0.681020,0.646261,0.608644,0.567202,0.520868,0.471180
23820,0.920493,0.919096,0.916136,0.910875,0.903308,0.893764,0.882238,0.868724,0.852881,0.834685,0.814448,0.792140,0.767723,0.740773,0.711150,0.679083,0.644391,0.606840,0.565463,0.519185,0.469547
23880,0.918016,0.916622,0.913670,0.908421,0.900874,0.891353,0.879854,0.866374,0.850568,0.832416,0.812227,0.789970,0.765608,0.738716,0.709157,0.677154,0.642528,0.605044,0.563731,0.517509,0.467921
23940,0.915548,0.914157,0.911213,0.905977,0.898448,0.888950,0.877480,0.864032,0.848265,0.830156,0.810013,0.787807,0.763501,0.736668,0.707171,0.675233,0.640673,0.603255,0.562006,0.515839,0.466300
24000,0.913089,0.911702,0.908765,0.903542,0.896032,0.886557,0.875115,0.861700,0.845970,0.827904,0.807809,0.785654,0.761402,0.734628,0.705192,0.673319,0.638825,0.601473,0.560288,0.514175,0.464685
24060,0.910640,0.909256,0.906326,0.901116,0.893624,0.884173,0.872759,0.859376,0.843685,0.825661,0.805613,0.783508,0.759311,0.732595,0.703222,0.671413,0.636984,0.599697,0.558576,0.512518,0.463076
24120,0.908200,0.906820,0.903897,0.898700,0.891226,0.881799,0.870412,0.857062,0.841408,0.823427,0.803425,0.781371,0.757228,0.730571,0.701259,0.669514,0.635150,0.597929,0.556871,0.510867,0.461473
24180,0.905769,0.904392,0.901477,0.896293,0.888838,0.879433,0.868074,0.854756,0.839139,0.821201,0.801246,0.779242,0.755153,0.728554,0.699304,0.667622,0.633324,0.596168,0.555173,0.509222,0.459876
24240,0.903348,0.901974,0.899066,0.893895,0.886458,0.877076,0.865745,0.852459,0.836880,0.818984,0.799075,0.777122,0.753087,0.726546,0.697357,0.665738,0.631505,0.594414,0.553481,0.507584,0.458285
24300,0.900935,0.899565,0.896664,0.891506,0.884087,0.874729,0.863425,0.850171,0.834629,0.816775,0.796912,0.775009,0.751028,0.724545,0.695417,0.663862,0.629693,0.592666,0.551796,0.505952,0.456700
24360,0.898532,0.897166,0.894272,0.889126,0.881726,0.872390,0.861114,0.847892,0.832387,0.814575,0.794758,0.772905,0.748978,0.722552,0.693485,0.661993,0.627888,0.590926,0.550118,0.504327,0.455121
24420,0.896138,0.894775,0.891888,0.886755,0.879373,0.870060,0.858811,0.845621,0.830153,0.812383,0.792612,0.770809,0.746935,0.720567,0.691560,0.660131,0.626090,0.589193,0.548447,0.502708,0.453547
24480,0.893754,0.892394,0.889514,0.884394,0.877030,0.867739,0.856518,0.843359,0.827928,0.810200,0.790475,0.768721,0.744900,0.718589,0.689643,0.658276,0.624299,0.587466,0.546781,0.501095,0.451980
24540,0.891378,0.890021,0.887149,0.882041,0.874695,0.865427,0.854233,0.841106,0.825711,0.808025,0.788345,0.766641,0.742874,0.716619,0.687734,0.656429,0.622516,0.585746,0.545123,0.499488,0.450418
24600,0.889011,0.887658,0.884792,0.879697,0.872369,0.863124,0.851957,0.838861,0.823503,0.805858,0.786224,0.764570,0.740855,0.714657,0.685832,0.654589,0.620739,0.584033,0.543471,0.497887,0.448862
24660,0.886654,0.885304,0.882445,0.877362,0.870052,0.860830,0.849689,0.836625,0.821304,0.803700,0.784111,0.762506,0.738844,0.712703,0.683937,0.652757,0.618970,0.582327,0.541826,0.496293,0.447312
24720,0.884305,0.882958,0.880107,0.875036,0.867744,0.858544,0.847430,0.834398,0.819113,0.801550,0.782007,0.760450,0.736840,0.710756,0.682050,0.650931,0.617207,0.580627,0.540187,0.494704,0.445768
24780,0.881965,0.880622,0.877777,0.872719,0.865445,0.856267,0.845180,0.832179,0.816930,0.799408,0.779910,0.758402,0.734845,0.708817,0.680170,0.649113,0.615452,0.578935,0.538554,0.493122,0.444229
24840,0.879634,0.878294,0.875457,0.870411,0.863155,0.853999,0.842939,0.829968,0.814756,0.797275,0.777822,0.756362,0.732857,0.706885,0.678298,0.647302,0.613703,0.577249,0.536928,0.491546,0.442696
24900,0.877312,0.875976,0.873145,0.868112,0.860873,0.851739,0.840706,0.827767,0.812590,0.795150,0.775741,0.754330,0.730878,0.704961,0.676433,0.645498,0.611961,0.575569,0.535309,0.489976,0.441169
24960,0.874999,0.873666,0.870842,0.865821,0.858600,0.849488,0.838481,0.825573,0.810432,0.793033,0.773669,0.752306,0.728905,0.703045,0.674575,0.643701,0.610227,0.573897,0.533695,0.488412,0.439647
25020,0.872695,0.871365,0.868548,0.863539,0.856335,0.847246,0.836266,0.823388,0.808283,0.790924,0.771604,0.750290,0.726941,0.701136,0.672724,0.641911,0.608499,0.572231,0.532089,0.486854,0.438132
25080,0.870399,0.869072,0.866262,0.861266,0.854080,0.845012,0.834058,0.821211,0.806142,0.788823,0.769548,0.748282,0.724984,0.699234,0.670881,0.640129,0.606778,0.570571,0.530488,0.485303,0.436621
25140,0.868112,0.866789,0.863986,0.859001,0.851832,0.842787,0.831859,0.819043,0.804009,0.786731,0.767499,0.746281,0.723035,0.697340,0.669045,0.638353,0.605063,0.568918,0.528894,0.483757,0.435117
25200,0.865834,0.864514,0.861718,0.856745,0.849594,0.840570,0.829669,0.816883,0.801884,0.784646,0.765459,0.744288,0.721093,0.695453,0.667217,0.636584,0.603356,0.567272,0.527306,0.482217,0.433618
25260,0.863565,0.862247,0.859458,0.854498,0.847364,0.838362,0.827486,0.814731,0.799768,0.782570,0.763426,0.742303,0.719159,0.693574,0.665395,0.634823,0.601655,0.565633,0.525725,0.480683,0.432124
25320,0.861304,0.859990,0.857207,0.852259,0.845142,0.836162,0.825312,0.812587,0.797659,0.780501,0.761401,0.740325,0.717232,0.691702,0.663581,0.633068,0.599961,0.563999,0.524149,0.479155,0.430636
25380,0.859051,0.857741,0.854965,0.850029,0.842929,0.833970,0.823147,0.810452,0.795559,0.778440,0.759384,0.738356,0.715313,0.689837,0.661774,0.631320,0.598274,0.562373,0.522580,0.477633,0.429154
25440,0.856808,0.855500,0.852731,0.847807,0.840724,0.831787,0.820990,0.808325,0.793467,0.776388,0.757375,0.736393,0.713401,0.687980,0.659974,0.629579,0.596594,0.560752,0.521018,0.476117,0.427677
25500,0.854573,0.853268,0.850506,0.845594,0.838528,0.829612,0.818841,0.806206,0.791382,0.774343,0.755373,0.734439,0.711497,0.686129,0.658181,0.627845,0.594920,0.559139,0.519461,0.474607,0.426205
25560,0.852346,0.851045,0.848289,0.843389,0.836340,0.827446,0.816700,0.804095,0.789306,0.772306,0.753380,0.732492,0.709600,0.684287,0.656395,0.626118,0.593253,0.557531,0.517911,0.473102,0.424739
25620,0.850128,0.848830,0.846081,0.841192,0.834161,0.825288,0.814567,0.801992,0.787238,0.770277,0.751393,0.730552,0.707711,0.682451,0.654616,0.624398,0.591592,0.555930,0.516366,0.471604,0.423279
25680,0.847918,0.846623,0.843881,0.839004,0.831990,0.823138,0.812443,0.799897,0.785178,0.768256,0.749415,0.728621,0.705829,0.680622,0.652844,0.622684,0.589938,0.554336,0.514828,0.470111,0.421824
25740,0.845717,0.844425,0.841689,0.836824,0.829827,0.820996,0.810326,0.797810,0.783125,0.766242,0.747444,0.726696,0.703954,0.678801,0.651079,0.620978,0.588291,0.552748,0.513296,0.468624,0.420374
25800,0.843524,0.842235,0.839506,0.834653,0.827672,0.818862,0.808218,0.795731,0.781081,0.764237,0.745481,0.724779,0.702087,0.676987,0.649321,0.619278,0.586650,0.551166,0.511771,0.467143,0.418930
25860,0.841339,0.840053,0.837331,0.832490,0.825525,0.816737,0.806118,0.793661,0.779044,0.762239,0.743526,0.722870,0.700227,0.675180,0.647570,0.617585,0.585016,0.549590,0.510251,0.465668,0.417491
25920,0.839162,0.837880,0.835164,0.830335,0.823387,0.814619,0.804025,0.791598,0.777015,0.760248,0.741578,0.720968,0.698374,0.673380,0.645825,0.615898,0.583388,0.548021,0.508737,0.464198,0.416057
25980,0.836994,0.835715,0.833006,0.828188,0.821257,0.812510,0.801941,0.789543,0.774994,0.758266,0.739637,0.719073,0.696528,0.671587,0.644088,0.614218,0.581767,0.546458,0.507229,0.462734,0.414629
26040,0.834835,0.833558,0.830856,0.826049,0.819135,0.810409,0.799865,0.787496,0.772981,0.756291,0.737704,0.717185,0.694690,0.669801,0.642358,0.612545,0.580152,0.544901,0.505727,0.461276,0.413206
26100,0.832683,0.831410,0.828713,0.823918,0.817021,0.808316,0.797797,0.785456,0.770975,0.754323,0.735779,0.715305,0.692859,0.668022,0.640634,0.610879,0.578544,0.543351,0.504232,0.459823,0.411788
26160,0.830539,0.829269,0.826580,0.821796,0.814915,0.806230,0.795736,0.783425,0.768977,0.752364,0.733861,0.713433,0.691034,0.666250,0.638917,0.609219,0.576942,0.541807,0.502742,0.458376,0.410376
26220,0.828404,0.827137,0.824454,0.819682,0.812817,0.804153,0.793684,0.781401,0.766987,0.750411,0.731950,0.711567,0.689217,0.664485,0.637207,0.607565,0.575346,0.540269,0.501258,0.456935,0.408969
26280,0.826277,0.825013,0.822336,0.817575,0.810727,0.802084,0.791639,0.779385,0.765005,0.748467,0.730047,0.709709,0.687407,0.662727,0.635504,0.605919,0.573757,0.538737,0.499780,0.455499,0.407567
26340,0.824158,0.822897,0.820226,0.815477,0.808645,0.800022,0.789602,0.777377,0.763030,0.746529,0.728151,0.707858,0.685605,0.660975,0.633807,0.604278,0.572174,0.537211,0.498308,0.454069,0.406170
26400,0.822047,0.820789,0.818125,0.813387,0.806571,0.797969,0.787573,0.775377,0.761062,0.744600,0.726263,0.706014,0.683809,0.659231,0.632117,0.602645,0.570597,0.535691,0.496842,0.452644,0.404779
26460,0.819944,0.818689,0.816031,0.811305,0.804505,0.795923,0.785552,0.773384,0.759102,0.742677,0.724381,0.704177,0.682020,0.657494,0.630434,0.601018,0.569027,0.534177,0.495382,0.451225,0.403392
