z_center_m,r_center_m,temperature_C,temperature_K,moisture_kg_kg
0.089062500,0.001875000,49.99591667,323.14591667,0.1480039995
0.089062500,0.003125000,49.99591667,323.14591667,0.1474690824
0.089062500,0.004375000,49.99591667,323.14591667,0.1466584673
0.089062500,0.005625000,49.99591667,323.14591667,0.1455616268
0.089062500,0.006875000,49.99591667,323.14591667,0.1441633473
0.089062500,0.008125000,49.99591667,323.14591667,0.1424424663
0.089062500,0.009375000,49.99591667,323.14591667,0.1403698807
0.089062500,0.010625000,49.99591667,323.14591667,0.1379053488
0.089062500,0.011875000,49.99591667,323.14591667,0.1349921537
0.089062500,0.013125000,49.99591667,323.14591667,0.1315476804
0.089062500,0.014375000,49.99591667,323.14591667,0.1274454085
0.089062500,0.015625000,49.99591667,323.14591667,0.1224764374
0.089062500,0.016875000,49.99591667,323.14591667,0.1162522533
0.089062500,0.018125000,49.99591667,323.14591667,0.1078761747
0.089062500,0.019375000,49.99591667,323.14591667,0.0775040165
0.092187500,0.000625000,49.99591667,323.14591667,0.1477906802
0.092187500,0.001875000,49.99591667,323.14591667,0.1475269205
0.092187500,0.003125000,49.99591667,323.14591667,0.1469961898
0.092187500,0.004375000,49.99591667,323.14591667,0.1461918496
0.092187500,0.005625000,49.99591667,323.14591667,0.1451033684
0.092187500,0.006875000,49.99591667,323.14591667,0.1437155307
0.092187500,0.008125000,49.99591667,323.14591667,0.1420071775
0.092187500,0.009375000,49.99591667,323.14591667,0.1399492205
0.092187500,0.010625000,49.99591667,323.14591667,0.1375014523
0.092187500,0.011875000,49.99591667,323.14591667,0.1346072252
0.092187500,0.013125000,49.99591667,323.14591667,0.1311840530
0.092187500,0.014375000,49.99591667,323.14591667,0.1271056514
0.092187500,0.015625000,49.99591667,323.14591667,0.1221635628
0.092187500,0.016875000,49.99591667,323.14591667,0.1159701627
0.092187500,0.018125000,49.99591667,323.14591667,0.1076308522
0.092187500,0.019375000,49.99591667,323.14591667,0.0773799890
0.095312500,0.000625000,49.99591667,323.14591667,0.1471628780
0.095312500,0.001875000,49.99591667,323.14591667,0.1469018685
0.095312500,0.003125000,49.99591667,323.14591667,0.1463766355
0.095312500,0.004375000,49.99591667,323.14591667,0.1455805359
0.095312500,0.005625000,49.99591667,323.14591667,0.1445030333
0.095312500,0.006875000,49.99591667,323.14591667,0.1431289098
0.095312500,0.008125000,49.99591667,323.14591667,0.1414370110
0.095312500,0.009375000,49.99591667,323.14591667,0.1393982669
0.095312500,0.010625000,49.99591667,323.14591667,0.1369725142
0.095312500,0.011875000,49.99591667,323.14591667,0.1341031928
0.095312500,0.013125000,49.99591667,323.14591667,0.1307079807
0.095312500,0.014375000,49.99591667,323.14591667,0.1266608957
0.095312500,0.015625000,49.99591667,323.14591667,0.1217540480
0.095312500,0.016875000,49.99591667,323.14591667,0.1156009555
0.095312500,0.018125000,49.99591667,323.14591667,0.1073096900
0.095312500,0.019375000,49.99591667,323.14591667,0.0772179988
0.098437500,0.000625000,49.99591667,323.14591667,0.1463346733
0.098437500,0.001875000,49.99591667,323.14591667,0.1460772890
0.098437500,0.003125000,49.99591667,323.14591667,0.1455593035
0.098437500,0.004375000,49.99591667,323.14591667,0.1447740690
0.098437500,0.005625000,49.99591667,323.14591667,0.1437110446
0.098437500,0.006875000,49.99591667,323.14591667,0.1423550113
0.098437500,0.008125000,49.99591667,323.14591667,0.1406848229
0.098437500,0.009375000,49.99591667,323.14591667,0.1386714355
0.098437500,0.010625000,49.99591667,323.14591667,0.1362747440
0.098437500,0.011875000,49.99591667,323.14591667,0.1334383032
0.098437500,0.013125000,49.99591667,323.14591667,0.1300800039
0.098437500,0.014375000,49.99591667,323.14591667,0.1260742549
0.098437500,0.015625000,49.99591667,323.14591667,0.1212139001
0.098437500,0.016875000,49.99591667,323.14591667,0.1151139343
0.098437500,0.018125000,49.99591667,323.14591667,0.1068858730
0.098437500,0.019375000,49.99591667,323.14591667,0.0770048001
0.101562500,0.000625000,49.99591667,323.14591667,0.1452336886
0.101562500,0.001875000,49.99591667,323.14591667,0.1449810978
0.101562500,0.003125000,49.99591667,323.14591667,0.1444726977
0.101562500,0.004375000,49.99591667,323.14591667,0.1437018381
0.101562500,0.005625000,49.99591667,323.14591667,0.1426579775
0.101562500,0.006875000,49.99591667,323.14591667,0.1413259022
0.101562500,0.008125000,49.99591667,323.14591667,0.1396844839
0.101562500,0.009375000,49.99591667,323.14591667,0.1377047205
0.101562500,0.010625000,49.99591667,323.14591667,0.1353465905
0.101562500,0.011875000,49.99591667,323.14591667,0.1325538047
0.101562500,0.013125000,49.99591667,323.14591667,0.1292445369
0.101562500,0.014375000,49.99591667,323.14591667,0.1252937089
0.101562500,0.015625000,49.99591667,323.14591667,0.1204951228
0.101562500,0.016875000,49.99591667,323.14591667,0.1144656959
0.101562500,0.018125000,49.99591667,323.14591667,0.1063214080
0.101562500,0.019375000,49.99591667,323.14591667,0.0767217356
0.104687500,0.000625000,49.99591667,323.14591667,0.1437569454
0.104687500,0.001875000,49.99591667,323.14591667,0.1435107077
0.104687500,0.003125000,49.99591667,323.14591667,0.1430150159
0.104687500,0.004375000,49.99591667,323.14591667,0.1422632258
0.104687500,0.005625000,49.99591667,323.14591667,0.1412448079
0.104687500,0.006875000,49.99591667,323.14591667,0.1399445718
0.104687500,0.008125000,49.99591667,323.14591667,0.1383414316
0.104687500,0.009375000,49.99591667,323.14591667,0.1364064605
0.104687500,0.010625000,49.99591667,323.14591667,0.1340997675
0.104687500,0.011875000,49.99591667,323.14591667,0.1313652883
0.104687500,0.013125000,49.99591667,323.14591667,0.1281215861
0.104687500,0.014375000,49.99591667,323.14591667,0.1242442703
0.104687500,0.015625000,49.99591667,323.14591667,0.1195284106
0.104687500,0.016875000,49.99591667,323.14591667,0.1135934488
0.104687500,0.018125000,49.99591667,323.14591667,0.1055611819
0.104687500,0.019375000,49.99591667,323.14591667,0.0763419390
0.107812500,0.000625000,49.99591667,323.14591667,0.1417541970
0.107812500,0.001875000,49.99591667,323.14591667,0.1415163875
0.107812500,0.003125000,49.99591667,323.14591667,0.1410375650
0.107812500,0.004375000,49.99591667,323.14591667,0.1403111118
0.107812500,0.005625000,49.99591667,323.14591667,0.1393265424
0.107812500,0.006875000,49.99591667,323.14591667,0.1380687332
0.107812500,0.008125000,49.99591667,323.14591667,0.1365166972
0.107812500,0.009375000,49.99591667,323.14591667,0.1346416553
0.107812500,0.010625000,49.99591667,323.14591667,0.1324039407
0.107812500,0.011875000,49.99591667,323.14591667,0.1297478381
0.107812500,0.013125000,49.99591667,323.14591667,0.1265924753
0.107812500,0.014375000,49.99591667,323.14591667,0.1228144144
0.107812500,0.015625000,49.99591667,323.14591667,0.1182104348
0.107812500,0.016875000,49.99591667,323.14591667,0.1124033303
0.107812500,0.018125000,49.99591667,323.14591667,0.1045225224
0.107812500,0.019375000,49.99591667,323.14591667,0.0758254755
0.110937500,0.000625000,49.99591667,323.14591667,0.1389977853
0.110937500,0.001875000,49.99591667,323.14591667,0.1387711500
0.110937500,0.003125000,49.99591667,323.14591667,0.1383147114
0.110937500,0.004375000,49.99591667,323.14591667,0.1376219251
0.110937500,0.005625000,49.99591667,323.14591667,0.1366824200
0.110937500,0.006875000,49.99591667,323.14591667,0.1354812354
0.110937500,0.008125000,49.99591667,323.14591667,0.1339976076
0.110937500,0.009375000,49.99591667,323.14591667,0.1322030609
0.110937500,0.010625000,49.99591667,323.14591667,0.1300583464
0.110937500,0.011875000,49.99591667,323.14591667,0.1275083427
0.110937500,0.013125000,49.99591667,323.14591667,0.1244730597
0.110937500,0.014375000,49.99591667,323.14591667,0.1208304545
0.110937500,0.015625000,49.99591667,323.14591667,0.1163796918
0.110937500,0.016875000,49.99591667,323.14591667,0.1107481001
0.110937500,0.018125000,49.99591667,323.14591667,0.1030751647
0.110937500,0.019375000,49.99591667,323.14591667,0.0751101107
0.114062500,0.000625000,49.99591667,323.14591667,0.1351212066
0.114062500,0.001875000,49.99591667,323.14591667,0.1349093530
0.114062500,0.003125000,49.99591667,323.14591667,0.1344825589
0.114062500,0.004375000,49.99591667,323.14591667,0.1338344450
0.114062500,0.005625000,49.99591667,323.14591667,0.1329548967
0.114062500,0.006875000,49.99591667,323.14591667,0.1318293127
0.114062500,0.008125000,49.99591667,323.14591667,0.1304374099
0.114062500,0.009375000,49.99591667,323.14591667,0.1287513441
0.114062500,0.010625000,49.99591667,323.14591667,0.1267326953
0.114062500,0.011875000,49.99591667,323.14591667,0.1243274492
0.114062500,0.013125000,49.99591667,323.14591667,0.1214571467
0.114062500,0.014375000,49.99591667,323.14591667,0.1180019848
0.114062500,0.015625000,49.99591667,323.14591667,0.1137646913
0.114062500,0.016875000,49.99591667,323.14591667,0.1083789746
0.114062500,0.018125000,49.99591667,323.14591667,0.1009977845
0.114062500,0.019375000,49.99591667,323.14591667,0.0740914231
0.117187500,0.000625000,49.99591667,323.14591667,0.1294684351
0.117187500,0.001875000,49.99591667,323.14591667,0.1292761026
0.117187500,0.003125000,49.99591667,323.14591667,0.1288885109
0.117187500,0.004375000,49.99591667,323.14591667,0.1282996084
0.117187500,0.005625000,49.99591667,323.14591667,0.1274997926
0.117187500,0.006875000,49.99591667,323.14591667,0.1264751848
0.117187500,0.008125000,49.99591667,323.14591667,0.1252064766
0.117187500,0.009375000,49.99591667,323.14591667,0.1236671088
0.117187500,0.010625000,49.99591667,323.14591667,0.1218203487
0.117187500,0.011875000,49.99591667,323.14591667,0.1196144079
0.117187500,0.013125000,49.99591667,323.14591667,0.1169738193
0.117187500,0.014375000,49.99591667,323.14591667,0.1137829409
0.117187500,0.015625000,49.99591667,323.14591667,0.1098506398
0.117187500,0.016875000,49.99591667,323.14591667,0.1048206245
0.117187500,0.018125000,49.99591667,323.14591667,0.0978647657
0.117187500,0.019375000,49.99591667,323.14591667,0.0725703728
0.120312500,0.000625000,49.99591667,323.14591667,0.1205835971
0.120312500,0.001875000,49.99591667,323.14591667,0.1204172751
0.120312500,0.003125000,49.99591667,323.14591667,0.1200819801
0.120312500,0.004375000,49.99591667,323.14591667,0.1195722294
0.120312500,0.005625000,49.99591667,323.14591667,0.1188793206
0.120312500,0.006875000,49.99591667,323.14591667,0.1179906704
0.120312500,0.008125000,49.99591667,323.14591667,0.1168887605
0.120312500,0.009375000,49.99591667,323.14591667,0.1155494707
0.120312500,0.010625000,49.99591667,323.14591667,0.1139393899
0.120312500,0.011875000,49.99591667,323.14591667,0.1120113023
0.120312500,0.013125000,49.99591667,323.14591667,0.1096961480
0.120312500,0.014375000,49.99591667,323.14591667,0.1068874955
0.120312500,0.015625000,49.99591667,323.14591667,0.1034079152
0.120312500,0.016875000,49.99591667,323.14591667,0.0989225283
0.120312500,0.018125000,49.99591667,323.14591667,0.0926387608
0.120312500,0.019375000,49.99591667,323.14591667,0.0700366172
0.123437500,0.000625000,49.99591667,323.14591667,0.0858684867
0.123437500,0.001875000,49.99591667,323.14591667,0.0857900320
0.123437500,0.003125000,49.99591667,323.14591667,0.0856319998
0.123437500,0.004375000,49.99591667,323.14591667,0.0853920651
0.123437500,0.005625000,49.99591667,323.14591667,0.0850665257
0.123437500,0.006875000,49.99591667,323.14591667,0.0846499988
0.123437500,0.008125000,49.99591667,323.14591667,0.0841349169
0.123437500,0.009375000,49.99591667,323.14591667,0.0835106868
0.123437500,0.010625000,49.99591667,323.14591667,0.0827622274
0.123437500,0.011875000,49.99591667,323.14591667,0.0818672738
0.123437500,0.013125000,49.99591667,323.14591667,0.0807910206
0.123437500,0.014375000,49.99591667,323.14591667,0.0794744953
0.123437500,0.015625000,49.99591667,323.14591667,0.0778063893
0.123437500,0.016875000,49.99591667,323.14591667,0.0755433201
0.123437500,0.018125000,49.99591667,323.14591667,0.0720088209
0.123437500,0.019375000,49.99591667,323.14591667,0.0605569502
