time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
63600,50.0592,50.0592,50.0592,50.0592,50.0592,50.0591,50.0590,50.0587,50.0583,50.0576,50.0566,50.0551,50.0531,50.0504,50.0467,50.0417,50.0350,50.0262,50.0144,49.9988,49.9776
63660,50.0567,50.0566,50.0564,50.0560,50.0554,50.0546,50.0536,50.0522,50.0504,50.0482,50.0454,50.0419,50.0376,50.0325,50.0264,50.0192,50.0109,50.0015,49.9912,49.9802,49.9688
63720,50.0507,50.0505,50.0501,50.0494,50.0485,50.0472,50.0456,50.0436,50.0412,50.0385,50.0353,50.0318,50.0280,50.0239,50.0198,50.0157,50.0121,50.0092,50.0077,50.0081,50.0114
63780,50.0437,50.0436,50.0432,50.0425,50.0416,50.0404,50.0389,50.0373,50.0354,50.0335,50.0314,50.0293,50.0273,50.0256,50.0241,50.0232,50.0230,50.0236,50.0252,50.0280,50.0320
63840,50.0385,50.0384,50.0382,50.0377,50.0372,50.0364,50.0356,50.0348,50.0339,50.0331,50.0325,50.0321,50.0321,50.0325,50.0335,50.0353,50.0381,50.0420,50.0473,50.0543,50.0634
63900,50.0363,50.0362,50.0362,50.0360,50.0359,50.0357,50.0355,50.0354,50.0354,50.0355,50.0358,50.0364,50.0371,50.0381,50.0393,50.0406,50.0420,50.0432,50.0439,50.0437,50.0421
63960,50.0365,50.0366,50.0366,50.0367,50.0369,50.0371,50.0375,50.0380,50.0387,50.0396,50.0409,50.0425,50.0446,50.0474,50.0510,50.0556,50.0617,50.0698,50.0804,50.0946,50.1139
64020,50.0392,50.0393,50.0395,50.0398,50.0402,50.0409,50.0417,50.0427,50.0439,50.0453,50.0470,50.0488,50.0508,50.0528,50.0546,50.0560,50.0564,50.0553,50.0516,50.0441,50.0306
64080,50.0425,50.0425,50.0427,50.0430,50.0435,50.0440,50.0447,50.0454,50.0463,50.0471,50.0480,50.0489,50.0497,50.0505,50.0512,50.0518,50.0526,50.0538,50.0557,50.0592,50.0655
64140,50.0450,50.0451,50.0452,50.0454,50.0457,50.0461,50.0465,50.0470,50.0475,50.0481,50.0486,50.0490,50.0494,50.0497,50.0497,50.0494,50.0487,50.0473,50.0450,50.0411,50.0349
64200,50.0465,50.0465,50.0466,50.0467,50.0468,50.0470,50.0472,50.0474,50.0476,50.0478,50.0479,50.0480,50.0481,50.0481,50.0481,50.0481,50.0482,50.0487,50.0497,50.0516,50.0550
64260,50.0471,50.0471,50.0472,50.0472,50.0473,50.0473,50.0474,50.0474,50.0475,50.0475,50.0474,50.0473,50.0471,50.0468,50.0463,50.0456,50.0444,50.0428,50.0404,50.0368,50.0316
64320,50.0470,50.0470,50.0470,50.0469,50.0469,50.0468,50.0467,50.0465,50.0462,50.0459,50.0454,50.0449,50.0442,50.0433,50.0422,50.0409,50.0394,50.0378,50.0360,50.0342,50.0325
64380,50.0466,50.0465,50.0465,50.0465,50.0465,50.0464,50.0464,50.0464,50.0465,50.0467,50.0471,50.0477,50.0487,50.0502,50.0526,50.0560,50.0610,50.0682,50.0782,50.0922,50.1115
64440,50.0475,50.0475,50.0476,50.0478,50.0480,50.0483,50.0487,50.0493,50.0500,50.0508,50.0519,50.0531,50.0545,50.0560,50.0574,50.0586,50.0591,50.0583,50.0553,50.0489,50.0371
64500,50.0484,50.0484,50.0484,50.0484,50.0484,50.0483,50.0482,50.0479,50.0473,50.0464,50.0450,50.0428,50.0396,50.0350,50.0285,50.0195,50.0071,49.9906,49.9686,49.9397,49.9018
64560,50.0449,50.0448,50.0445,50.0440,50.0433,50.0422,50.0408,50.0391,50.0368,50.0339,50.0304,50.0263,50.0214,50.0159,50.0100,50.0038,49.9981,49.9938,49.9921,49.9951,50.0055
64620,50.0381,50.0380,50.0375,50.0368,50.0358,50.0345,50.0328,50.0308,50.0286,50.0260,50.0232,50.0201,50.0170,50.0138,50.0107,50.0077,50.0048,50.0021,49.9993,49.9959,49.9911
64680,50.0308,50.0307,50.0303,50.0295,50.0285,50.0272,50.0256,50.0237,50.0214,50.0189,50.0161,50.0128,50.0092,50.0051,50.0004,49.9949,49.9885,49.9807,49.9712,49.9594,49.9446
64740,50.0234,50.0232,50.0228,50.0220,50.0210,50.0196,50.0179,50.0160,50.0137,50.0111,50.0083,50.0052,50.0019,49.9984,49.9949,49.9916,49.9888,49.9868,49.9863,49.9880,49.9932
64800,50.0163,50.0162,50.0158,50.0151,50.0142,50.0130,50.0115,50.0098,50.0080,50.0059,50.0036,50.0013,49.9988,49.9962,49.9935,49.9907,49.9876,49.9842,49.9801,49.9749,49.9677
64860,50.0100,50.0099,50.0095,50.0089,50.0080,50.0069,50.0055,50.0039,50.0020,49.9999,49.9975,49.9948,49.9918,49.9884,49.9845,49.9800,49.9749,49.9689,49.9620,49.9539,49.9442
64920,50.0038,50.0037,50.0033,50.0027,50.0019,50.0008,49.9994,49.9979,49.9961,49.9941,49.9919,49.9896,49.9872,49.9849,49.9826,49.9807,49.9794,49.9790,49.9801,49.9834,49.9899
64980,49.9980,49.9979,49.9976,49.9970,49.9962,49.9952,49.9939,49.9924,49.9906,49.9886,49.9863,49.9836,49.9805,49.9768,49.9724,49.9668,49.9597,49.9504,49.9380,49.9211,49.8977
65040,49.9919,49.9918,49.9914,49.9908,49.9899,49.9888,49.9874,49.9857,49.9838,49.9816,49.9793,49.9767,49.9741,49.9715,49.9692,49.9675,49.9670,49.9684,49.9730,49.9824,49.9990
65100,49.9867,49.9866,49.9863,49.9859,49.9853,49.9845,49.9837,49.9828,49.9819,49.9810,49.9803,49.9798,49.9797,49.9801,49.9811,49.9829,49.9856,49.9891,49.9933,49.9979,50.0024
65160,49.9842,49.9842,49.9841,49.9839,49.9837,49.9835,49.9832,49.9830,49.9829,49.9829,49.9831,49.9834,49.9839,49.9846,49.9855,49.9866,49.9876,49.9885,49.9891,49.9892,49.9884
65220,49.9839,49.9839,49.9839,49.9839,49.9840,49.9841,49.9842,49.9844,49.9847,49.9851,49.9857,49.9865,49.9875,49.9887,49.9903,49.9923,49.9948,49.9980,50.0022,50.0077,50.0151
65280,49.9851,49.9851,49.9852,49.9853,49.9856,49.9859,49.9863,49.9868,49.9874,49.9882,49.9891,49.9902,49.9914,49.9927,49.9942,49.9957,49.9972,49.9985,49.9994,49.9995,49.9985
65340,49.9873,49.9874,49.9875,49.9878,49.9881,49.9886,49.9893,49.9901,49.9910,49.9922,49.9937,49.9954,49.9976,50.0002,50.0034,50.0075,50.0127,50.0194,50.0281,50.0396,50.0551
65400,49.9905,49.9906,49.9908,49.9911,49.9916,49.9922,49.9930,49.9938,49.9948,49.9959,49.9970,49.9981,49.9991,49.9997,49.9997,49.9987,49.9961,49.9911,49.9826,49.9688,49.9475
65460,49.9926,49.9926,49.9927,49.9928,49.9929,49.9931,49.9932,49.9932,49.9931,49.9928,49.9922,49.9912,49.9897,49.9875,49.9847,49.9811,49.9768,49.9718,49.9664,49.9613,49.9571
65520,49.9922,49.9922,49.9921,49.9920,49.9919,49.9917,49.9914,49.9911,49.9907,49.9902,49.9897,49.9892,49.9888,49.9887,49.9891,49.9903,49.9926,49.9968,50.0035,50.0136,50.0284
65580,49.9915,49.9915,49.9915,49.9914,49.9914,49.9913,49.9912,49.9912,49.9911,49.9911,49.9912,49.9913,49.9915,49.9917,49.9918,49.9917,49.9910,49.9893,49.9860,49.9799,49.9696
65640,49.9917,49.9917,49.9918,49.9918,49.9919,49.9921,49.9923,49.9927,49.9931,49.9938,49.9948,49.9961,49.9980,50.0005,50.0041,50.0092,50.0163,50.0264,50.0406,50.0606,50.0891
65700,49.9942,49.9943,49.9945,49.9948,49.9953,49.9960,49.9969,49.9980,49.9994,50.0011,50.0032,50.0057,50.0085,50.0117,50.0150,50.0183,50.0212,50.0229,50.0225,50.0184,50.0084
65760,49.9976,49.9977,49.9979,49.9982,49.9986,49.9991,49.9996,50.0002,50.0007,50.0011,50.0012,50.0008,49.9997,49.9976,49.9941,49.9887,49.9807,49.9694,49.9540,49.9333,49.9059
65820,49.9975,49.9975,49.9974,49.9972,49.9969,49.9965,49.9958,49.9949,49.9935,49.9917,49.9892,49.9860,49.9819,49.9769,49.9708,49.9635,49.9553,49.9463,49.9369,49.9278,49.9198
65880,49.9929,49.9928,49.9924,49.9919,49.9910,49.9899,49.9885,49.9867,49.9846,49.9820,49.9790,49.9757,49.9720,49.9679,49.9637,49.9595,49.9555,49.9521,49.9496,49.9484,49.9490
65940,49.9867,49.9866,49.9862,49.9856,49.9848,49.9837,49.9824,49.9809,49.9793,49.9775,49.9758,49.9741,49.9726,49.9715,49.9710,49.9714,49.9730,49.9761,49.9814,49.9893,50.0006
66000,49.9822,49.9821,49.9819,49.9815,49.9810,49.9803,49.9796,49.9789,49.9781,49.9774,49.9767,49.9761,49.9757,49.9754,49.9752,49.9750,49.9746,49.9737,49.9719,49.9683,49.9619
66060,49.9796,49.9796,49.9795,49.9793,49.9790,49.9787,49.9783,49.9779,49.9775,49.9771,49.9768,49.9765,49.9763,49.9762,49.9763,49.9767,49.9774,49.9787,49.9809,49.9845,49.9902
66120,49.9786,49.9786,49.9785,49.9785,49.9784,49.9783,49.9783,49.9783,49.9783,49.9785,49.9787,49.9792,49.9798,49.9807,49.9819,49.9834,49.9853,49.9877,49.9905,49.9938,49.9974
66180,49.9793,49.9793,49.9794,49.9795,49.9797,49.9800,49.9804,49.9810,49.9817,49.9827,49.9840,49.9856,49.9878,49.9905,49.9941,49.9985,50.0042,50.0115,50.0207,50.0325,50.0478
66240,49.9821,49.9821,49.9823,49.9827,49.9831,49.9838,49.9846,49.9856,49.9869,49.9883,49.9900,49.9919,49.9939,49.9960,49.9981,49.9998,50.0009,50.0008,49.9988,49.9939,49.9844
66300,49.9852,49.9853,49.9854,49.9857,49.9861,49.9866,49.9871,49.9877,49.9882,49.9887,49.9891,49.9892,49.9889,49.9882,49.9867,49.9843,49.9808,49.9759,49.9693,49.9610,49.9506
66360,49.9862,49.9862,49.9862,49.9862,49.9862,49.9862,49.9860,49.9858,49.9854,49.9847,49.9838,49.9825,49.9809,49.9787,49.9761,49.9729,49.9692,49.9650,49.9604,49.9558,49.9512
66420,49.9844,49.9843,49.9842,49.9839,49.9835,49.9830,49.9822,49.9813,49.9801,49.9785,49.9766,49.9743,49.9715,49.9680,49.9639,49.9589,49.9529,49.9457,49.9370,49.9262,49.9128
66480,49.9801,49.9800,49.9797,49.9792,49.9785,49.9776,49.9764,49.9749,49.9731,49.9711,49.9687,49.9659,49.9628,49.9595,49.9559,49.9521,49.9485,49.9451,49.9426,49.9413,49.9422
66540,49.9748,49.9746,49.9743,49.9738,49.9730,49.9721,49.9709,49.9696,49.9680,49.9663,49.9645,49.9627,49.9608,49.9590,49.9574,49.9561,49.9553,49.9551,49.9557,49.9572,49.9597
66600,49.9703,49.9702,49.9700,49.9696,49.9691,49.9684,49.9676,49.9668,49.9659,49.9650,49.9642,49.9635,49.9629,49.9626,49.9627,49.9633,49.9644,49.9662,49.9688,49.9723,49.9770
66660,49.9676,49.9676,49.9674,49.9672,49.9669,49.9665,49.9661,49.9656,49.9651,49.9646,49.9641,49.9636,49.9630,49.9623,49.9614,49.9602,49.9585,49.9559,49.9521,49.9465,49.9381
66720,49.9655,49.9654,49.9653,49.9651,49.9647,49.9643,49.9638,49.9632,49.9624,49.9614,49.9603,49.9589,49.9571,49.9550,49.9524,49.9493,49.9454,49.9408,49.9354,49.9291,49.9217
66780,49.9627,49.9627,49.9625,49.9622,49.9618,49.9612,49.9606,49.9598,49.9588,49.9577,49.9565,49.9553,49.9539,49.9526,49.9514,49.9505,49.9501,49.9506,49.9525,49.9563,49.9629
66840,49.9606,49.9605,49.9604,49.9603,49.9601,49.9599,49.9597,49.9596,49.9595,49.9597,49.9601,49.9610,49.9625,49.9648,49.9683,49.9732,49.9799,49.9892,50.0014,50.0176,50.0389
66900,49.9614,49.9614,49.9615,49.9617,49.9620,49.9624,49.9630,49.9637,49.9648,49.9661,49.9677,49.9696,49.9719,49.9745,49.9773,49.9800,49.9823,49.9836,49.9830,49.9794,49.9709
66960,49.9637,49.9637,49.9639,49.9641,49.9644,49.9647,49.9651,49.9655,49.9659,49.9661,49.9662,49.9659,49.9650,49.9634,49.9606,49.9563,49.9500,49.9411,49.9290,49.9128,49.8914
67020,49.9640,49.9640,49.9640,49.9640,49.9639,49.9637,49.9635,49.9632,49.9628,49.9621,49.9614,49.9604,49.9594,49.9585,49.9577,49.9576,49.9587,49.9619,49.9684,49.9798,49.9988
67080,49.9635,49.9635,49.9635,49.9635,49.9634,49.9634,49.9634,49.9634,49.9636,49.9638,49.9643,49.9650,49.9660,49.9676,49.9696,49.9723,49.9757,49.9796,49.9838,49.9879,49.9910
67140,49.9645,49.9646,49.9647,49.9648,49.9651,49.9655,49.9660,49.9666,49.9675,49.9686,49.9700,49.9717,49.9739,49.9766,49.9799,49.9839,49.9887,49.9944,50.0014,50.0100,50.0207
67200,49.9679,49.9680,49.9682,49.9686,49.9692,49.9700,49.9711,49.9724,49.9740,49.9760,49.9783,49.9812,49.9845,49.9885,49.9931,49.9985,50.0046,50.0117,50.0197,50.0288,50.0390
67260,49.9738,49.9739,49.9743,49.9749,49.9759,49.9772,49.9788,49.9808,49.9832,49.9861,49.9895,49.9936,49.9983,50.0039,50.0104,50.0179,50.0267,50.0370,50.0490,50.0632,50.0802
67320,49.9815,49.9816,49.9821,49.9829,49.9840,49.9854,49.9871,49.9891,49.9914,49.9940,49.9966,49.9993,50.0018,50.0039,50.0052,50.0051,50.0029,49.9974,49.9874,49.9707,49.9447
67380,49.9875,49.9876,49.9879,49.9884,49.9891,49.9899,49.9908,49.9918,49.9927,49.9936,49.9943,49.9947,49.9948,49.9944,49.9937,49.9927,49.9916,49.9909,49.9915,49.9944,50.0017
67440,49.9906,49.9906,49.9908,49.9910,49.9913,49.9917,49.9921,49.9926,49.9930,49.9934,49.9939,49.9942,49.9946,49.9950,49.9954,49.9960,49.9966,49.9974,49.9983,49.9991,49.9994
67500,49.9926,49.9927,49.9928,49.9930,49.9933,49.9937,49.9942,49.9948,49.9956,49.9965,49.9977,49.9992,50.0012,50.0037,50.0071,50.0115,50.0173,50.0250,50.0353,50.0489,50.0673
67560,49.9961,49.9962,49.9964,49.9968,49.9974,49.9982,49.9993,50.0006,50.0023,50.0043,50.0067,50.0097,50.0132,50.0173,50.0221,50.0275,50.0335,50.0401,50.0468,50.0534,50.0592
67620,50.0014,50.0015,50.0018,50.0024,50.0031,50.0042,50.0054,50.0069,50.0087,50.0106,50.0127,50.0150,50.0173,50.0195,50.0214,50.0227,50.0232,50.0223,50.0195,50.0141,50.0051
67680,50.0059,50.0060,50.0062,50.0066,50.0071,50.0077,50.0084,50.0091,50.0098,50.0103,50.0106,50.0106,50.0101,50.0088,50.0067,50.0034,49.9986,49.9920,49.9833,49.9720,49.9577
67740,50.0067,50.0067,50.0066,50.0065,50.0064,50.0061,50.0057,50.0050,50.0039,50.0024,50.0003,49.9974,49.9936,49.9886,49.9822,49.9741,49.9640,49.9515,49.9362,49.9175,49.8946
67800,50.0020,50.0019,50.0015,50.0008,49.9999,49.9986,49.9969,49.9947,49.9919,49.9884,49.9842,49.9791,49.9730,49.9658,49.9574,49.9478,49.9370,49.9250,49.9119,49.8979,49.8833
67860,49.9922,49.9919,49.9913,49.9902,49.9885,49.9864,49.9837,49.9803,49.9762,49.9714,49.9657,49.9590,49.9513,49.9424,49.9321,49.9205,49.9071,49.8918,49.8742,49.8538,49.8297
67920,49.9780,49.9777,49.9768,49.9752,49.9730,49.9701,49.9665,49.9620,49.9567,49.9505,49.9433,49.9349,49.9253,49.9144,49.9020,49.8880,49.8723,49.8547,49.8351,49.8133,49.7887
67980,49.9611,49.9608,49.9598,49.9581,49.9557,49.9527,49.9490,49.9446,49.9397,49.9343,49.9285,49.9225,49.9166,49.9112,49.9068,49.9044,49.9049,49.9099,49.9214,49.9418,49.9752
68040,49.9473,49.9471,49.9463,49.9451,49.9435,49.9415,49.9391,49.9366,49.9339,49.9313,49.9288,49.9267,49.9250,49.9240,49.9237,49.9241,49.9250,49.9259,49.9259,49.9236,49.9167
68100,49.9388,49.9387,49.9383,49.9376,49.9366,49.9354,49.9341,49.9326,49.9310,49.9294,49.9278,49.9262,49.9245,49.9228,49.9210,49.9189,49.9165,49.9135,49.9099,49.9056,49.9005
68160,49.9337,49.9336,49.9333,49.9329,49.9323,49.9316,49.9307,49.9298,49.9289,49.9279,49.9270,49.9262,49.9256,49.9254,49.9256,49.9265,49.9283,49.9316,49.9369,49.9449,49.9568
68220,49.9313,49.9313,49.9312,49.9311,49.9309,49.9308,49.9307,49.9307,49.9308,49.9311,49.9318,49.9329,49.9344,49.9367,49.9397,49.9436,49.9487,49.9550,49.9626,49.9717,49.9824
68280,49.9325,49.9325,49.9327,49.9329,49.9333,49.9338,49.9344,49.9354,49.9366,49.9382,49.9402,49.9427,49.9457,49.9495,49.9539,49.9592,49.9653,49.9723,49.9803,49.9893,49.9995
68340,49.9369,49.9370,49.9374,49.9379,49.9387,49.9397,49.9410,49.9427,49.9447,49.9471,49.9500,49.9534,49.9574,49.9619,49.9671,49.9729,49.9795,49.9867,49.9948,50.0036,50.0134
68400,49.9439,49.9440,49.9445,49.9452,49.9463,49.9477,49.9495,49.9517,49.9542,49.9572,49.9607,49.9647,49.9693,49.9745,49.9802,49.9867,49.9939,50.0018,50.0107,50.0204,50.0315
68460,49.9524,49.9525,49.9531,49.9539,49.9552,49.9568,49.9587,49.9611,49.9638,49.9669,49.9704,49.9743,49.9784,49.9828,49.9874,49.9921,49.9966,50.0007,50.0041,50.0064,50.0069
68520,49.9604,49.9605,49.9610,49.9617,49.9627,49.9640,49.9655,49.9671,49.9689,49.9706,49.9723,49.9738,49.9748,49.9751,49.9743,49.9721,49.9678,49.9608,49.9502,49.9349,49.9132
68580,49.9644,49.9645,49.9646,49.9649,49.9651,49.9654,49.9656,49.9657,49.9655,49.9649,49.9638,49.9620,49.9593,49.9556,49.9505,49.9441,49.9360,49.9261,49.9146,49.9013,49.8865
68640,49.9631,49.9631,49.9629,49.9626,49.9622,49.9616,49.9608,49.9597,49.9582,49.9564,49.9542,49.9516,49.9486,49.9452,49.9416,49.9380,49.9347,49.9323,49.9312,49.9324,49.9371
68700,49.9591,49.9590,49.9588,49.9584,49.9578,49.9570,49.9560,49.9549,49.9536,49.9522,49.9507,49.9492,49.9477,49.9464,49.9453,49.9447,49.9446,49.9452,49.9466,49.9488,49.9518
68760,49.9555,49.9554,49.9552,49.9549,49.9545,49.9539,49.9533,49.9526,49.9518,49.9510,49.9503,49.9496,49.9490,49.9485,49.9482,49.9480,49.9480,49.9482,49.9483,49.9485,49.9483
68820,49.9529,49.9528,49.9527,49.9524,49.9521,49.9516,49.9511,49.9505,49.9497,49.9489,49.9479,49.9467,49.9453,49.9435,49.9412,49.9382,49.9344,49.9292,49.9222,49.9130,49.9004
68880,49.9499,49.9499,49.9497,49.9493,49.9489,49.9483,49.9475,49.9466,49.9454,49.9441,49.9425,49.9406,49.9385,49.9361,49.9334,49.9304,49.9273,49.9243,49.9216,49.9198,49.9193
68940,49.9460,49.9460,49.9457,49.9453,49.9447,49.9439,49.9429,49.9418,49.9403,49.9387,49.9368,49.9346,49.9320,49.9291,49.9257,49.9217,49.9171,49.9116,49.9048,49.8964,49.8855
69000,49.9412,49.9411,49.9408,49.9403,49.9396,49.9386,49.9375,49.9361,49.9345,49.9326,49.9305,49.9281,49.9255,49.9226,49.9196,49.9166,49.9136,49.9108,49.9087,49.9076,49.9081
69060,49.9359,49.9358,49.9355,49.9350,49.9342,49.9333,49.9321,49.9307,49.9291,49.9272,49.9251,49.9228,49.9203,49.9175,49.9144,49.9109,49.9069,49.9023,49.8969,49.8901,49.8814
69120,49.9310,49.9309,49.9306,49.9302,49.9295,49.9287,49.9278,49.9268,49.9256,49.9245,49.9234,49.9224,49.9218,49.9216,49.9223,49.9241,49.9275,49.9334,49.9427,49.9567,49.9773
69180,49.9287,49.9287,49.9286,49.9285,49.9284,49.9284,49.9284,49.9285,49.9289,49.9297,49.9308,49.9326,49.9351,49.9386,49.9431,49.9489,49.9561,49.9649,49.9751,49.9867,49.9996
69240,49.9307,49.9308,49.9309,49.9313,49.9317,49.9324,49.9333,49.9345,49.9360,49.9378,49.9401,49.9428,49.9460,49.9496,49.9536,49.9578,49.9621,49.9661,49.9695,49.9718,49.9722
69300,49.9355,49.9356,49.9359,49.9365,49.9372,49.9383,49.9395,49.9411,49.9430,49.9451,49.9477,49.9506,49.9538,49.9575,49.9616,49.9663,49.9716,49.9778,49.9852,49.9941,50.0055
69360,49.9420,49.9422,49.9426,49.9433,49.9443,49.9456,49.9473,49.9493,49.9517,49.9546,49.9579,49.9618,49.9664,49.9716,49.9777,49.9848,49.9931,50.0028,50.0140,50.0272,50.0429
69420,49.9502,49.9504,49.9509,49.9517,49.9530,49.9545,49.9565,49.9588,49.9615,49.9645,49.9680,49.9718,49.9759,49.9802,49.9845,49.9887,49.9923,49.9950,49.9961,49.9946,49.9895
69480,49.9584,49.9586,49.9590,49.9598,49.9609,49.9623,49.9640,49.9659,49.9680,49.9703,49.9728,49.9753,49.9778,49.9803,49.9825,49.9846,49.9864,49.9878,49.9891,49.9904,49.9920
69540,49.9653,49.9654,49.9658,49.9664,49.9673,49.9685,49.9698,49.9714,49.9732,49.9752,49.9773,49.9797,49.9823,49.9852,49.9885,49.9922,49.9965,50.0017,50.0082,50.0163,50.0267
69600,49.9713,49.9715,49.9718,49.9724,49.9732,49.9743,49.9756,49.9771,49.9788,49.9807,49.9829,49.9852,49.9877,49.9902,49.9929,49.9955,49.9979,49.9998,50.0010,50.0008,49.9986
69660,49.9772,49.9773,49.9777,49.9783,49.9791,49.9802,49.9816,49.9832,49.9852,49.9874,49.9900,49.9931,49.9967,50.0010,50.0062,50.0127,50.0207,50.0310,50.0444,50.0620,50.0858
69720,49.9842,49.9843,49.9848,49.9855,49.9866,49.9879,49.9896,49.9917,49.9941,49.9969,50.0001,50.0038,50.0077,50.0120,50.0165,50.0210,50.0251,50.0283,50.0298,50.0284,50.0223
69780,49.9915,49.9916,49.9920,49.9927,49.9937,49.9949,49.9964,49.9981,49.9999,50.0020,50.0040,50.0061,50.0080,50.0096,50.0109,50.0115,50.0113,50.0101,50.0077,50.0041,49.9992
69840,49.9970,49.9971,49.9974,49.9979,49.9986,49.9994,50.0004,50.0015,50.0026,50.0038,50.0050,50.0063,50.0074,50.0086,50.0097,50.0109,50.0123,50.0141,50.0167,50.0204,50.0260
69900,50.0010,50.0011,50.0013,50.0016,50.0021,50.0028,50.0035,50.0044,50.0053,50.0064,50.0076,50.0089,50.0103,50.0118,50.0135,50.0153,50.0173,50.0195,50.0218,50.0242,50.0266
69960,50.0043,50.0044,50.0046,50.0049,50.0054,50.0060,50.0067,50.0076,50.0086,50.0097,50.0110,50.0125,50.0141,50.0159,50.0180,50.0203,50.0230,50.0261,50.0296,50.0338,50.0388
70020,50.0079,50.0079,50.0081,50.0085,50.0090,50.0097,50.0105,50.0115,50.0127,50.0141,50.0156,50.0175,50.0195,50.0219,50.0246,50.0276,50.0311,50.0350,50.0395,50.0446,50.0505
70080,50.0121,50.0122,50.0125,50.0130,50.0136,50.0145,50.0156,50.0170,50.0186,50.0205,50.0228,50.0255,50.0287,50.0325,50.0369,50.0422,50.0486,50.0563,50.0656,50.0769,50.0910
70140,50.0175,50.0176,50.0179,50.0185,50.0192,50.0202,50.0214,50.0229,50.0245,50.0263,50.0282,50.0302,50.0322,50.0339,50.0351,50.0355,50.0345,50.0313,50.0251,50.0143,49.9969
70200,50.0214,50.0215,50.0217,50.0220,50.0224,50.0228,50.0233,50.0237,50.0240,50.0241,50.0238,50.0231,50.0217,50.0195,50.0162,50.0116,50.0055,49.9976,49.9879,49.9761,49.9623
70260,50.0218,50.0218,50.0218,50.0217,50.0216,50.0215,50.0212,50.0208,50.0202,50.0194,50.0185,50.0173,50.0161,50.0148,50.0136,50.0130,50.0133,50.0151,50.0194,50.0273,50.0405
70320,50.0211,50.0210,50.0210,50.0210,50.0209,50.0208,50.0208,50.0208,50.0209,50.0212,50.0217,50.0226,50.0240,50.0260,50.0289,50.0330,50.0384,50.0455,50.0544,50.0654,50.0788
70380,50.0224,50.0224,50.0225,50.0228,50.0231,50.0236,50.0242,50.0251,50.0262,50.0277,50.0295,50.0317,50.0345,50.0378,50.0417,50.0461,50.0510,50.0563,50.0618,50.0671,50.0720
70440,50.0265,50.0266,50.0269,50.0274,50.0281,50.0290,50.0303,50.0318,50.0337,50.0359,50.0387,50.0419,50.0457,50.0502,50.0555,50.0616,50.0689,50.0776,50.0880,50.1006,50.1164
70500,50.0334,50.0335,50.0340,50.0348,50.0359,50.0374,50.0393,50.0416,50.0444,50.0478,50.0517,50.0564,50.0619,50.0683,50.0758,50.0844,50.0943,50.1058,50.1188,50.1337,50.1509
70560,50.0428,50.0430,50.0436,50.0446,50.0460,50.0479,50.0502,50.0529,50.0561,50.0598,50.0639,50.0684,50.0733,50.0784,50.0835,50.0885,50.0928,50.0960,50.0974,50.0959,50.0902
70620,50.0521,50.0523,50.0528,50.0537,50.0549,50.0563,50.0581,50.0600,50.0621,50.0643,50.0663,50.0682,50.0696,50.0704,50.0702,50.0686,50.0653,50.0598,50.0514,50.0395,50.0233
70680,50.0580,50.0581,50.0584,50.0589,50.0595,50.0603,50.0611,50.0620,50.0629,50.0637,50.0645,50.0651,50.0656,50.0660,50.0664,50.0671,50.0685,50.0711,50.0758,50.0839,50.0972
70740,50.0612,50.0612,50.0614,50.0616,50.0620,50.0624,50.0628,50.0633,50.0638,50.0643,50.0648,50.0651,50.0654,50.0655,50.0652,50.0645,50.0630,50.0603,50.0557,50.0482,50.0363
70800,50.0626,50.0627,50.0627,50.0628,50.0630,50.0631,50.0633,50.0635,50.0637,50.0638,50.0639,50.0640,50.0641,50.0643,50.0646,50.0653,50.0665,50.0687,50.0724,50.0786,50.0886
70860,50.0631,50.0631,50.0631,50.0631,50.0631,50.0631,50.0631,50.0630,50.0628,50.0626,50.0621,50.0614,50.0604,50.0589,50.0566,50.0533,50.0484,50.0413,50.0310,50.0162,49.9947
70920,50.0618,50.0617,50.0616,50.0614,50.0611,50.0607,50.0601,50.0594,50.0585,50.0573,50.0558,50.0540,50.0519,50.0494,50.0467,50.0437,50.0409,50.0386,50.0374,50.0383,50.0429
70980,50.0590,50.0589,50.0587,50.0584,50.0580,50.0574,50.0567,50.0559,50.0550,50.0539,50.0528,50.0516,50.0503,50.0492,50.0481,50.0472,50.0466,50.0463,50.0464,50.0467,50.0471
71040,50.0560,50.0559,50.0557,50.0554,50.0550,50.0545,50.0538,50.0531,50.0522,50.0511,50.0500,50.0486,50.0471,50.0453,50.0432,50.0406,50.0374,50.0332,50.0278,50.0207,50.0111
71100,50.0531,50.0530,50.0528,50.0526,50.0522,50.0517,50.0511,50.0505,50.0498,50.0490,50.0482,50.0476,50.0470,50.0468,50.0471,50.0481,50.0503,50.0542,50.0607,50.0708,50.0861
71160,50.0512,50.0512,50.0511,50.0509,50.0507,50.0505,50.0503,50.0500,50.0497,50.0495,50.0493,50.0491,50.0489,50.0486,50.0481,50.0473,50.0457,50.0428,50.0379,50.0297,50.0164
