time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
24180,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24240,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24300,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24360,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24420,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24480,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24540,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24600,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24660,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24720,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24780,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24840,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24900,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
24960,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25020,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25080,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25140,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25200,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25260,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25320,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25380,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25440,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25500,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25560,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25620,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25680,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25740,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25800,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25860,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25920,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
25980,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26040,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26100,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26160,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26220,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26280,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26340,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26400,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26460,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26520,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26580,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26640,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26700,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26760,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26820,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26880,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
26940,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27000,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27060,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27120,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27180,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27240,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27300,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27360,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27420,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27480,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27540,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27600,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27660,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27720,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27780,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27840,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27900,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
27960,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28020,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28080,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28140,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28200,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28260,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28320,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28380,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28440,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28500,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28560,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28620,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28680,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28740,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28800,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28860,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28920,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
28980,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29040,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29100,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29160,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29220,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29280,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29340,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29400,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29460,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29520,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29580,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29640,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29700,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29760,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29820,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29880,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
29940,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30000,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30060,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30120,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30180,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30240,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30300,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30360,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30420,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30480,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30540,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30600,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30660,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30720,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30780,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30840,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30900,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
30960,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31020,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31080,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31140,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31200,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31260,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31320,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31380,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31440,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31500,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31560,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31620,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31680,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
31740,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959,49.9959
