time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface_temperature_K
35220,1.27646667,311.938256,311.939145,311.941810,311.946254,311.952485,311.960512,311.970356,311.982044,311.995625,312.011179,312.028831,312.048807,312.071550,,,,,,,,,312.091508
35280,1.27620000,311.956328,311.957216,311.959879,311.964321,311.970548,311.978570,311.988408,312.000090,312.013664,312.029210,312.046853,312.066819,312.089554,,,,,,,,,312.109430
35340,1.27593333,311.974393,311.975281,311.977942,311.982381,311.988604,311.996622,312.006454,312.018130,312.031696,312.047233,312.064868,312.084824,312.107549,,,,,,,,,312.127344
35400,1.27566667,311.992451,311.993338,311.995998,312.000434,312.006654,312.014666,312.024493,312.036162,312.049721,312.065249,312.082874,312.102821,312.125535,,,,,,,,,312.145249
35460,1.27540000,312.010502,312.011389,312.014047,312.018481,312.024696,312.032704,312.042524,312.054186,312.067738,312.083257,312.100873,312.120809,312.143513,,,,,,,,,312.163146
35520,1.27513333,312.028546,312.029432,312.032089,312.036519,312.042731,312.050733,312.060548,312.072203,312.085746,312.101257,312.118863,312.138790,312.161483,,,,,,,,,312.181034
35580,1.27486667,312.046583,312.047468,312.050123,312.054551,312.060758,312.068756,312.078564,312.090212,312.103747,312.119249,312.136845,312.156761,312.179443,,,,,,,,,312.198913
35640,1.27460000,312.064611,312.065497,312.068149,312.072574,312.078778,312.086770,312.096572,312.108213,312.121740,312.137232,312.154819,312.174724,312.197395,,,,,,,,,312.216783
35700,1.27433333,312.082632,312.083517,312.086168,312.090590,312.096789,312.104776,312.114572,312.126205,312.139724,312.155207,312.172783,312.192678,312.215338,,,,,,,,,312.234644
35760,1.27406667,312.100645,312.101529,312.104178,312.108597,312.114793,312.122774,312.132564,312.144189,312.157700,312.173173,312.190739,312.210622,312.233271,,,,,,,,,312.252495
35820,1.27380000,312.118650,312.119533,312.122181,312.126597,312.132787,312.140764,312.150547,312.162165,312.175667,312.191131,312.208686,312.228558,312.251195,,,,,,,,,312.270337
35880,1.27353333,312.136647,312.137529,312.140175,312.144587,312.150774,312.158745,312.168521,312.180131,312.193625,312.209079,312.226624,312.246484,312.269109,,,,,,,,,312.288169
35940,1.27326667,312.154634,312.155516,312.158160,312.162569,312.168752,312.176717,312.186486,312.198089,312.211573,312.227018,312.244552,312.264400,312.287013,,,,,,,,,312.305992
36000,1.27300000,312.172613,312.173495,312.176136,312.180543,312.186720,312.194681,312.204443,312.216037,312.229513,312.244948,312.262471,312.282307,312.304908,,,,,,,,,312.323804
36060,1.27276667,312.190583,312.191463,312.194103,312.198506,312.204679,312.212633,312.222388,312.233974,312.247441,312.262865,312.280377,312.300202,312.322792,,,,,,,,,312.341617
36120,1.27253333,312.208543,312.209423,312.212060,312.216460,312.222628,312.230577,312.240325,312.251903,312.265361,312.280776,312.298279,312.318094,312.340674,,,,,,,,,312.359430
36180,1.27230000,312.226494,312.227373,312.230009,312.234405,312.240569,312.248513,312.258254,312.269825,312.283275,312.298682,312.316176,312.335983,312.358555,,,,,,,,,312.377241
36240,1.27206667,312.244437,312.245315,312.247949,312.252343,312.258503,312.266441,312.276177,312.287742,312.301184,312.316584,312.334069,312.353868,312.376431,,,,,,,,,312.395049
36300,1.27183333,312.262372,312.263250,312.265883,312.270273,312.276430,312.284364,312.294094,312.305652,312.319088,312.334480,312.351957,312.371748,312.394304,,,,,,,,,312.412852
36360,1.27160000,312.280301,312.281179,312.283809,312.288198,312.294351,312.302280,312.312005,312.323557,312.336986,312.352371,312.369841,312.389623,312.412171,,,,,,,,,312.430650
36420,1.27136667,312.298224,312.299101,312.301730,312.306116,312.312265,312.320190,312.329910,312.341456,312.354879,312.370256,312.387718,312.407492,312.430032,,,,,,,,,312.448442
36480,1.27113333,312.316140,312.317017,312.319644,312.324028,312.330174,312.338095,312.347809,312.359349,312.372765,312.388135,312.405590,312.425356,312.447887,,,,,,,,,312.466228
36540,1.27090000,312.334051,312.334927,312.337553,312.341934,312.348077,312.355993,312.365702,312.377237,312.390646,312.406009,312.423455,312.443213,312.465736,,,,,,,,,312.484007
36600,1.27066667,312.351955,312.352831,312.355456,312.359834,312.365974,312.373886,312.383590,312.395118,312.408521,312.423876,312.441315,312.461064,312.483577,,,,,,,,,312.501779
36660,1.27043333,312.369854,312.370729,312.373352,312.377728,312.383864,312.391772,312.401471,312.412993,312.426389,312.441737,312.459167,312.478907,312.501412,,,,,,,,,312.519544
36720,1.27020000,312.387746,312.388621,312.391243,312.395616,312.401749,312.409652,312.419345,312.430862,312.444250,312.459591,312.477012,312.496744,312.519239,,,,,,,,,312.537301
36780,1.26996667,312.405632,312.406507,312.409127,312.413497,312.419627,312.427525,312.437214,312.448724,312.462105,312.477437,312.494850,312.514572,312.537058,,,,,,,,,312.555050
36840,1.26973333,312.423512,312.424386,312.427004,312.431372,312.437498,312.445392,312.455075,312.466579,312.479953,312.495277,312.512681,312.532393,312.554869,,,,,,,,,312.572790
36900,1.26950000,312.441385,312.442258,312.444875,312.449240,312.455362,312.463252,312.472929,312.484426,312.497793,312.513109,312.530504,312.550207,312.572672,,,,,,,,,312.590523
36960,1.26926667,312.459251,312.460123,312.462738,312.467101,312.473220,312.481104,312.490776,312.502266,312.515625,312.530933,312.548319,312.568011,312.590466,,,,,,,,,312.608247
37020,1.26903333,312.477110,312.477982,312.480595,312.484955,312.491070,312.498950,312.508615,312.520099,312.533450,312.548749,312.566126,312.585808,312.608252,,,,,,,,,312.625961
37080,1.26880000,312.494961,312.495833,312.498444,312.502801,312.508912,312.516787,312.526447,312.537924,312.551267,312.566557,312.583924,312.603595,312.626028,,,,,,,,,312.643667
37140,1.26856667,312.512805,312.513676,312.516286,312.520640,312.526747,312.534617,312.544271,312.555740,312.569075,312.584356,312.601714,312.621374,312.643796,,,,,,,,,312.661364
37200,1.26833333,312.530641,312.531511,312.534119,312.538471,312.544573,312.552439,312.562086,312.573549,312.586875,312.602147,312.619494,312.639144,312.661554,,,,,,,,,312.679051
37260,1.26810000,312.548469,312.549339,312.551945,312.556294,312.562392,312.570252,312.579893,312.591348,312.604667,312.619929,312.637266,312.656905,312.679303,,,,,,,,,312.696729
37320,1.26786667,312.566288,312.567158,312.569762,312.574108,312.580202,312.588057,312.597692,312.609140,312.622450,312.637703,312.655029,312.674656,312.697043,,,,,,,,,312.714397
37380,1.26763333,312.584100,312.584968,312.587571,312.591914,312.598004,312.605853,312.615482,312.626922,312.640223,312.655467,312.672782,312.692398,312.714772,,,,,,,,,312.732055
37440,1.26740000,312.601902,312.602770,312.605371,312.609711,312.615797,312.623641,312.633262,312.644695,312.657988,312.673221,312.690526,312.710130,312.732492,,,,,,,,,312.749703
37500,1.26716667,312.619696,312.620564,312.623163,312.627499,312.633581,312.641419,312.651034,312.662459,312.675743,312.690966,312.708260,312.727852,312.750201,,,,,,,,,312.767341
37560,1.26693333,312.637481,312.638348,312.640945,312.645278,312.651355,312.659188,312.668797,312.680213,312.693488,312.708702,312.725985,312.745565,312.767901,,,,,,,,,312.784969
37620,1.26670000,312.655257,312.656123,312.658718,312.663048,312.669121,312.676948,312.686550,312.697958,312.711224,312.726428,312.743699,312.763267,312.785590,,,,,,,,,312.802587
37680,1.26646667,312.673023,312.673889,312.676482,312.680809,312.686877,312.694698,312.704293,312.715694,312.728950,312.744143,312.761404,312.780959,312.803269,,,,,,,,,312.820194
37740,1.26623333,312.690780,312.691645,312.694236,312.698559,312.704623,312.712439,312.722027,312.733419,312.746667,312.761849,312.779098,312.798640,312.820937,,,,,,,,,312.837790
37800,1.26600000,312.708527,312.709391,312.711981,312.716301,312.722360,312.730170,312.739750,312.751135,312.764373,312.779545,312.796781,312.816312,312.838595,,,,,,,,,312.855376
37860,1.26580000,312.726264,312.727128,312.729715,312.734031,312.740085,312.747889,312.757462,312.768838,312.782066,312.797227,312.814452,312.833970,312.856241,,,,,,,,,312.872962
37920,1.26560000,312.743991,312.744853,312.747438,312.751751,312.757801,312.765599,312.775165,312.786532,312.799751,312.814903,312.832118,312.851625,312.873886,,,,,,,,,312.890547
37980,1.26540000,312.761707,312.762569,312.765152,312.769462,312.775507,312.783299,312.792859,312.804219,312.817430,312.832573,312.849778,312.869276,312.891527,,,,,,,,,312.908129
38040,1.26520000,312.779415,312.780276,312.782857,312.787164,312.793205,312.800993,312.810546,312.821899,312.835102,312.850237,312.867433,312.886922,312.909164,,,,,,,,,312.925706
38100,1.26500000,312.797115,312.797975,312.800555,312.804859,312.810896,312.818678,312.828226,312.839572,312.852769,312.867895,312.885083,312.904563,312.926795,,,,,,,,,312.943278
38160,1.26480000,312.814807,312.815667,312.818245,312.822546,312.828580,312.836357,312.845900,312.857239,312.870428,312.885547,312.902727,312.922197,312.944421,,,,,,,,,312.960845
38220,1.26460000,312.832492,312.833352,312.835928,312.840227,312.846256,312.854030,312.863566,312.874900,312.888082,312.903193,312.920364,312.939826,312.962040,,,,,,,,,312.978404
38280,1.26440000,312.850170,312.851029,312.853604,312.857900,312.863926,312.871695,312.881227,312.892554,312.905729,312.920832,312.937995,312.957448,312.979652,,,,,,,,,312.995957
38340,1.26420000,312.867842,312.868700,312.871273,312.875567,312.881590,312.889354,312.898880,312.910201,312.923369,312.938464,312.955619,312.975062,312.997257,,,,,,,,,313.013502
38400,1.26400000,312.885506,312.886365,312.888936,312.893227,312.899246,312.907006,312.916527,312.927841,312.941002,312.956090,312.973236,312.992669,313.014854,,,,,,,,,313.031039
38460,1.26380000,312.903164,312.904022,312.906592,312.910881,312.916896,312.924651,312.934166,312.945475,312.958628,312.973708,312.990845,313.010269,313.032443,,,,,,,,,313.048568
38520,1.26360000,312.920815,312.921672,312.924241,312.928527,312.934538,312.942289,312.951799,312.963101,312.976247,312.991318,313.008446,313.027860,313.050024,,,,,,,,,313.066089
38580,1.26340000,312.938459,312.939315,312.941882,312.946166,312.952174,312.959920,312.969424,312.980719,312.993858,313.008920,313.026039,313.045443,313.067596,,,,,,,,,313.083601
38640,1.26320000,312.956095,312.956951,312.959516,312.963797,312.969801,312.977543,312.987041,312.998329,313.011460,313.026514,313.043624,313.063017,313.085159,,,,,,,,,313.101103
38700,1.26300000,312.973724,312.974580,312.977143,312.981421,312.987422,312.995158,313.004650,313.015932,313.029055,313.044100,313.061200,313.080583,313.102713,,,,,,,,,313.118597
38760,1.26280000,312.991345,312.992200,312.994762,312.999038,313.005034,313.012765,313.022252,313.033526,313.046642,313.061678,313.078768,313.098139,313.120258,,,,,,,,,313.136081
38820,1.26260000,313.008958,313.009813,313.012373,313.016646,313.022638,313.030364,313.039845,313.051112,313.064219,313.079246,313.096326,313.115687,313.137793,,,,,,,,,313.153556
38880,1.26240000,313.026563,313.027417,313.029976,313.034245,313.040234,313.047955,313.057429,313.068689,313.081788,313.096806,313.113875,313.133224,313.155319,,,,,,,,,313.171021
38940,1.26220000,313.044160,313.045013,313.047570,313.051837,313.057821,313.065537,313.075005,313.086257,313.099348,313.114356,313.131415,313.150753,313.172834,,,,,,,,,313.188475
39000,1.26200000,313.061748,313.062601,313.065155,313.069419,313.075399,313.083110,313.092571,313.103817,313.116898,313.131897,313.148945,313.168271,313.190340,,,,,,,,,313.205920
39060,1.26180000,313.079327,313.080179,313.082732,313.086993,313.092969,313.100674,313.110129,313.121366,313.134439,313.149429,313.166465,313.185779,313.207835,,,,,,,,,313.223354
39120,1.26160000,313.096897,313.097749,313.100300,313.104558,313.110529,313.118229,313.127677,313.138907,313.151971,313.166950,313.183976,313.203277,313.225320,,,,,,,,,313.240777
39180,1.26140000,313.114458,313.115309,313.117858,313.122113,313.128080,313.135774,313.145216,313.156437,313.169493,313.184462,313.201476,313.220765,313.242794,,,,,,,,,313.258190
39240,1.26120000,313.132010,313.132860,313.135407,313.139659,313.145621,313.153310,313.162744,313.173958,313.187004,313.201963,313.218966,313.238242,313.260258,,,,,,,,,313.275592
39300,1.26100000,313.149551,313.150401,313.152946,313.157195,313.163153,313.170835,313.180263,313.191469,313.204506,313.219454,313.236445,313.255709,313.277710,,,,,,,,,313.292984
39360,1.26080000,313.167083,313.167932,313.170475,313.174721,313.180675,313.188351,313.197772,313.208970,313.221997,313.236934,313.253914,313.273164,313.295152,,,,,,,,,313.310364
39420,1.26060000,313.184605,313.185454,313.187995,313.192237,313.198186,313.205857,313.215270,313.226460,313.239477,313.254404,313.271372,313.290609,313.312583,,,,,,,,,313.327732
39480,1.26040000,313.202117,313.202965,313.205504,313.209743,313.215687,313.223352,313.232758,313.243939,313.256947,313.271863,313.288819,313.308043,313.330002,,,,,,,,,313.345090
39540,1.26020000,313.219619,313.220465,313.223002,313.227238,313.233178,313.240836,313.250236,313.261408,313.274406,313.289312,313.306255,313.325465,313.347410,,,,,,,,,313.362436
39600,1.26000000,313.237110,313.237956,313.240491,313.244723,313.250658,313.258310,313.267702,313.278866,313.291855,313.306749,313.323679,313.342876,313.364806,,,,,,,,,313.379771
39660,1.25976667,313.254590,313.255436,313.257969,313.262198,313.268128,313.275775,313.285160,313.296316,313.309294,313.324177,313.341095,313.360278,313.382191,,,,,,,,,313.397083
39720,1.25953333,313.272061,313.272906,313.275437,313.279662,313.285588,313.293228,313.302605,313.313752,313.326720,313.341591,313.358495,313.377661,313.399555,,,,,,,,,313.414375
39780,1.25930000,313.289520,313.290364,313.292893,313.297115,313.303036,313.310669,313.320038,313.331175,313.344131,313.358988,313.375877,313.395025,313.416900,,,,,,,,,313.431646
39840,1.25906667,313.306967,313.307810,313.310337,313.314555,313.320470,313.328096,313.337456,313.348583,313.361527,313.376369,313.393242,313.412372,313.434227,,,,,,,,,313.448899
39900,1.25883333,313.324400,313.325243,313.327767,313.331980,313.337890,313.345509,313.354859,313.365975,313.378906,313.393734,313.410590,313.429702,313.451536,,,,,,,,,313.466135
39960,1.25860000,313.341819,313.342661,313.345182,313.349392,313.355295,313.362906,313.372247,313.383351,313.396269,313.411082,313.427921,313.447014,313.468828,,,,,,,,,313.483353
40020,1.25836667,313.359224,313.360064,313.362583,313.366788,313.372685,313.380288,313.389619,313.400712,313.413616,313.428414,313.445236,313.464310,313.486103,,,,,,,,,313.500555
40080,1.25813333,313.376612,313.377452,313.379968,313.384168,313.390059,313.397654,313.406975,313.418056,313.430947,313.445730,313.462535,313.481590,313.503362,,,,,,,,,313.517741
40140,1.25790000,313.393986,313.394825,313.397338,313.401533,313.407418,313.415004,313.424315,313.435384,313.448262,313.463029,313.479817,313.498853,313.520604,,,,,,,,,313.534910
40200,1.25766667,313.411343,313.412181,313.414692,313.418883,313.424760,313.432339,313.441640,313.452697,313.465561,313.480313,313.497083,313.516100,313.537831,,,,,,,,,313.552064
40260,1.25743333,313.428685,313.429522,313.432029,313.436216,313.442087,313.449657,313.458948,313.469993,313.482844,313.497580,313.514334,313.533332,313.555042,,,,,,,,,313.569202
40320,1.25720000,313.446010,313.446846,313.449351,313.453533,313.459398,313.466960,313.476240,313.487274,313.500111,313.514832,313.531568,313.550548,313.572237,,,,,,,,,313.586325
40380,1.25696667,313.463320,313.464155,313.466657,313.470834,313.476693,313.484246,313.493517,313.504539,313.517362,313.532067,313.548787,313.567748,313.589417,,,,,,,,,313.603432
40440,1.25673333,313.480614,313.481448,313.483947,313.488120,313.493972,313.501517,313.510778,313.521787,313.534597,313.549288,313.565990,313.584933,313.606582,,,,,,,,,313.620525
40500,1.25650000,313.497892,313.498725,313.501222,313.505390,313.511235,313.518772,313.528023,313.539021,313.551817,313.566493,313.583178,313.602102,313.623731,,,,,,,,,313.637602
40560,1.25626667,313.515154,313.515987,313.518480,313.522644,313.528482,313.536011,313.545252,313.556239,313.569022,313.583682,313.600351,313.619256,313.640866,,,,,,,,,313.654665
40620,1.25603333,313.532401,313.533232,313.535723,313.539882,313.545714,313.553235,313.562466,313.573441,313.586211,313.600856,313.617509,313.636396,313.657985,,,,,,,,,313.671713
40680,1.25580000,313.549632,313.550462,313.552950,313.557105,313.562931,313.570443,313.579665,313.590628,313.603384,313.618015,313.634651,313.653520,313.675090,,,,,,,,,313.688746
40740,1.25556667,313.566847,313.567677,313.570162,313.574312,313.580132,313.587636,313.596848,313.607800,313.620543,313.635159,313.651779,313.670629,313.692180,,,,,,,,,313.705765
40800,1.25533333,313.584047,313.584876,313.587359,313.591504,313.597317,313.604814,313.614016,313.624956,313.637686,313.652288,313.668891,313.687724,313.709255,,,,,,,,,313.722769
40860,1.25510000,313.601232,313.602059,313.604540,313.608680,313.614488,313.621977,313.631169,313.642098,313.654815,313.669402,313.685989,313.704804,313.726316,,,,,,,,,313.739759
40920,1.25486667,313.618401,313.619228,313.621706,313.625842,313.631643,313.639124,313.648306,313.659224,313.671929,313.686501,313.703072,313.721869,313.743362,,,,,,,,,313.756735
40980,1.25463333,313.635555,313.636381,313.638857,313.642988,313.648783,313.656256,313.665429,313.676336,313.689028,313.703586,313.720141,313.738921,313.760394,,,,,,,,,313.773697
41040,1.25440000,313.652695,313.653520,313.655992,313.660120,313.665909,313.673374,313.682537,313.693433,313.706112,313.720656,313.737195,313.755957,313.777412,,,,,,,,,313.790644
41100,1.25416667,313.669819,313.670643,313.673113,313.677236,313.683019,313.690477,313.699631,313.710515,313.723181,313.737712,313.754235,313.772979,313.794415,,,,,,,,,313.807578
41160,1.25393333,313.686929,313.687752,313.690219,313.694338,313.700115,313.707565,313.716709,313.727583,313.740237,313.754753,313.771260,313.789987,313.811404,,,,,,,,,313.824497
41220,1.25370000,313.704024,313.704846,313.707311,313.711425,313.717196,313.724638,313.733773,313.744636,313.757277,313.771779,313.788271,313.806981,313.828380,,,,,,,,,313.841403
41280,1.25346667,313.721104,313.721925,313.724387,313.728497,313.734262,313.741697,313.750823,313.761674,313.774304,313.788792,313.805268,313.823961,313.845341,,,,,,,,,313.858295
41340,1.25323333,313.738169,313.738990,313.741450,313.745555,313.751314,313.758741,313.767858,313.778699,313.791316,313.805790,313.822251,313.840926,313.862288,,,,,,,,,313.875173
41400,1.25300000,313.755220,313.756040,313.758497,313.762599,313.768352,313.775771,313.784879,313.795709,313.808313,313.822773,313.839219,313.857878,313.879221,,,,,,,,,313.892037
41460,1.25283333,313.772256,313.773075,313.775529,313.779626,313.785372,313.792784,313.801882,313.812700,313.825292,313.839738,313.856169,313.874813,313.896141,,,,,,,,,313.908907
41520,1.25266667,313.789276,313.790094,313.792546,313.796638,313.802379,313.809783,313.818872,313.829681,313.842262,313.856696,313.873115,313.891747,313.913064,,,,,,,,,313.925784
41580,1.25250000,313.806283,313.807100,313.809549,313.813638,313.819374,313.826771,313.835853,313.846653,313.859225,313.873650,313.890059,313.908681,313.929989,,,,,,,,,313.942661
41640,1.25233333,313.823278,313.824094,313.826542,313.830627,313.836358,313.843750,313.852826,313.863618,313.876182,313.890599,313.906999,313.925613,313.946912,,,,,,,,,313.959538
41700,1.25216667,313.840263,313.841079,313.843525,313.847608,313.853335,313.860722,313.869791,313.880577,313.893135,313.907544,313.923936,313.942541,313.963832,,,,,,,,,313.976413
41760,1.25200000,313.857241,313.858056,313.860500,313.864580,313.870304,313.877687,313.886751,313.897531,313.910082,313.924484,313.940869,313.959466,313.980749,,,,,,,,,313.993283
41820,1.25183333,313.874211,313.875026,313.877469,313.881546,313.887267,313.894645,313.903704,313.914479,313.927024,313.941419,313.957797,313.976386,313.997661,,,,,,,,,314.010149
41880,1.25166667,313.891175,313.891989,313.894430,313.898506,313.904223,313.911598,313.920652,313.931422,313.943960,313.958349,313.974719,313.993301,314.014567,,,,,,,,,314.027010
41940,1.25150000,313.908132,313.908946,313.911386,313.915459,313.921174,313.928544,313.937594,313.948359,313.960891,313.975273,313.991636,314.010210,314.031468,,,,,,,,,314.043864
42000,1.25133333,313.925084,313.925897,313.928336,313.932407,313.938118,313.945485,313.954531,313.965289,313.977816,313.992191,314.008547,314.027112,314.048361,,,,,,,,,314.060711
42060,1.25116667,313.942029,313.942842,313.945280,313.949348,313.955057,313.962420,313.971461,313.982214,313.994735,314.009102,314.025451,314.044008,314.065248,,,,,,,,,314.077550
42120,1.25100000,313.958969,313.959781,313.962217,313.966284,313.971989,313.979348,313.988384,313.999133,314.011647,314.026007,314.042348,314.060896,314.082126,,,,,,,,,314.094382
42180,1.25083333,313.975902,313.976714,313.979149,313.983213,313.988915,313.996270,314.005302,314.016044,314.028552,314.042905,314.059238,314.077777,314.098997,,,,,,,,,314.111206
42240,1.25066667,313.992829,313.993640,313.996074,314.000136,314.005835,314.013186,314.022212,314.032949,314.045450,314.059796,314.076120,314.094649,314.115859,,,,,,,,,314.128021
42300,1.25050000,314.009749,314.010560,314.012992,314.017052,314.022747,314.030094,314.039115,314.049846,314.062340,314.076678,314.092993,314.111513,314.132713,,,,,,,,,314.144827
42360,1.25033333,314.026662,314.027473,314.029903,314.033960,314.039652,314.046995,314.056011,314.066736,314.079223,314.093553,314.109859,314.128368,314.149557,,,,,,,,,314.161623
42420,1.25016667,314.043567,314.044378,314.046807,314.050862,314.056550,314.063888,314.072899,314.083618,314.096097,314.110419,314.126715,314.145215,314.166391,,,,,,,,,314.178410
42480,1.25000000,314.060466,314.061276,314.063703,314.067755,314.073440,314.080774,314.089779,314.100491,314.112963,314.127276,314.143563,314.162051,314.183216,,,,,,,,,314.195187
42540,1.24983333,314.077356,314.078165,314.080591,314.084641,314.090322,314.097651,314.106650,314.117356,314.129820,314.144124,314.160401,314.178878,314.200030,,,,,,,,,314.211954
42600,1.24966667,314.094238,314.095047,314.097471,314.101518,314.107196,314.114520,314.123513,314.134211,314.146667,314.160963,314.177229,314.195695,314.216835,,,,,,,,,314.228709
42660,1.24950000,314.111112,314.111920,314.114342,314.118386,314.124060,314.131379,314.140367,314.151058,314.163506,314.177792,314.194048,314.212501,314.233628,,,,,,,,,314.245454
42720,1.24933333,314.127976,314.128784,314.131205,314.135246,314.140916,314.148230,314.157211,314.167895,314.180334,314.194611,314.210856,314.229297,314.250410,,,,,,,,,314.262188
42780,1.24916667,314.144832,314.145639,314.148058,314.152096,314.157762,314.165071,314.174046,314.184722,314.197152,314.211419,314.227653,314.246082,314.267181,,,,,,,,,314.278911
42840,1.24900000,314.161678,314.162484,314.164902,314.168937,314.174599,314.181902,314.190870,314.201539,314.213961,314.228217,314.244440,314.262856,314.283941,,,,,,,,,314.295622
42900,1.24883333,314.178514,314.179320,314.181736,314.185768,314.191425,314.198723,314.207685,314.218346,314.230758,314.245004,314.261215,314.279618,314.300689,,,,,,,,,314.312321
42960,1.24866667,314.195341,314.196146,314.198559,314.202588,314.208241,314.215534,314.224489,314.235141,314.247545,314.261781,314.277980,314.296369,314.317426,,,,,,,,,314.329008
43020,1.24850000,314.212157,314.212961,314.215373,314.219399,314.225047,314.232334,314.241282,314.251926,314.264320,314.278545,314.294732,314.313109,314.334150,,,,,,,,,314.345683
43080,1.24833333,314.228962,314.229766,314.232176,314.236198,314.241842,314.249123,314.258064,314.268700,314.281085,314.295299,314.311473,314.329836,314.350861,,,,,,,,,314.362346
43140,1.24816667,314.245757,314.246560,314.248968,314.252987,314.258626,314.265901,314.274835,314.285463,314.297837,314.312040,314.328202,314.346551,314.367561,,,,,,,,,314.378996
43200,1.24800000,314.262540,314.263343,314.265749,314.269764,314.275399,314.282668,314.291594,314.302214,314.314578,314.328770,314.344919,314.363253,314.384247,,,,,,,,,314.395634
43260,1.24786667,314.279312,314.280114,314.282517,314.286530,314.292159,314.299422,314.308340,314.318951,314.331305,314.345485,314.361621,314.379942,314.400922,,,,,,,,,314.412268
43320,1.24773333,314.296071,314.296873,314.299274,314.303283,314.308908,314.316164,314.325075,314.335677,314.348022,314.362191,314.378316,314.396625,314.417592,,,,,,,,,314.428899
43380,1.24760000,314.312820,314.313620,314.316020,314.320025,314.325646,314.332896,314.341801,314.352395,314.364730,314.378890,314.395004,314.413301,314.434256,,,,,,,,,314.445524
43440,1.24746667,314.329558,314.330358,314.332755,314.336758,314.342374,314.349619,314.358517,314.369103,314.381430,314.395580,314.411684,314.429970,314.450913,,,,,,,,,314.462142
43500,1.24733333,314.346286,314.347085,314.349481,314.353480,314.359092,314.366332,314.375224,314.385803,314.398122,314.412263,314.428357,314.446631,314.467562,,,,,,,,,314.478752
43560,1.24720000,314.363004,314.363803,314.366197,314.370194,314.375802,314.383037,314.391922,314.402494,314.414805,314.428937,314.445021,314.463284,314.484202,,,,,,,,,314.495353
43620,1.24706667,314.379714,314.380512,314.382904,314.386898,314.392502,314.399732,314.408611,314.419176,314.431479,314.445602,314.461676,314.479927,314.500833,,,,,,,,,314.511945
43680,1.24693333,314.396414,314.397212,314.399603,314.403593,314.409193,314.416418,314.425292,314.435850,314.448144,314.462258,314.478321,314.496561,314.517454,,,,,,,,,314.528527
43740,1.24680000,314.413106,314.413903,314.416292,314.420280,314.425876,314.433096,314.441963,314.452514,314.464800,314.478904,314.494957,314.513185,314.534064,,,,,,,,,314.545098
43800,1.24666667,314.429788,314.430584,314.432972,314.436957,314.442549,314.449764,314.458625,314.469168,314.481446,314.495541,314.511583,314.529799,314.550664,,,,,,,,,314.561659
43860,1.24653333,314.446461,314.447257,314.449642,314.453625,314.459213,314.466422,314.475277,314.485813,314.498082,314.512168,314.528199,314.546402,314.567253,,,,,,,,,314.578208
43920,1.24640000,314.463124,314.463920,314.466303,314.470283,314.475867,314.483071,314.491920,314.502448,314.514708,314.528784,314.544803,314.562994,314.583831,,,,,,,,,314.594746
43980,1.24626667,314.479778,314.480573,314.482955,314.486931,314.492511,314.499710,314.508552,314.519072,314.531324,314.545389,314.561397,314.579575,314.600397,,,,,,,,,314.611272
44040,1.24613333,314.496422,314.497216,314.499596,314.503569,314.509145,314.516338,314.525174,314.535686,314.547928,314.561983,314.577979,314.596144,314.616951,,,,,,,,,314.627785
44100,1.24600000,314.513055,314.513848,314.516227,314.520197,314.525768,314.532956,314.541785,314.552289,314.564522,314.578566,314.594550,314.612701,314.633492,,,,,,,,,314.644287
44160,1.24586667,314.529678,314.530471,314.532847,314.536814,314.542381,314.549563,314.558384,314.568881,314.581104,314.595137,314.611109,314.629245,314.650021,,,,,,,,,314.660776
44220,1.24573333,314.546290,314.547082,314.549457,314.553420,314.558982,314.566159,314.574973,314.585461,314.597675,314.611696,314.627656,314.645778,314.666538,,,,,,,,,314.677251
44280,1.24560000,314.562891,314.563682,314.566055,314.570015,314.575573,314.582743,314.591550,314.602029,314.614233,314.628243,314.644190,314.662297,314.683041,,,,,,,,,314.693714
44340,1.24546667,314.579480,314.580271,314.582641,314.586598,314.592151,314.599316,314.608115,314.618586,314.630779,314.644778,314.660711,314.678804,314.699531,,,,,,,,,314.710163
44400,1.24533333,314.596058,314.596848,314.599216,314.603170,314.608718,314.615876,314.624668,314.635130,314.647313,314.661300,314.677220,314.695298,314.716008,,,,,,,,,314.726599
44460,1.24520000,314.612624,314.613413,314.615780,314.619730,314.625273,314.632424,314.641209,314.651662,314.663834,314.677809,314.693716,314.711778,314.732470,,,,,,,,,314.743021
44520,1.24506667,314.629177,314.629966,314.632330,314.636277,314.641815,314.648960,314.657737,314.668180,314.680343,314.694305,314.710198,314.728245,314.748919,,,,,,,,,314.759429
44580,1.24493333,314.645718,314.646506,314.648869,314.652811,314.658344,314.665483,314.674253,314.684686,314.696838,314.710788,314.726667,314.744697,314.765354,,,,,,,,,314.775823
44640,1.24480000,314.662247,314.663034,314.665394,314.669333,314.674861,314.681994,314.690755,314.701179,314.713319,314.727257,314.743121,314.761136,314.781775,,,,,,,,,314.792203
