time_s,is_observation,observed_temperature_C,temperature_linear_C,temperature_pchip_C,temperature_stretched_C,temperature_pchip_minus_linear_C,temperature_stretched_minus_linear_C,observed_moisture_kg_kg,moisture_linear_kg_kg,moisture_pchip_kg_kg,moisture_stretched_kg_kg,moisture_pchip_minus_linear_kg_kg,moisture_stretched_minus_linear_kg_kg
526,0,,32.5879,32.58988154431715,32.69432080148627,0.001981544317153805,0.10642080148627286,,0.023648666666666665,0.0236482628436105,0.023687920663294434,-4.0382305616440406e-07,3.9253996627769405e-05
527,0,,32.59805,32.6007313897343,32.70258642723175,0.002681389734298989,0.10453642723174994,,0.023657333333333332,0.023657038773095936,0.0236955304866489,-2.9456023739604653e-07,3.8197153315568805e-05
528,0,,32.6082,32.61148326967907,32.7108496771617,0.0032832696790734417,0.10264967716170048,,0.023666,0.02366580580955183,0.02370313991569349,-1.9419044816962328e-07,3.713991569349179e-05
529,0,,32.61835,32.62212931458506,32.71911055195899,0.0037793145850599785,0.10076055195899158,,0.023674666666666667,0.023674563083223462,0.02371074895044864,-1.0358344320476887e-07,3.6082283781973395e-05
530,0,,32.628499999999995,32.632661654885865,32.72736905230633,0.0041616548858698366,0.09886905230633403,,0.023683333333333334,0.023683309724356113,0.02371835759093478,-2.3608977221117877e-08,3.50242576014452e-05
531,0,,32.63865,32.643072421015084,32.73562517888621,0.004422421015085831,0.09697517888621121,,0.023692,0.023692044863195056,0.023725965837172337,4.486319505475622e-08,3.396583717233531e-05
532,0,,32.648799999999994,32.653353743406306,32.74387893238092,0.004553743406312094,0.0950789323809289,,0.023700666666666665,0.02370076762998558,0.02373357368918174,1.009633189136272e-07,3.2907022515075296e-05
533,0,,32.65895,32.663497752493136,32.752130313472584,0.004547752493138546,0.09318031347258682,,0.023709333333333332,0.02370947715497296,0.023741181146983422,1.4382163962892158e-07,3.184781365008979e-05
534,0,,32.6691,32.67349657870917,32.76037932284309,0.004396578709169319,0.09127932284309281,,0.023718,0.02371817256840247,0.023748788210597803,1.7256840247059646e-07,3.078821059780343e-05
535,0,,32.679249999999996,32.683342352488,32.76862596117416,0.004092352488001438,0.08937596117416291,,0.023726666666666667,0.023726853000519396,0.023756394880045308,1.863338527294256e-07,2.9728213378640844e-05
536,0,,32.6894,32.693027204263224,32.776870229147306,0.003627204263224826,0.08747022914730707,,0.023735333333333334,0.023735517581569013,0.023764001155346368,1.8424823567883553e-07,2.866782201303361e-05
537,0,,32.699549999999995,32.70254326446844,32.785112127443846,0.0029932644684436127,0.0855621274438505,,0.023744,0.023744165441796604,0.023771607036521394,1.6544179660266112e-07,2.7607036521392486e-05
538,0,,32.7097,32.71188266353724,32.7933516567449,0.0021826635372406145,0.08365165674490527,,0.023752666666666665,0.02375279571144745,0.023779212523590817,1.2904478078473725e-07,2.654585692415251e-05
539,0,,32.719849999999994,32.72103753190323,32.801588817731414,0.0011875319032341736,0.08173881773142,,0.023761333333333332,0.023761407520766817,0.02378681761657506,7.418743348461265e-08,2.5484283241727912e-05
540,1,32.73,32.73,32.73,32.8098236110841,0.0,0.07982361108410174,0.02377,0.02377,0.02377,0.023794422315494536,0.0,2.4422315494536384e-05
541,0,,32.73786666666666,32.73880768665836,32.81805603748351,0.0009410199916999318,0.0801893708168464,,0.0237785,0.023778601958633665,0.023802026620369666,1.0195863366438407e-07,2.352662036966477e-05
542,0,,32.745733333333334,32.74750612432833,32.826286097609966,0.0017727909949982745,0.08055276427663216,,0.023787,0.023787241375159363,0.02380963053122087,2.4137515936342724e-07,2.2630531220872024e-05
543,0,,32.7536,32.756099313872255,32.83451379214363,0.0024993138722564368,0.08091379214363315,,0.0237955,0.023795916133329657,0.023817234048068563,4.161333296559544e-07,2.1734048068561967e-05
544,0,,32.761466666666664,32.76459125615249,32.84273912176445,0.0031245894858287215,0.08127245509778902,,0.023804,0.023804624116897127,0.023824837170933158,6.24116897128546e-07,2.0837170933159233e-05
545,0,,32.76933333333333,32.772985952031405,32.85096208715218,0.0036526186980765374,0.0816287538188547,,0.0238125,0.023813363209614347,0.02383243989983508,8.632096143469659e-07,1.9939899835078045e-05
546,0,,32.77719999999999,32.78128740237136,32.85918268898638,0.004087402371368398,0.08198268898638617,,0.023821,0.02382213129523389,0.023840042234794724,1.1312952338908555e-06,1.9042234794725693e-05
547,0,,32.785066666666665,32.78949960803472,32.867400927946406,0.004432941368051502,0.08233426127974042,,0.0238295,0.023830926257508336,0.023847644175832523,1.426257508336387e-06,1.814417583252334e-05
548,0,,32.79293333333333,32.797626569883825,32.87561680471143,0.004693236550494362,0.08268347137809684,,0.023837999999999998,0.02383974598019025,0.023855245722968873,1.7459801902527938e-06,1.7245722968874805e-05
549,0,,32.800799999999995,32.805672288781054,32.883830319960424,0.004872288781058387,0.08303031996042876,,0.0238465,0.023848588347032212,0.02386284687622419,2.0883470322127784e-06,1.6346876224190843e-05
550,0,,32.80866666666667,32.81364076558876,32.89204147437218,0.004974098922090775,0.08337480770551053,,0.023855,0.0238574512417868,0.023870447635618887,2.451241786799452e-06,1.544763561888568e-05
551,0,,32.81653333333333,32.821536001169314,32.90025026862526,0.005002667835981356,0.0837169352919247,,0.0238635,0.023866332548206578,0.023878048001173366,2.832548206578578e-06,1.4548001173366604e-05
552,0,,32.8244,32.82936199638506,32.908456703398066,0.004961996385063117,0.08405670339806903,,0.023872,0.02387523015004413,0.02388564797290804,3.230150044129798e-06,1.3647972908037431e-05
553,0,,32.83226666666666,32.837122752098374,32.91666077936878,0.004856085431711676,0.08439411270212105,,0.0238805,0.023884141931052025,0.023893247550843308,3.6419310520258152e-06,1.2747550843308919e-05
554,0,,32.84013333333333,32.8448222691716,32.924862497215415,0.004688935838274233,0.08472916388208773,,0.023889,0.02389306577498284,0.023900846734999582,4.065774982839332e-06,1.1846734999581415e-05
555,0,,32.848,32.85246454846711,32.93306185761577,0.004464548467112195,0.08506185761577001,,0.0238975,0.023901999565589145,0.02390844552539726,4.49956558914652e-06,1.0945525397262207e-05
556,0,,32.855866666666664,32.860053590847265,32.94125886124744,0.004186924180601181,0.08539219458077696,,0.023906,0.023910941186623517,0.023916043922056752,4.9411866235166135e-06,1.0043922056751642e-05
557,0,,32.86373333333333,32.86759339717442,32.949453508787855,0.0038600638410883903,0.08572017545452582,,0.023914499999999998,0.02391988852183853,0.023923641924998455,5.388521838532723e-06,9.141924998457007e-06
558,0,,32.8716,32.875087968310936,32.95764580091423,0.00348796831093523,0.08604580091422775,,0.023923,0.023928839454986764,0.023931239534242768,5.839454986764081e-06,8.239534242768243e-06
559,0,,32.879466666666666,32.882541305119176,32.96583573830358,0.0030746384525102144,0.08636907163691632,,0.023931499999999998,0.02393779186982078,0.023938836749810097,6.291869820783391e-06,7.336749810099574e-06
560,0,,32.88733333333333,32.8899574084615,32.97402332163274,0.0026240751281676467,0.08668998829941188,,0.02394,0.023946743650093166,0.023946433571720833,6.743650093166825e-06,6.433571720834003e-06
561,0,,32.895199999999996,32.897340279200264,32.98220855157835,0.0021402792002689353,0.08700855157835719,,0.0239485,0.023955692679556488,0.023954029999995383,7.192679556487086e-06,5.529999995382284e-06
562,0,,32.90306666666666,32.904693918197836,32.99039142881686,0.0016272515311754887,0.08732476215019602,,0.023957,0.023964636841963323,0.023961626034654137,7.636841963323815e-06,4.626034654137828e-06
563,0,,32.91093333333333,32.91202232631657,32.998571954024484,0.0010889929832345047,0.08763862069115191,,0.0239655,0.023973574021066247,0.02396922167571749,8.074021066246245e-06,3.7216757174905746e-06
564,0,,32.9188,32.91932950441884,33.006750127877304,0.0005295044188429188,0.08795012787730627,,0.023974,0.02398250210061783,0.02397681692320584,8.50210061783055e-06,2.816923205840871e-06
565,0,,32.92666666666666,32.92661945336698,33.01492595105116,-4.721329968049304e-05,0.08825928438449893,,0.0239825,0.02399141896437065,0.02398441177713958,8.91896437064943e-06,1.9117771395786576e-06
566,0,,32.934533333333334,32.93389617402337,33.023099424221726,-0.0006371593099672168,0.08856609088839207,,0.023991,0.024000322496077277,0.023992006237539103,9.322496077279058e-06,1.0062375391042822e-06
567,0,,32.9424,32.941163667250365,33.03127054806447,-0.0012363327496345278,0.08887054806447026,,0.0239995,0.024009210579490296,0.023999600304424794,9.710579490295607e-06,1.0030442479380675e-07
568,0,,32.950266666666664,32.948425933910336,33.03943932325466,-0.0018407327563281228,0.08917265658799778,,0.024007999999999998,0.02401808109836226,0.024007193977817053,1.008109836226137e-05,-8.060221829454817e-07
569,0,,32.95813333333333,32.95568697486562,33.04760575046738,-0.0024463584677079098,0.08947241713405418,,0.0240165,0.024026931936445766,0.02401478725773626,1.0431936445766399e-05,-1.7127422637409906e-06
570,0,,32.965999999999994,32.9629507909786,33.05576983037752,-0.003049209021391164,0.08976983037752717,,0.024024999999999998,0.024035760977493378,0.02402238014420281,1.0760977493379925e-05,-2.6198557971889025e-06
571,0,,32.973866666666666,32.97022138311162,33.06393156365977,-0.003645283555044898,0.09006489699310549,,0.0240335,0.024044566105257674,0.024029972637237086,1.1066105257674652e-05,-3.5273627629131554e-06
572,0,,32.98173333333333,32.97750275212705,33.072090950988624,-0.0042305812062792825,0.09035761765529315,,0.024042,0.02405334520349122,0.024037564736859477,1.1345203491219813e-05,-4.43526314052381e-06
573,0,,32.989599999999996,32.98479889888726,33.0802479930384,-0.004801101112732908,0.09064799303840232,,0.0240505,0.024062096155946597,0.024045156443090368,1.1596155946598519e-05,-5.3435569096309254e-06
574,0,,32.99746666666667,32.99211382425459,33.0884026904832,-0.0053528424120798945,0.09093602381653199,,0.024059,0.02407081684637638,0.02405274775595014,1.1816846376380002e-05,-6.25224404986191e-06
575,0,,33.00533333333333,32.99945152909141,33.096555043996936,-0.005881804241923305,0.09122171066360352,,0.0240675,0.024079505158533146,0.024060338675459175,1.2005158533147375e-05,-7.161324540823355e-06
576,0,,33.0132,33.006816014260075,33.104705054253344,-0.006383985739923048,0.09150505425334643,,0.024076,0.02408815897616946,0.02406792920163786,1.2158976169459462e-05,-8.070798362139198e-06
577,0,,33.02106666666666,33.01421128062295,33.11285272192595,-0.0068553860437106096,0.09178605525928418,,0.0240845,0.0240967761830379,0.024075519334506575,1.2276183037902844e-05,-8.980665493422968e-06
578,0,,33.02893333333333,33.0216413290424,33.12099804768808,-0.007292004290924581,0.0920647143547555,,0.024093,0.024105354662891047,0.024083109074085694,1.2354662891046753e-05,-9.890925914305543e-06
579,0,,33.0368,33.02911016038078,33.1291410322129,-0.007689839619217764,0.09234103221290013,,0.024101499999999998,0.024113892299481462,0.0240906984203956,1.2392299481463892e-05,-1.0801579604396983e-05
580,0,,33.044666666666664,33.03662177550045,33.13728167617333,-0.00804489116621454,0.09261500950666601,,0.02411,0.02412238697656173,0.024098287373456675,1.2386976561730434e-05,-1.1712626543324695e-05
581,0,,33.05253333333333,33.044180175263776,33.14541998024215,-0.008353158069553501,0.09288664690882342,,0.0241185,0.024130836577884427,0.024105875933289285,1.233657788442602e-05,-1.2624066710716086e-05
582,0,,33.0604,33.05178936053311,33.15355594509191,-0.008610639466894554,0.09315594509190817,,0.024127,0.024139238987202116,0.02411346409991381,1.2238987202116414e-05,-1.3535900086188157e-05
583,0,,33.068266666666666,33.05945333217081,33.16168957139499,-0.008813334495854974,0.09342290472832104,,0.0241355,0.02414759208826738,0.024121051873350632,1.2092088267377787e-05,-1.4448126649368315e-05
584,0,,33.07613333333333,33.06717609103925,33.16982085982355,-0.008957242294080459,0.09368752649022127,,0.024144,0.024155893764832792,0.02412863925362011,1.1893764832793252e-05,-1.5360746379887436e-05
585,0,,33.083999999999996,33.07496163800078,33.17794981104959,-0.009038361999216704,0.09394981104959044,,0.0241525,0.024164141900650925,0.02413622624074263,1.1641900650925102e-05,-1.6273759257369458e-05
586,0,,33.09186666666666,33.08281397391777,33.186076425744886,-0.009052692748888092,0.09420975907822537,,0.024161,0.024172334379474355,0.024143812834738557,1.1334379474356449e-05,-1.718716526144179e-05
587,0,,33.09973333333333,33.09073709965257,33.19420070458104,-0.008996233680761634,0.09446737124770976,,0.0241695,0.02418046908505565,0.024151399035628258,1.0969085055649586e-05,-1.8100964371742245e-05
588,0,,33.1076,33.09873501606754,33.202322648229455,-0.008864983932454606,0.09472264822945675,,0.024177999999999998,0.024188543901147393,0.02415898484343211,1.0543901147394563e-05,-1.9015156567887825e-05
589,0,,33.11546666666666,33.10681172402505,33.21044225736134,-0.008654942641612706,0.09497559069468053,,0.0241865,0.024196556711502157,0.024166570258170473,1.0056711502157145e-05,-1.9929741829526754e-05
590,0,,33.123333333333335,33.11497122438746,33.218559532647724,-0.008362108945874525,0.09522619931438925,,0.024194999999999998,0.02420450539987251,0.024174155279863718,9.505399872513504e-06,-2.08447201362795e-05
591,0,,33.1312,33.123217518017114,33.22667447475942,-0.007982481982885758,0.0954744747594205,,0.0242035,0.024212387850011032,0.024181739908532215,8.887850011032872e-06,-2.1760091467783876e-05
592,0,,33.139066666666665,33.13155460577639,33.234787084367056,-0.007512060890277894,0.09572041770039164,,0.024212,0.024220201945670292,0.02418932414419632,8.201945670291422e-06,-2.2675855803681172e-05
593,0,,33.14693333333333,33.13998648852764,33.242897362141086,-0.006946844805689523,0.09596402880775656,,0.0242205,0.02422794557060287,0.024196907986876404,7.4455706028722646e-06,-2.3592013123595323e-05
594,0,,33.154799999999994,33.14851716713323,33.25100530875174,-0.006282832866766341,0.09620530875174893,,0.024229,0.02423561660856134,0.02420449143659283,6.616608561341164e-06,-2.4508563407171086e-05
595,0,,33.16266666666667,33.15715064245551,33.25911092486909,-0.005516024211154047,0.09644425820242475,,0.0242375,0.024243212943298273,0.024212074493365952,5.712943298274292e-06,-2.5425506634046274e-05
596,0,,33.17053333333333,33.16589091535685,33.26721421116298,-0.004642417976484126,0.09668087782964818,,0.024246,0.024250732458566245,0.02421965715721614,4.732458566244352e-06,-2.6342842783858705e-05
597,0,,33.178399999999996,33.17474198669961,33.27531516830309,-0.0036580133003880633,0.09691516830309155,,0.0242545,0.02425817303811783,0.02422723942816375,3.6730381178309846e-06,-2.7260571836249664e-05
598,0,,33.18626666666667,33.18370785734616,33.28341379695889,-0.002558809320511557,0.0971471302922211,,0.024263,0.0242655325657056,0.02423482130622914,2.532565705599954e-06,-2.8178693770860436e-05
599,0,,33.19413333333333,33.192792528158826,33.291510097799666,-0.001340805174507409,0.09737676446633259,,0.024271499999999998,0.02427280892508213,0.024242402791432666,1.3089250821309018e-06,-2.9097208567332306e-05
600,1,33.202,33.202,33.202,33.29960407149451,0.0,0.09760407149450856,0.02428,0.02428,0.02428,0.024249983883794686,0.0,-3.0016116205313498e-05
601,0,,33.21328333333333,33.21138671099439,33.30769571871232,-0.0018966223389398351,0.09441238537898755,,0.024286166666666668,0.024287110114958342,0.024257564583335556,9.434482916743925e-07,-2.8602083331111944e-05
602,0,,33.22456666666667,33.22100080810001,33.3157850401218,-0.0035658585666595854,0.09121837345513484,,0.024292333333333332,0.02429414644673228,0.024265144890075634,1.8131133989462977e-06,-2.7188443257698813e-05
603,0,,33.23585,33.23083385542919,33.32387203639148,-0.0050161445708098995,0.08802203639147876,,0.0242985,0.024301111157488342,0.024272724804035264,2.611157488341398e-06,-2.577519596473621e-05
604,0,,33.24713333333333,33.240877417094225,33.33195670818966,-0.006255916239105375,0.0848233748563274,,0.024304666666666665,0.024308006409393075,0.024280304325234807,3.3397427264096613e-06,-2.4362341431858475e-05
605,0,,33.25841666666666,33.251123057207444,33.34003905618448,-0.007293609459217976,0.0816223895178183,,0.024310833333333334,0.02431483436461301,0.024287883453694613,4.00103127967677e-06,-2.2949879638720777e-05
606,0,,33.2697,33.26156233988116,33.34811908104388,-0.008137660118840984,0.07841908104388295,,0.024317,0.024321597185314684,0.024295462189435027,4.597185314685753e-06,-2.1537810564971338e-05
607,0,,33.28098333333333,33.27218682922769,33.35619678343561,-0.008796504105639258,0.0752134501022752,,0.024323166666666667,0.024328297033664636,0.0243030405324764,5.130366997969232e-06,-2.012613419026532e-05
608,0,,33.29226666666666,33.28298808935935,33.36427216402721,-0.009278577307313185,0.07200549736054995,,0.02432933333333333,0.024334936071829405,0.024310618482839084,5.602738496073706e-06,-1.871485049424748e-05
609,0,,33.30355,33.29395768438846,33.372345223486064,-0.009592315611541835,0.06879522348606315,,0.0243355,0.024341516461975524,0.024318196040543423,6.016461975524856e-06,-1.730395945657645e-05
610,0,,33.31483333333333,33.30508717842732,33.380415962479326,-0.009746154906011384,0.06558262914599311,,0.024341666666666664,0.02434804036626953,0.02432577320560976,6.373699602865712e-06,-1.5893461056903924e-05
611,0,,33.326116666666664,33.31636813558827,33.388484381673976,-0.009748531078393796,0.062367715007312086,,0.024347833333333332,0.024354509946877965,0.024333349978058447,6.676613544632365e-06,-1.4483355274885062e-05
612,0,,33.337399999999995,33.327792119983606,33.39655048173681,-0.009607880016389458,0.0591504817368147,,0.024354,0.02436092736596736,0.024340926357909822,6.9273659673609045e-06,-1.30736420901785e-05
613,0,,33.348683333333334,33.33935069572565,33.404614263334416,-0.009332637607684546,0.0559309300010824,,0.024360166666666665,0.024367294785704263,0.024348502345184233,7.12811903759783e-06,-1.166432148243246e-05
614,0,,33.359966666666665,33.35103542692672,33.412675727133205,-0.00893123973994392,0.052709060466540336,,0.024366333333333334,0.024373614368255202,0.024356077939902014,7.281034921868823e-06,-1.0255393431319454e-05
615,0,,33.371249999999996,33.36283787769914,33.42073487379938,-0.008412122300853753,0.049484873799386264,,0.0243725,0.02437988827578671,0.024363653142083514,7.388275786709975e-06,-8.846857916484235e-06
616,0,,33.382533333333335,33.37474961215521,33.42879170399897,-0.007783721178121539,0.04625837066563321,,0.024378666666666667,0.024386118670465334,0.024371227951749067,7.452003798667783e-06,-7.438714917599315e-06
617,0,,33.393816666666666,33.38676219440726,33.436846218397804,-0.007054472259405031,0.04302955173113787,,0.02438483333333333,0.02439230771445761,0.02437880236891901,7.47438112427834e-06,-6.030964414319856e-06
618,0,,33.4051,33.398867188567586,33.44489841766151,-0.006232811432411722,0.03979841766151537,,0.024391,0.024398457569930067,0.024386376393613688,7.457569930067326e-06,-4.62360638631143e-06
619,0,,33.41638333333333,33.41105615874853,33.452948302455546,-0.005327174584799366,0.036564969122217406,,0.024397166666666664,0.024404570399049256,0.024393950025853435,7.403732382591649e-06,-3.216640813229199e-06
620,0,,33.42766666666667,33.42332066906239,33.46099587344517,-0.004345997604275453,0.03332920677850382,,0.024403333333333332,0.024410648363981696,0.024401523265658583,7.315030648363113e-06,-1.810067674749144e-06
621,0,,33.43895,33.43565228362149,33.46904113129543,-0.0032977163785048447,0.030091131295428397,,0.0244095,0.02441669362689394,0.024409096113049464,7.193626893938626e-06,-4.038869505368359e-07
622,0,,33.45023333333333,33.44804256653814,33.47708407667121,-0.002190766795187926,0.02685074333788151,,0.024415666666666665,0.024422708349952516,0.02441666856804642,7.041683285850808e-06,1.0019013797560317e-06
623,0,,33.46151666666667,33.46048308192467,33.4851247102372,-0.0010335847419966626,0.023608043570533255,,0.024421833333333334,0.02442869469532397,0.024424240630669777,6.86136199063575e-06,2.4072973364430705e-06
624,0,,33.4728,33.472965393893375,33.493163032657876,0.0001653938933756649,0.02036303265787609,,0.024428,0.024434654825174828,0.024431812300939867,6.654825174829543e-06,3.8123009398691177e-06
625,0,,33.48408333333333,33.48548106655658,33.50119904459754,0.0013977332232499862,0.01711571126421063,,0.024434166666666667,0.02444059090167163,0.024439383578877025,6.424235004964807e-06,5.216912210358193e-06
626,0,,33.49536666666666,33.49802166402661,33.509232746720315,0.002654997359947231,0.013866080053652752,,0.02444033333333333,0.02444650508698092,0.024446954464501573,6.171753647588041e-06,6.621131168241257e-06
627,0,,33.50665,33.51057875041577,33.517264139690106,0.003928750415767013,0.010614139690105162,,0.0244465,0.024452399543269228,0.024454524957833842,5.899543269228397e-06,8.024957833842328e-06
628,0,,33.51793333333333,33.523143889836376,33.52529322417064,0.005210556503044472,0.007359890837307148,,0.024452666666666664,0.0244582764327031,0.02446209505889416,5.609766036435843e-06,9.428392227495835e-06
629,0,,33.52921666666666,33.53570864640076,33.53332000082546,0.006491979734093434,0.0041033341587990435,,0.024458833333333332,0.02446413791744906,0.02446966476770285,5.304584115729122e-06,1.0831434369518861e-05
630,0,,33.540499999999994,33.54826458422121,33.54134447031791,0.007764584221213511,0.0008444703179151247,,0.024465,0.02446998615967366,0.02447723408428024,4.9861596736582026e-06,1.2234084280238894e-05
631,0,,33.55178333333333,33.56080326741006,33.549366633311145,0.009019934076725633,-0.0024167000221879675,,0.024471166666666665,0.024475823321543425,0.024484803008646652,4.656654876759175e-06,1.3636341979986893e-05
632,0,,33.563066666666664,33.57331626007963,33.55738649046812,0.010249593412964941,-0.005680176198545439,,0.024477333333333334,0.024481651565224898,0.024492371540822414,4.318231891564661e-06,1.5038207489079941e-05
633,0,,33.574349999999995,33.58579512634222,33.565404042451625,0.011445126342223944,-0.008945957548370131,,0.0244835,0.024487473052884616,0.024499939680827837,3.973052884617689e-06,1.6439680827838588e-05
634,0,,33.585633333333334,33.598231430310165,33.57341928992424,0.012598096976830675,-0.012214043409095154,,0.024489666666666667,0.02449328994668911,0.024507507428683253,3.623280022443942e-06,1.7840762016586853e-05
635,0,,33.596916666666665,33.610616736095764,33.58143223354835,0.01370006942909896,-0.015484433118317042,,0.02449583333333333,0.024499104408804928,0.024515074784408973,3.271075471596857e-06,1.924145107564182e-05
636,0,,33.6082,33.622942607811346,33.58944287398616,0.014742607811349728,-0.018757126013838388,,0.024502,0.0245049186013986,0.02452264174802532,2.9186013986021164e-06,2.0641748025320567e-05
637,0,,33.61948333333333,33.63520060956921,33.59745121189968,0.015717276235882593,-0.022032121433646523,,0.024508166666666664,0.024510734686636663,0.02453020831955261,2.56801996999928e-06,2.2041652885947116e-05
638,0,,33.630766666666666,33.6473823054817,33.605457247950746,0.016615638815032696,-0.02530941871592063,,0.024514333333333332,0.024516554826685657,0.02453777449901116,2.2214933523244385e-06,2.344116567782814e-05
639,0,,33.64205,33.6594792596611,33.61346098280097,0.01742925966109965,-0.028589017199024624,,0.024520499999999997,0.024522381183712118,0.024545340286421285,1.881183712120621e-06,2.484028642128766e-05
640,0,,33.65333333333333,33.671483036219755,33.62146241711181,0.0181497028864257,-0.031870916221521384,,0.024526666666666665,0.024528215919882586,0.0245529056818033,1.5492532159204486e-06,2.6239015136635818e-05
641,0,,33.66461666666667,33.683385199269956,33.62946155154451,0.018768532603289145,-0.03515511512215852,,0.024532833333333334,0.02453406119736359,0.02456047068517752,1.2278640302565424e-06,2.7637351844186225e-05
642,0,,33.6759,33.69517731292403,33.63745838676013,0.01927731292403223,-0.03844161323986839,,0.024539,0.024539919178321677,0.02456803529656425,9.191783216788707e-07,2.9035296564252494e-05
643,0,,33.68718333333333,33.706850941294306,33.64545292341955,0.019667607960975886,-0.041730409913782296,,0.024545166666666667,0.024545792024923376,0.024575599515983815,6.253582567096461e-07,3.0432849317148236e-05
644,0,,33.69846666666666,33.71839764849308,33.65344516218344,0.019930981826419725,-0.045021504483223396,,0.02455133333333333,0.02455168189933523,0.024583163343456508,3.485660018988368e-07,3.1830010123176655e-05
645,0,,33.70975,33.72980899863267,33.66143510371229,0.020058998632670466,-0.04831489628770669,,0.0245575,0.024557590963723775,0.024590726779002654,9.096372377559447e-08,3.322677900265483e-05
646,0,,33.72103333333333,33.7410765558254,33.66942274866642,0.020043222492070356,-0.0516105846669106,,0.024563666666666664,0.024563521380255544,0.024598289822642547,-1.4528641112052099e-07,3.46231559758825e-05
647,0,,33.73231666666666,33.75219188418359,33.67740809770592,0.019875217516926114,-0.05490856896074092,,0.024569833333333332,0.02456947531109708,0.024605852474396502,-3.580222362534191e-07,3.601914106316981e-05
648,0,,33.7436,33.763146547819545,33.685391151490734,0.019546547819544458,-0.058208848509266886,,0.024575999999999997,0.024575454918414917,0.024613414734284828,-5.450815850800705e-07,3.741473428483036e-05
649,0,,33.75488333333333,33.77393211084558,33.693371910680575,0.019048777512246318,-0.061511422652756664,,0.024582166666666665,0.02458146236437559,0.024620976602327822,-7.043022910747931e-07,3.880993566115695e-05
650,0,,33.76616666666666,33.784540137374016,33.70135037593499,0.018373470707352624,-0.06481629073167028,,0.02458833333333333,0.02458749981114564,0.02462853807854579,-8.335221876910881e-07,4.020474521245973e-05
651,0,,33.777449999999995,33.79496219151717,33.70932654791335,0.0175121915171772,-0.06812345208664539,,0.0245945,0.024593569420891605,0.024636099162959037,-9.30579108392865e-07,4.159916295903843e-05
652,0,,33.78873333333333,33.80518983738736,33.71730042727479,0.016456504054026766,-0.07143290605853991,,0.024600666666666667,0.02459967335578002,0.024643659855587866,-9.933108866475027e-07,4.2993188921199715e-05
653,0,,33.800016666666664,33.8152146390969,33.72527201467831,0.015197972430236462,-0.0747446519883539,,0.02460683333333333,0.024605813777977423,0.02465122015645257,-1.0195553559085024e-06,4.438682311923986e-05
654,0,,33.811299999999996,33.82502816075811,33.73324131078268,0.013728160758113006,-0.07805868921731474,,0.024613,0.024611992849650346,0.02465878006557346,-1.0071503496536516e-06,4.5780065573462064e-05
655,0,,33.822583333333334,33.83462196648329,33.7412083162465,0.012038633149956013,-0.08137501708683459,,0.024619166666666664,0.024618212732965335,0.024666339582970827,-9.539337013295124e-07,4.717291630416259e-05
656,0,,33.833866666666665,33.84398762038478,33.74917303172817,0.010120953718114833,-0.08469363493849613,,0.024625333333333332,0.024624475590088922,0.024673898708664967,-8.577432444104027e-07,4.856537533163424e-05
657,0,,33.84515,33.853116686574865,33.75713545788592,0.007966686574867765,-0.08801454211407389,,0.024631499999999997,0.024630783583187644,0.024681457442676184,-7.164168123532932e-07,4.995744267618715e-05
658,0,,33.85643333333333,33.86200072916589,33.765095595377765,0.005567395832564159,-0.09133773795556266,,0.024637666666666665,0.02463713887442804,0.024689015785024766,-5.277922386255629e-07,5.134911835810024e-05
659,0,,33.86771666666667,33.87063131227017,33.77305344486155,0.0029146456035036294,-0.09466322180511355,,0.02464383333333333,0.02464354362597665,0.02469657373573101,-2.897073566807129e-07,5.2740402397680186e-05
660,1,33.879,33.879,33.879,33.78100900699493,0.0,-0.09799099300506953,0.02465,0.02465,0.02465,0.02470413129481521,0.0,5.413129481521284e-05
661,0,,33.88548333333333,33.88715994945886,33.78896228243536,0.0016766161255290513,-0.09652105089797658,,0.024656833333333333,0.024656488053304185,0.02471168846229766,-3.4528002914799294e-07,5.485512896432829e-05
662,0,,33.89196666666666,33.895173045768594,33.7969132718401,0.003206379101932555,-0.09505339482656439,,0.024663666666666664,0.024662986448243114,0.024719245238198646,-6.802184235495112e-07,5.5578571531982035e-05
663,0,,33.89845,33.90304394506908,33.804861975866245,0.004593945069082395,-0.09358802413375145,,0.024670499999999998,0.02466949525530504,0.02472680162253846,-1.0047446949573713e-06,5.630162253846341e-05
664,0,,33.90493333333333,33.910777303500176,33.81280839517069,0.005843970166843349,-0.092124938162641,,0.024677333333333332,0.024676014544978222,0.024734357615337398,-1.3187883551105117e-06,5.70242820040652e-05
665,0,,33.91141666666667,33.918377777201755,33.82075253041014,0.0069611105350873,-0.09066413625652814,,0.024684166666666667,0.024682544387750922,0.024741913216615737,-1.6222789157444018e-06,5.77465499490698e-05
666,0,,33.917899999999996,33.925850022313696,33.82869438224111,0.007950022313700345,-0.08920561775888558,,0.024690999999999998,0.024689084854111403,0.02474946842639377,-1.9151458885945105e-06,5.8468426393773476e-05
667,0,,33.92438333333333,33.93319869497588,33.83663395131992,0.00881536164254726,-0.08774938201341342,,0.024697833333333332,0.024695636014547922,0.024757023244691784,-2.197318785410185e-06,5.918991135845167e-05
668,0,,33.93086666666667,33.94042845132817,33.84457123830272,0.009561784661499928,-0.08629542836394677,,0.024704666666666666,0.02470219793954874,0.024764577671530064,-2.4687271179268944e-06,5.991100486339718e-05
